Rank,Stock,Price,Change,ChangePercent,NetSell
1,00632R元大台灣50反1,9.64,-0.17,-1.73%,"-122,039"
2,2884 玉山金,43.55,0.00,0.00%,"-107,900"
3,2834 臺企銀,17.20,+ 0.20,+1.18%,"-86,884"
4,2610 華航,20.45,0.00,0.00%,"-62,722"
5,3481 群創,49.95,+ 1.45,+2.99%,"-59,093"
6,2327 國巨*,589.00,+ 27.00,+4.80%,"-50,551"
7,5388 中磊,75.30,-0.30,-0.40%,"-45,874"
8,00712 復華富時不動產,8.69,+ 0.01,+0.12%,"-39,337"
9,00919 群益台灣精選高息,32.91,-0.11,-0.33%,"-38,002"
10,6919 康霈*,85.20,-1.20,-1.39%,"-36,239"
11,1101 台泥,24.30,-0.30,-1.22%,"-35,609"
12,2492 華新科,323.00,+ 24.50,+8.21%,"-33,772"
13,00685L群益臺灣加權正2,12.52,+ 0.39,+3.22%,"-33,684"
14,00918 大華優利高填息30,35.78,-0.10,-0.28%,"-33,197"
15,1409 新纖,24.35,-0.20,-0.81%,"-31,361"
16,2332 友訊,19.45,-0.10,-0.51%,"-30,935"
17,3702 大聯大,105.00,+ 1.00,+0.96%,"-29,768"
18,3036 文曄,192.50,0.00,0.00%,"-29,398"
19,2481 強茂,158.00,+ 2.00,+1.28%,"-29,090"
20,2449 京元電子,273.00,+ 11.00,+4.20%,"-28,670"
21,1303 南亞,230.50,+ 5.00,+2.22%,"-23,854"
22,4958 臻鼎-KY,501.00,+ 38.00,+8.21%,"-23,587"
23,009828中信台日韓PCB,9.72,+ 0.29,+3.08%,"-23,242"
24,009816凱基台灣TOP50,16.17,+ 0.27,+1.70%,"-21,564"
25,2887 台新新光金,41.10,-0.40,-0.96%,"-20,272"
26,9904 寶成,24.60,0.00,0.00%,"-20,002"
27,2317 鴻海,256.00,0.00,0.00%,"-19,812"
28,2352 佳世達,29.00,-0.25,-0.85%,"-19,536"
29,2645 長榮航太,174.00,+ 0.50,+0.29%,"-19,353"
30,2891 中信金,67.40,-1.00,-1.46%,"-19,325"
31,6239 力成,280.00,+ 3.50,+1.27%,"-18,902"
32,3704 合勤控,39.70,-0.40,-1.00%,"-18,398"
33,6005 群益證,32.70,-0.05,-0.15%,"-18,217"
34,2885 元大金,70.20,+ 0.40,+0.57%,"-18,024"
35,3033 威健,43.25,-0.70,-1.59%,"-17,653"
36,6257 矽格,213.00,+ 1.00,+0.47%,"-17,411"
37,2633 台灣高鐵,26.00,-0.10,-0.38%,"-17,333"
38,8033 雷虎,177.00,+ 1.00,+0.57%,"-16,801"
39,3231 緯創,197.00,-1.00,-0.51%,"-15,402"
40,2368 金像電,"1,120.00",+ 75.00,+7.18%,"-15,222"
41,00830 國泰費城半導體,83.30,+ 2.35,+2.90%,"-14,900"
42,8046 南電,"1,050.00",-5.00,-0.47%,"-14,539"
43,6116 彩晶,14.20,+ 0.15,+1.07%,"-14,298"
44,3090 日電貿,171.50,-5.00,-2.83%,"-13,708"
45,3596 智易,159.50,0.00,0.00%,"-13,562"
46,2478 大毅,127.00,+ 1.50,+1.20%,"-13,128"
47,8039 台虹,327.00,+ 29.50,+9.92%,"-13,057"
48,8996 高力,"1,240.00",-60.00,-4.62%,"-12,796"
49,6282 康舒,44.35,+ 0.35,+0.80%,"-12,772"
50,2105 正新,30.70,-0.25,-0.81%,"-12,509"
