Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,32.00,+ 0.72,+2.30%,"139,081"
2,00403A主動統一升級50,11.15,+ 0.13,+1.18%,"137,352"
3,2303 聯電,169.00,+ 4.50,+2.74%,"65,874"
4,1102 亞泥,35.10,+ 0.10,+0.29%,"42,427"
5,2881 富邦金,122.50,-3.00,-2.39%,"29,531"
6,2882 國泰金,95.00,-3.30,-3.36%,"27,510"
7,00400A主動國泰動能高息,15.08,+ 0.28,+1.89%,"26,617"
8,00988A主動統一全球創新,22.78,+ 0.50,+2.24%,"25,992"
9,00990A主動元大AI新經濟,21.23,+ 0.45,+2.17%,"19,949"
10,2363 矽統,73.50,+ 4.50,+6.52%,"19,230"
11,00405A主動富邦台灣龍耀,9.39,+ 0.10,+1.08%,"19,108"
12,2406 國碩,40.20,-1.60,-3.83%,"16,838"
13,00631L元大台灣50正2,39.48,+ 1.06,+2.76%,"14,525"
14,8150 南茂,107.00,+ 7.50,+7.54%,"13,827"
15,2883 凱基金,28.30,-0.40,-1.39%,"13,573"
16,2884 玉山金,32.90,-0.15,-0.45%,"13,399"
17,2327 國巨*,"1,140.00",0.00,0.00%,"13,307"
18,00712 復華富時不動產,8.80,-0.04,-0.45%,"12,554"
19,1303 南亞,183.00,+ 16.50,+9.91%,"10,397"
20,00999A主動野村臺灣高息,11.01,+ 0.16,+1.47%,"9,471"
21,0050 元大台灣50,109.35,+ 1.55,+1.44%,"8,681"
22,00891 中信關鍵半導體,37.86,+ 0.50,+1.34%,"8,295"
23,009816凱基台灣TOP50,15.83,+ 0.18,+1.15%,"7,789"
24,3036 文曄,211.00,-3.00,-1.40%,"7,615"
25,9904 寶成,25.00,-0.35,-1.38%,"7,502"
26,8033 雷虎,186.00,+ 16.50,+9.73%,"7,489"
27,2330 台積電,"2,505.00",+ 95.00,+3.94%,"7,400"
28,6257 矽格,245.00,+ 8.00,+3.38%,"7,184"
29,2464 盟立,190.00,+ 17.00,+9.83%,"7,018"
30,00992A主動群益科技創新,18.97,+ 0.43,+2.32%,"6,926"
31,3005 神基,106.50,+ 5.50,+5.45%,"6,371"
32,00918 大華優利高填息30,31.84,-0.29,-0.90%,"6,029"
33,00982A主動群益台灣強棒,24.98,+ 0.37,+1.50%,"5,352"
34,3706 神達,91.30,+ 4.00,+4.58%,"5,275"
35,2449 京元電子,331.00,-6.50,-1.93%,"5,213"
36,00929 復華台灣科技優息,30.78,0.00,0.00%,"4,525"
37,2353 宏碁,32.10,-1.00,-3.02%,"4,500"
38,00980A主動野村臺灣優選,24.91,+ 0.31,+1.26%,"4,481"
39,2515 中工,13.30,+ 0.25,+1.92%,"4,061"
40,2338 光罩,53.20,+ 2.40,+4.72%,"3,971"
41,00991A主動復華未來50,20.87,+ 0.21,+1.02%,"3,938"
42,00900 富邦特選高股息30,19.32,+ 0.11,+0.57%,"3,923"
43,2375 凱美,232.50,+ 21.00,+9.93%,"3,884"
44,3605 宏致,85.60,+ 7.70,+9.88%,"3,695"
45,2301 光寶科,219.50,-2.50,-1.13%,"3,673"
46,1314 中石化,8.38,+ 0.02,+0.24%,"3,460"
47,4938 和碩,82.60,-1.20,-1.43%,"3,285"
48,4526 東台,41.15,-0.10,-0.24%,"3,178"
49,00830 國泰費城半導體,99.85,+ 2.05,+2.10%,"3,154"
50,1301 台塑,54.30,-0.20,-0.37%,"3,110"
