Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2002 中鋼,19.75,0.00,0.00%,"139,951"
2,6770 力積電,73.70,+ 6.70,+10.00%,"135,949"
3,00403A主動統一升級50,10.10,+ 0.16,+1.61%,"95,282"
4,1605 華新,40.00,+ 1.70,+4.44%,"83,720"
5,1402 遠東新,27.55,+ 0.25,+0.92%,"56,396"
6,2317 鴻海,270.00,+ 7.00,+2.66%,"52,528"
7,2324 仁寶,39.90,+ 3.60,+9.92%,"47,025"
8,1216 統一,76.30,+ 0.40,+0.53%,"46,672"
9,00981A主動統一台股增長,29.34,+ 0.61,+2.12%,"46,431"
10,2408 南亞科,482.50,-6.50,-1.33%,"42,293"
11,8112 至上,96.90,-3.10,-3.10%,"42,076"
12,00632R元大台灣50反1,10.06,-0.10,-0.98%,"41,204"
13,2356 英業達,69.00,+ 3.90,+5.99%,"35,559"
14,0056 元大高股息,52.70,+ 0.40,+0.76%,"35,435"
15,2303 聯電,123.00,0.00,0.00%,"33,510"
16,2337 旺宏,136.50,+ 4.00,+3.02%,"31,397"
17,00631L元大台灣50正2,35.45,+ 0.58,+1.66%,"29,655"
18,009821野村稀土關鍵資源,15.05,-0.02,-0.13%,"25,836"
19,3231 緯創,193.50,+ 2.50,+1.31%,"25,148"
20,1717 長興,78.60,+ 6.70,+9.32%,"24,691"
21,1101 台泥,24.45,-0.20,-0.81%,"24,487"
22,2354 鴻準,63.00,+ 0.30,+0.48%,"24,186"
23,00400A主動國泰動能高息,14.36,+ 0.36,+2.57%,"23,036"
24,3481 群創,50.40,+ 0.30,+0.60%,"21,629"
25,2027 大成鋼,46.85,+ 0.40,+0.86%,"20,903"
26,2618 長榮航,42.15,+ 0.40,+0.96%,"20,039"
27,2891 中信金,66.60,-0.20,-0.30%,"19,087"
28,1608 華榮,37.95,+ 1.50,+4.12%,"17,570"
29,00407A主動凱基台灣,9.66,+ 0.11,+1.15%,"16,233"
30,2603 長榮,214.50,-3.50,-1.61%,"16,047"
31,2353 宏碁,31.75,+ 0.70,+2.25%,"15,847"
32,2377 微星,169.00,+ 15.00,+9.74%,"15,672"
33,4763 材料*-KY,52.60,+ 1.00,+1.94%,"15,327"
34,3006 晶豪科,274.00,+ 6.50,+2.43%,"15,101"
35,2103 台橡,27.35,-1.30,-4.54%,"14,376"
36,2609 陽明,51.70,-0.30,-0.58%,"14,291"
37,2615 萬海,87.10,0.00,0.00%,"14,234"
38,00988A主動統一全球創新,16.76,+ 0.21,+1.27%,"14,130"
39,3706 神達,92.40,+ 2.40,+2.67%,"14,005"
40,2890 永豐金,39.85,+ 0.80,+2.05%,"13,799"
41,2867 三商壽,9.43,-0.05,-0.53%,"13,682"
42,00999A主動野村臺灣高息,11.19,+ 0.13,+1.18%,"13,033"
43,6213 聯茂,464.00,+ 12.00,+2.65%,"12,466"
44,2464 盟立,196.50,+ 9.00,+4.80%,"12,462"
45,9921 巨大,109.00,-2.50,-2.24%,"12,220"
46,00990A主動元大AI新經濟,15.90,+ 0.02,+0.13%,"11,398"
47,1904 正隆,25.15,+ 0.65,+2.65%,"11,263"
48,00992A主動群益科技創新,17.29,+ 0.33,+1.95%,"11,123"
49,3033 威健,50.30,-0.10,-0.20%,"10,834"
50,2014 中鴻,17.45,-0.20,-1.13%,"10,474"
