Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,12.08,-0.01,-0.08%,"116,216","500,864","-384,647"
2,00991A主動復華未來50,19.05,-0.46,-2.36%,"49,118","164,041","-114,922"
3,00407A主動凱基台灣,9.32,-0.10,-1.06%,"38,471","147,470","-108,999"
4,00405A主動富邦台灣龍耀,8.61,-0.16,-1.82%,"48,467","128,258","-79,790"
5,1314 中石化,8.85,-0.05,-0.56%,"55,361","129,575","-74,213"
6,00927 群益半導體收益,41.03,-0.58,-1.39%,"22,297","95,675","-73,377"
7,00981A主動統一台股增長,29.35,-0.60,-2.00%,"78,925","141,123","-62,197"
8,00631L元大台灣50正2,36.86,+ 0.08,+0.22%,"56,951","118,179","-61,227"
9,00988A主動統一全球創新,18.65,-0.52,-2.71%,"28,911","89,753","-60,841"
10,1409 新纖,25.80,-0.75,-2.82%,"16,436","66,372","-49,936"
11,3231 緯創,143.50,-1.00,-0.69%,"17,386","64,947","-47,560"
12,0050 元大台灣50,106.00,+ 0.20,+0.19%,"35,672","81,416","-45,744"
13,0056 元大高股息,52.40,-0.25,-0.47%,"26,099","68,882","-42,782"
14,009816凱基台灣TOP50,15.25,+ 0.02,+0.13%,"67,279","106,624","-39,344"
15,1101 台泥,22.85,+ 0.15,+0.66%,"19,309","57,936","-38,627"
16,2412 中華電,133.50,0.00,0.00%,"33,552","71,115","-37,563"
17,00400A主動國泰動能高息,14.10,-0.15,-1.05%,"34,451","71,904","-37,452"
18,00929 復華台灣科技優息,30.02,-0.17,-0.56%,"18,276","53,037","-34,760"
19,3481 群創,61.00,-4.30,-6.58%,"59,400","93,566","-34,165"
20,00984A主動安聯台灣高息,16.20,-0.10,-0.61%,"11,621","45,183","-33,562"
21,2344 華邦電,167.00,-9.50,-5.38%,"35,445","66,097","-30,652"
22,2002 中鋼,18.40,-0.15,-0.81%,"16,874","45,637","-28,763"
23,00961 FT臺灣永續高息,12.67,-0.02,-0.16%,"10,344","37,445","-27,101"
24,6770 力積電,69.00,-2.10,-2.95%,"30,311","56,832","-26,520"
25,00990A主動元大AI新經濟,17.60,-0.36,-2.00%,"17,449","40,717","-23,268"
26,2891 中信金,66.50,-0.90,-1.34%,"84,381","107,308","-22,927"
27,2834 臺企銀,17.75,-0.20,-1.11%,"48,085","70,584","-22,499"
28,00997A主動群益美國增長,12.07,-0.08,-0.66%,"18,796","40,795","-21,999"
29,2352 佳世達,31.00,-2.00,-6.06%,"6,718","28,525","-21,806"
30,1326 台化,65.00,+ 5.00,+8.33%,"33,824","53,983","-20,159"
31,1402 遠東新,26.85,-0.60,-2.19%,"34,132","53,919","-19,786"
32,1504 東元,66.50,-1.00,-1.48%,"6,592","25,741","-19,148"
33,00992A主動群益科技創新,17.67,-0.16,-0.90%,"14,149","32,284","-18,134"
34,2303 聯電,153.50,-2.50,-1.60%,"68,061","85,978","-17,917"
35,00406A主動中信台灣收益,9.73,-0.13,-1.32%,"10,077","27,217","-17,140"
36,6005 群益證,35.35,-1.05,-2.88%,"6,171","23,172","-17,001"
37,8112 至上,87.50,+ 2.50,+2.94%,"6,495","21,895","-15,400"
38,2330 台積電,"2,440.00",+ 25.00,+1.04%,"16,885","31,266","-14,381"
39,2356 英業達,64.70,-5.10,-7.31%,"40,143","53,503","-13,359"
40,2449 京元電子,307.00,-1.50,-0.49%,"7,787","20,968","-13,181"
41,1605 華新,33.90,-0.50,-1.45%,"6,706","18,818","-12,111"
42,4904 遠傳,96.10,+ 1.10,+1.16%,"30,712","42,199","-11,487"
43,00892 富邦台灣半導體,43.40,-0.92,-2.08%,"4,956","16,243","-11,287"
44,2353 宏碁,31.95,-0.55,-1.69%,"43,000","54,079","-11,078"
45,2609 陽明,50.10,-1.50,-2.91%,"14,416","25,486","-11,070"
46,009821野村稀土關鍵資源,13.34,-0.01,-0.07%,"8,552","19,441","-10,888"
47,3045 台灣大,109.50,+ 1.00,+0.92%,"43,872","53,774","-9,902"
48,8422 可寧衛*,26.55,-0.45,-1.67%,"5,704","15,563","-9,858"
49,00984D主動聯博全球非投,10.15,-0.01,-0.10%,"16,829","26,407","-9,577"
50,2317 鴻海,236.50,-1.00,-0.42%,"30,836","40,386","-9,550"
