Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,109.35,+ 1.55,+1.44%,"-641,587"
2,2883 凱基金,28.30,-0.40,-1.39%,"-521,660"
3,2344 華邦電,190.00,-17.50,-8.43%,"-300,610"
4,2886 兆豐金,46.15,+ 0.05,+0.11%,"-288,513"
5,2324 仁寶,34.60,-0.70,-1.98%,"-287,837"
6,3481 群創,67.40,-1.30,-1.89%,"-277,085"
7,6770 力積電,74.30,-5.40,-6.78%,"-256,826"
8,3231 緯創,159.50,+ 1.00,+0.63%,"-247,628"
9,2317 鴻海,248.00,-3.00,-1.20%,"-191,813"
10,1402 遠東新,28.30,-0.20,-0.70%,"-190,148"
11,1101 台泥,23.00,-0.25,-1.08%,"-172,838"
12,2382 廣達,372.00,+ 4.00,+1.09%,"-144,730"
13,2880 華南金,36.70,-1.30,-3.42%,"-134,057"
14,00988A主動統一全球創新,22.78,+ 0.50,+2.24%,"-133,835"
15,4904 遠傳,103.50,-1.50,-1.43%,"-126,131"
16,9904 寶成,25.00,-0.35,-1.38%,"-124,539"
17,2105 正新,30.10,+ 0.15,+0.50%,"-124,099"
18,2330 台積電,"2,505.00",+ 95.00,+3.94%,"-114,427"
19,2409 友達,30.65,-2.05,-6.27%,"-109,264"
20,2855 統一證,50.30,+ 0.30,+0.60%,"-98,011"
21,6116 彩晶,18.35,-1.25,-6.38%,"-96,381"
22,2633 台灣高鐵,26.50,0.00,0.00%,"-78,019"
23,009820元大納斯達克精選,10.14,+ 0.15,+1.50%,"-75,808"
24,1504 東元,68.90,-1.20,-1.71%,"-74,110"
25,2312 金寶,34.80,-0.35,-1.00%,"-70,886"
26,4938 和碩,82.60,-1.20,-1.43%,"-67,426"
27,2313 華通,220.00,-12.50,-5.38%,"-64,757"
28,2327 國巨*,"1,140.00",0.00,0.00%,"-61,381"
29,2542 興富發,42.35,-0.70,-1.63%,"-60,566"
30,2347 聯強,93.60,+ 2.50,+2.74%,"-59,793"
31,2408 南亞科,421.00,-31.50,-6.96%,"-58,528"
32,5871 中租-KY,114.50,-3.00,-2.55%,"-55,847"
33,2353 宏碁,32.10,-1.00,-3.02%,"-54,790"
34,4958 臻鼎-KY,603.00,-27.00,-4.29%,"-52,706"
35,00991A主動復華未來50,20.87,+ 0.21,+1.02%,"-52,587"
36,2412 中華電,141.50,0.00,0.00%,"-52,168"
37,2881 富邦金,122.50,-3.00,-2.39%,"-49,310"
38,6282 康舒,58.20,0.00,0.00%,"-49,153"
39,5876 上海商銀,42.40,-0.30,-0.70%,"-47,981"
40,2337 旺宏,143.50,-12.00,-7.72%,"-47,608"
41,3706 神達,91.30,+ 4.00,+4.58%,"-47,305"
42,2371 大同,27.00,-0.30,-1.10%,"-42,869"
43,00997A主動群益美國增長,14.56,+ 0.25,+1.75%,"-36,306"
44,1216 統一,74.50,0.00,0.00%,"-36,168"
45,0056 元大高股息,52.75,-0.50,-0.94%,"-35,668"
46,8112 至上,89.70,-2.70,-2.92%,"-32,493"
47,00405A主動富邦台灣龍耀,9.39,+ 0.10,+1.08%,"-32,281"
48,4915 致伸,66.40,+ 0.40,+0.61%,"-31,279"
49,9910 豐泰,69.00,-1.00,-1.43%,"-30,704"
50,00927 群益半導體收益,42.48,+ 0.73,+1.75%,"-30,495"
