Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2317 鴻海,259.00,-2.00,-0.77%,"479,304"
2,3481 群創,45.70,-3.40,-6.92%,"443,983"
3,2887 台新新光金,23.60,+ 0.30,+1.29%,"396,453"
4,00919 群益台灣精選高息,27.93,+ 0.46,+1.67%,"372,933"
5,0056 元大高股息,48.32,-0.03,-0.06%,"304,381"
6,2344 華邦電,141.00,+ 12.50,+9.73%,"267,661"
7,2881 富邦金,103.50,+ 5.80,+5.94%,"262,972"
8,2891 中信金,57.60,+ 0.30,+0.52%,"261,715"
9,2882 國泰金,83.10,+ 1.60,+1.96%,"231,004"
10,009820元大納斯達克精選,10.28,-0.07,-0.68%,"218,923"
11,2027 大成鋼,41.35,-2.45,-5.59%,"212,623"
12,6770 力積電,70.80,+ 3.20,+4.73%,"192,714"
13,2883 凱基金,21.55,-0.10,-0.46%,"181,058"
14,00878 國泰永續高股息,29.62,+ 0.14,+0.47%,"159,695"
15,2303 聯電,130.50,+ 5.50,+4.40%,"154,097"
16,2312 金寶,40.00,+ 3.60,+9.89%,"129,095"
17,2409 友達,22.00,-2.40,-9.84%,"117,579"
18,2356 英業達,62.60,-2.80,-4.28%,"115,589"
19,2301 光寶科,239.50,+ 12.00,+5.27%,"108,945"
20,00918 大華優利高填息30,27.85,+ 0.02,+0.07%,"103,291"
21,00900 富邦特選高股息30,18.10,-0.01,-0.06%,"102,436"
22,00929 復華台灣科技優息,29.21,+ 0.41,+1.42%,"100,461"
23,6282 康舒,62.40,-0.70,-1.11%,"84,759"
24,1605 華新,37.15,-0.80,-2.11%,"74,551"
25,00940 元大台灣價值高息,11.76,+ 0.03,+0.26%,"62,627"
26,6005 群益證,33.05,+ 0.35,+1.07%,"56,873"
27,00922 國泰台灣領袖50,38.38,-0.11,-0.29%,"56,316"
28,00982A主動群益台灣強棒,24.06,+ 0.34,+1.43%,"52,857"
29,00992A主動群益科技創新,18.92,+ 0.07,+0.37%,"52,719"
30,2324 仁寶,33.60,-1.05,-3.03%,"50,165"
31,2492 華新科,328.50,+ 7.00,+2.18%,"48,567"
32,6116 彩晶,13.65,+ 0.65,+5.00%,"46,961"
33,00993A主動安聯台灣,13.65,+ 0.03,+0.22%,"44,871"
34,00915 凱基優選高股息30,28.22,+ 0.35,+1.26%,"43,283"
35,2606 裕民,70.00,+ 2.10,+3.09%,"40,151"
36,00939 統一台灣高息動能,19.78,+ 0.40,+2.06%,"39,123"
37,2408 南亞科,303.50,+ 7.50,+2.53%,"38,800"
38,2337 旺宏,160.50,+ 8.00,+5.25%,"38,771"
39,2603 長榮,211.50,-2.50,-1.17%,"37,658"
40,2542 興富發,42.40,0.00,0.00%,"37,375"
41,3231 緯創,146.00,-3.00,-2.01%,"36,547"
42,3033 威健,50.30,+ 1.10,+2.24%,"34,360"
43,00953B群益優選非投等債,9.56,0.00,0.00%,"33,466"
44,9105 泰金寶-DR,8.16,+ 0.74,+9.97%,"32,314"
45,2369 菱生,37.70,+ 3.40,+9.91%,"32,203"
46,6285 啟碁,304.50,+ 6.50,+2.18%,"30,268"
47,3048 益登,73.00,-0.30,-0.41%,"28,316"
48,1303 南亞,90.80,+ 3.70,+4.25%,"28,105"
49,2481 強茂,147.00,+ 13.00,+9.70%,"27,244"
50,00401A主動摩根台灣鑫收,13.58,-0.01,-0.07%,"26,173"
