Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,9.65,-0.38,-3.79%,"105,473","210,139","-104,665"
2,00712 復華富時不動產,8.57,-0.03,-0.35%,"41,490","125,815","-84,325"
3,3481 群創,66.00,+ 1.60,+2.48%,"364,733","445,708","-80,974"
4,6116 彩晶,19.95,+ 1.15,+6.12%,"53,518","131,299","-77,781"
5,00405A主動富邦台灣龍耀,9.79,+ 0.15,+1.56%,"94,651","166,970","-72,319"
6,2353 宏碁,34.00,-0.40,-1.16%,"36,142","104,786","-68,643"
7,009821野村稀土關鍵資源,17.21,+ 1.65,+10.60%,"30,080","88,707","-58,627"
8,00988A主動統一全球創新,23.73,+ 0.77,+3.35%,"62,097","118,660","-56,563"
9,2105 正新,30.05,+ 0.40,+1.35%,"50,010","101,192","-51,181"
10,00991A主動復華未來50,21.33,+ 0.65,+3.14%,"76,547","124,173","-47,626"
11,00918 大華優利高填息30,32.11,+ 0.11,+0.34%,"129,870","174,097","-44,227"
12,3576 聯合再生,18.05,+ 0.05,+0.28%,"16,541","60,488","-43,946"
13,00665L富邦恒生國企正2,8.32,-0.08,-0.95%,"35,979","79,816","-43,836"
14,2344 華邦電,222.00,+ 3.50,+1.60%,"187,963","231,501","-43,537"
15,3231 緯創,162.50,+ 1.00,+0.62%,"36,463","74,158","-37,695"
16,2603 長榮,193.00,0.00,0.00%,"28,379","65,723","-37,344"
17,2317 鴻海,268.50,0.00,0.00%,"47,781","81,732","-33,951"
18,6770 力積電,81.60,+ 7.40,+9.97%,"137,209","168,236","-31,026"
19,3042 晶技,198.00,-18.00,-8.33%,"14,083","39,497","-25,414"
20,2324 仁寶,37.50,-0.25,-0.66%,"52,006","76,238","-24,231"
21,00984D主動聯博全球非投,10.11,0.00,0.00%,"22,585","46,125","-23,540"
22,00404A主動聯博動能50,10.52,+ 0.34,+3.34%,"20,822","43,650","-22,827"
23,00753L中信中國50正2,8.92,-0.01,-0.11%,"16,865","38,476","-21,611"
24,9904 寶成,26.10,-0.05,-0.19%,"40,139","60,527","-20,387"
25,4938 和碩,82.00,-0.90,-1.09%,"24,199","43,044","-18,845"
26,1101 台泥,24.35,-0.15,-0.61%,"48,607","66,654","-18,047"
27,1714 和桐,18.35,-2.00,-9.83%,"16,758","32,182","-15,424"
28,1504 東元,72.20,+ 2.20,+3.14%,"19,101","34,104","-15,002"
29,009816凱基台灣TOP50,16.17,+ 0.49,+3.13%,"149,563","163,778","-14,215"
30,2356 英業達,67.80,+ 0.10,+0.15%,"19,688","33,432","-13,743"
31,6153 嘉聯益,23.95,-0.50,-2.04%,"12,283","25,902","-13,619"
32,2385 群光,114.00,0.00,0.00%,"8,256","21,729","-13,472"
33,1319 東陽,84.80,-9.40,-9.98%,"11,788","24,670","-12,881"
34,2606 裕民,62.00,+ 0.50,+0.81%,"26,189","38,344","-12,154"
35,2484 希華,66.90,-4.30,-6.04%,"8,225","20,344","-12,118"
36,00882 中信中國高股息,15.55,+ 0.03,+0.19%,"17,659","29,757","-12,097"
37,00664R國泰臺灣加權反1,1.56,-0.06,-3.70%,"36,542","48,321","-11,779"
38,3706 神達,87.40,+ 0.50,+0.58%,"13,283","24,802","-11,518"
39,2406 國碩,35.60,+ 0.75,+2.15%,"10,574","21,857","-11,282"
40,2327 國巨*,"1,065.00",-15.00,-1.39%,"41,645","52,759","-11,114"
41,2834 臺企銀,17.45,-0.05,-0.29%,"59,220","70,192","-10,972"
42,2542 興富發,42.70,-2.05,-4.58%,"12,677","22,673","-9,995"
43,2332 友訊,18.95,-1.10,-5.49%,"36,223","45,881","-9,657"
44,2464 盟立,173.00,+ 1.00,+0.58%,"9,926","19,486","-9,559"
45,2855 統一證,52.00,-0.20,-0.38%,"13,510","22,927","-9,416"
46,9907 統一實,15.50,0.00,0.00%,"14,077","23,345","-9,267"
47,3036 文曄,225.00,+ 2.50,+1.12%,"16,061","24,861","-8,800"
48,9105 泰金寶-DR,9.70,+ 0.17,+1.78%,"22,582","31,303","-8,721"
49,1409 新纖,28.15,+ 2.55,+9.96%,"23,145","31,514","-8,368"
50,2027 大成鋼,41.10,+ 0.10,+0.24%,"28,610","36,966","-8,356"
