Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,1519 華城,851.00,-59.00,-6.48%,"6,378,328","18,577,883","-12,199,555"
2,3231 緯創,171.00,-5.00,-2.84%,"12,911,782","23,224,006","-10,312,223"
3,1513 中興電,170.50,-16.50,-8.82%,"6,996,611","15,383,402","-8,386,790"
4,2409 友達,27.10,-2.15,-7.35%,"16,622,717","24,993,531","-8,370,814"
5,1504 東元,78.40,-8.60,-9.89%,"8,255,343","15,410,698","-7,155,354"
6,2317 鴻海,284.50,-8.50,-2.90%,"26,506,350","33,140,015","-6,633,664"
7,2883 凱基金,27.60,+ 0.20,+0.73%,"8,669,665","14,478,441","-5,808,775"
8,8150 南茂,96.80,-2.30,-2.32%,"3,294,962","8,099,737","-4,804,775"
9,2353 宏碁,38.40,-0.70,-1.79%,"3,302,880","7,830,616","-4,527,736"
10,2449 京元電子,309.50,-12.50,-3.88%,"8,893,792","12,954,227","-4,060,434"
11,2344 華邦電,162.00,-17.50,-9.75%,"37,434,581","41,267,028","-3,832,446"
12,2301 光寶科,230.00,-18.50,-7.44%,"10,798,894","14,586,667","-3,787,772"
13,2324 仁寶,41.40,-0.95,-2.24%,"7,901,380","11,422,754","-3,521,374"
14,2887 台新新光金,28.60,+ 0.05,+0.18%,"4,076,648","7,092,927","-3,016,278"
15,2382 廣達,390.50,-13.50,-3.34%,"26,800,935","29,762,294","-2,961,358"
16,3706 神達,92.40,-1.50,-1.60%,"3,144,963","5,915,236","-2,770,273"
17,2406 國碩,34.65,-3.85,-10.00%,"944,082","3,615,356","-2,671,273"
18,2356 英業達,76.80,-1.00,-1.29%,"8,668,324","11,206,629","-2,538,305"
19,6442 光聖,"2,055.00",-90.00,-4.20%,"9,569,717","11,959,471","-2,389,753"
20,2891 中信金,66.60,-1.40,-2.06%,"4,270,398","6,564,868","-2,294,469"
21,2376 技嘉,369.00,-5.00,-1.34%,"6,382,991","8,624,297","-2,241,306"
22,6456 GIS-KY,82.50,-3.50,-4.07%,"1,330,740","3,547,672","-2,216,931"
23,2408 南亞科,360.00,-35.00,-8.86%,"43,896,148","46,111,908","-2,215,759"
24,8070 長華*,62.70,-2.60,-3.98%,"1,516,491","3,618,536","-2,102,045"
25,2312 金寶,39.30,-1.75,-4.26%,"2,617,372","4,696,857","-2,079,484"
26,1609 大亞,39.10,-3.90,-9.07%,"934,714","2,990,239","-2,055,525"
27,2880 華南金,34.80,-2.90,-7.69%,"1,439,104","3,476,225","-2,037,121"
28,1605 華新,39.55,-2.05,-4.93%,"2,788,700","4,796,498","-2,007,797"
29,2912 統一超,232.00,-14.00,-5.69%,"1,313,065","3,309,386","-1,996,320"
30,8112 至上,92.60,-3.00,-3.14%,"4,030,627","5,957,458","-1,926,831"
31,3533 嘉澤,"2,365.00",-35.00,-1.46%,"4,057,752","5,926,280","-1,868,528"
32,2486 一詮,279.50,+ 5.00,+1.82%,"2,577,885","4,328,214","-1,750,328"
33,2371 大同,30.30,-1.75,-5.46%,"906,111","2,647,647","-1,741,535"
34,00918 大華優利高填息30,30.94,+ 0.06,+0.19%,"2,874,935","4,563,879","-1,688,943"
35,1326 台化,52.80,-2.40,-4.35%,"1,727,445","3,407,541","-1,680,095"
36,3008 大立光,"3,680.00",-145.00,-3.79%,"8,378,322","10,019,296","-1,640,974"
37,3006 晶豪科,222.50,-22.50,-9.18%,"4,227,631","5,857,179","-1,629,547"
38,2451 創見,321.50,-35.50,-9.94%,"3,546,149","5,166,041","-1,619,892"
39,1312 國喬,14.40,+ 0.20,+1.41%,"414,410","1,890,676","-1,476,265"
40,2352 佳世達,31.10,-3.15,-9.20%,"840,996","2,215,966","-1,374,970"
41,3665 貿聯-KY,"2,200.00",+ 45.00,+2.09%,"6,041,807","7,350,071","-1,308,263"
42,1301 台塑,48.90,-1.90,-3.74%,"1,343,475","2,605,165","-1,261,689"
43,6781 AES-KY,"1,135.00",-20.00,-1.73%,"1,140,006","2,395,597","-1,255,591"
44,3653 健策,"3,620.00",-110.00,-2.95%,"4,197,143","5,417,680","-1,220,537"
45,4958 臻鼎-KY,504.00,+ 11.50,+2.34%,"4,007,654","5,203,644","-1,195,990"
46,8454 富邦媒,353.00,+ 32.00,+9.97%,"1,465,445","2,540,042","-1,074,597"
47,2421 建準,161.50,-7.00,-4.15%,"880,594","1,937,151","-1,056,556"
48,6282 康舒,63.80,-7.00,-9.89%,"7,341,231","8,349,870","-1,008,638"
49,6451 訊芯-KY,666.00,-14.00,-2.06%,"7,053,668","8,025,738","-972,070"
50,8996 高力,"1,125.00",+ 5.00,+0.45%,"3,212,686","4,166,280","-953,594"
