Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2327 國巨*,940.00,+ 85.00,+9.94%,"39,412,890","80,454,166","-41,041,276"
2,2313 華通,257.50,-5.50,-2.09%,"19,342,332","37,234,322","-17,891,990"
3,6239 力成,327.00,-20.50,-5.90%,"17,803,153","32,285,122","-14,481,968"
4,2383 台光電,"5,030.00",+ 200.00,+4.14%,"11,120,679","20,840,035","-9,719,355"
5,8021 尖點,506.00,-16.00,-3.07%,"7,618,034","15,142,202","-7,524,167"
6,2303 聯電,141.50,+ 8.00,+5.99%,"46,160,650","53,550,204","-7,389,553"
7,3090 日電貿,281.50,+ 25.50,+9.96%,"3,883,975","9,795,025","-5,911,050"
8,3042 晶技,243.50,+ 19.00,+8.46%,"11,803,394","17,206,822","-5,403,428"
9,6669 緯穎,"4,900.00",+ 50.00,+1.03%,"4,955,727","9,468,055","-4,512,327"
10,8150 南茂,95.90,-1.10,-1.13%,"4,331,355","8,309,640","-3,978,284"
11,3443 創意,"4,815.00",+ 435.00,+9.93%,"6,003,937","9,644,720","-3,640,783"
12,3189 景碩,660.00,+ 50.00,+8.20%,"13,714,532","16,895,458","-3,180,925"
13,2406 國碩,38.25,-0.75,-1.92%,"1,658,566","4,715,596","-3,057,030"
14,8112 至上,97.30,-1.50,-1.52%,"3,818,679","6,850,794","-3,032,114"
15,4919 新唐,193.00,+ 17.50,+9.97%,"1,510,010","4,303,577","-2,793,566"
16,3532 台勝科,359.00,+ 32.50,+9.95%,"1,234,546","3,884,975","-2,650,429"
17,2891 中信金,70.10,+ 2.50,+3.70%,"3,012,743","5,637,960","-2,625,217"
18,2478 大毅,188.50,+ 17.00,+9.91%,"1,993,715","4,444,762","-2,451,047"
19,3665 貿聯-KY,"2,265.00",-45.00,-1.95%,"7,190,146","9,603,984","-2,413,837"
20,8046 南電,860.00,+ 41.00,+5.01%,"8,604,681","10,846,971","-2,242,290"
21,3167 大量,839.00,+ 33.00,+4.09%,"2,671,772","4,745,890","-2,074,118"
22,2881 富邦金,127.50,+ 5.50,+4.51%,"3,284,634","5,254,336","-1,969,702"
23,2059 川湖,"6,960.00",+ 50.00,+0.72%,"5,634,250","7,576,323","-1,942,072"
24,2367 燿華,62.80,+ 0.10,+0.16%,"1,839,782","3,747,734","-1,907,952"
25,8996 高力,"1,255.00",+ 110.00,+9.61%,"1,793,746","3,641,974","-1,848,227"
26,6285 啟碁,274.50,+ 4.50,+1.67%,"5,175,746","6,912,056","-1,736,309"
27,2409 友達,24.10,+ 0.60,+2.55%,"5,717,210","7,258,189","-1,540,978"
28,6531 愛普*,931.00,-1.00,-0.11%,"2,618,305","4,108,511","-1,490,205"
29,2368 金像電,"1,320.00",0.00,0.00%,"7,027,043","8,444,389","-1,417,346"
30,6155 鈞寶,90.20,+ 8.20,+10.00%,"1,656,540","3,063,946","-1,407,406"
31,2379 瑞昱,634.00,+ 16.00,+2.59%,"1,613,305","2,947,412","-1,334,107"
32,4967 十銓,277.00,+ 5.00,+1.84%,"1,571,793","2,878,086","-1,306,292"
33,2317 鴻海,267.50,+ 7.00,+2.69%,"14,654,327","15,902,363","-1,248,036"
34,2464 盟立,163.50,+ 14.50,+9.73%,"392,871","1,604,567","-1,211,695"
35,7769 鴻勁,"7,205.00",-5.00,-0.07%,"3,351,138","4,546,547","-1,195,408"
36,6944 兆聯實業,"1,005.00",+ 14.00,+1.41%,"842,100","2,032,152","-1,190,052"
37,1714 和桐,16.70,+ 1.50,+9.87%,"845,106","2,000,156","-1,155,049"
38,3653 健策,"3,835.00",+ 145.00,+3.93%,"5,613,706","6,743,999","-1,130,292"
39,2355 敬鵬,60.30,-1.30,-2.11%,"1,669,384","2,788,383","-1,118,999"
40,3048 益登,73.50,+ 0.50,+0.68%,"1,603,995","2,684,768","-1,080,773"
41,8039 台虹,147.50,-2.00,-1.34%,"1,705,165","2,661,932","-956,766"
42,3034 聯詠,495.00,+ 6.50,+1.33%,"1,434,433","2,362,537","-928,103"
43,8210 勤誠,"1,430.00",-45.00,-3.05%,"2,074,020","2,982,979","-908,959"
44,3017 奇鋐,"2,410.00",+ 5.00,+0.21%,"5,135,902","6,035,173","-899,271"
45,3702 大聯大,107.50,+ 2.50,+2.38%,"1,295,865","2,193,290","-897,425"
46,2542 興富發,45.45,+ 0.50,+1.11%,"557,323","1,452,031","-894,708"
47,2887 台新新光金,31.60,+ 1.40,+4.64%,"3,898,570","4,763,116","-864,546"
48,2376 技嘉,349.50,+ 7.50,+2.19%,"1,981,423","2,828,985","-847,562"
49,2426 鼎元,74.80,+ 6.80,+10.00%,"683,814","1,531,325","-847,511"
50,6706 惠特,163.50,-3.50,-2.10%,"692,877","1,538,523","-845,646"
