Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,10.01,+ 0.35,+3.62%,"112,917","588,654","-475,737"
2,2892 第一金,27.70,-0.05,-0.18%,"58,284","212,211","-153,926"
3,2344 華邦電,114.00,-1.50,-1.30%,"39,512","78,598","-39,086"
4,2337 旺宏,141.00,0.00,0.00%,"24,736","55,079","-30,343"
5,00712 復華富時不動產,8.76,+ 0.06,+0.69%,"10,498","37,993","-27,494"
6,3576 聯合再生,17.45,-0.10,-0.57%,"9,443","36,827","-27,384"
7,00631L元大台灣50正2,31.58,+ 2.07,+7.01%,"46,409","68,305","-21,896"
8,00632R元大台灣50反1,11.29,-0.44,-3.75%,"79,360","99,294","-19,934"
9,00988A主動統一全球創新,19.18,+ 0.96,+5.27%,"34,664","53,865","-19,201"
10,0050 元大台灣50,95.85,+ 3.35,+3.62%,"55,053","73,430","-18,377"
11,2890 永豐金,29.70,-0.10,-0.34%,"17,096","33,728","-16,631"
12,2883 凱基金,21.40,-0.20,-0.93%,"49,306","63,697","-14,390"
13,00984D主動聯博全球非投,10.10,+ 0.05,+0.50%,"10,544","24,478","-13,933"
14,2002 中鋼,18.20,+ 0.10,+0.55%,"13,625","26,997","-13,371"
15,2884 玉山金,31.55,-0.15,-0.47%,"20,362","32,682","-12,320"
16,2449 京元電子,286.00,+ 8.50,+3.06%,"9,516","20,976","-11,460"
17,2355 敬鵬,65.00,+ 5.90,+9.98%,"16,370","27,335","-10,964"
18,9904 寶成,25.80,+ 0.15,+0.58%,"12,905","23,780","-10,874"
19,5880 合庫金,22.70,0.00,0.00%,"6,798","17,404","-10,606"
20,00999A主動野村臺灣高息,10.28,+ 0.29,+2.90%,"24,518","34,434","-9,916"
21,2801 彰銀,20.30,-0.05,-0.25%,"12,305","21,905","-9,599"
22,2481 強茂,132.50,-0.50,-0.38%,"10,334","19,306","-8,971"
23,6443 元晶,40.10,-0.90,-2.20%,"4,124","12,975","-8,851"
24,6285 啟碁,280.50,+ 1.50,+0.54%,"4,006","12,816","-8,809"
25,2881 富邦金,96.10,+ 0.30,+0.31%,"29,016","36,866","-7,849"
26,3006 晶豪科,222.00,-0.50,-0.22%,"3,781","11,630","-7,848"
27,2301 光寶科,204.50,+ 0.50,+0.25%,"9,654","17,163","-7,508"
28,2371 大同,28.40,+ 0.35,+1.25%,"10,169","17,519","-7,350"
29,2330 台積電,"2,230.00",+ 45.00,+2.06%,"10,844","18,173","-7,329"
30,3673 TPK-KY,74.20,+ 2.50,+3.49%,"11,553","18,455","-6,901"
31,00753L中信中國50正2,10.08,-0.09,-0.88%,"7,778","14,185","-6,407"
32,2885 元大金,54.70,-0.40,-0.73%,"17,156","23,386","-6,229"
33,009805新光美國電力基建,16.40,+ 0.30,+1.86%,"15,885","21,836","-5,951"
34,1802 台玻,65.10,+ 1.20,+1.88%,"11,095","16,721","-5,626"
35,1101 台泥,24.20,+ 0.05,+0.21%,"19,790","25,140","-5,350"
36,00665L富邦恒生國企正2,9.66,-0.05,-0.51%,"12,677","17,821","-5,144"
37,009816凱基台灣TOP50,13.89,+ 0.55,+4.12%,"87,582","92,656","-5,074"
38,2455 全新,386.50,-14.00,-3.50%,"5,075","10,091","-5,016"
39,1301 台塑,45.75,+ 0.35,+0.77%,"9,480","14,145","-4,665"
40,6770 力積電,59.10,+ 1.30,+2.25%,"14,293","18,903","-4,609"
41,2313 華通,258.00,+ 3.00,+1.18%,"9,128","13,679","-4,551"
42,2812 台中銀,19.00,+ 0.10,+0.53%,"4,687","9,177","-4,490"
43,2412 中華電,137.50,-1.50,-1.08%,"13,376","17,822","-4,446"
44,9945 潤泰新,23.40,0.00,0.00%,"4,834","9,222","-4,387"
45,00738U期元大道瓊白銀,60.75,+ 1.00,+1.67%,"6,822","10,954","-4,132"
46,1326 台化,45.45,+ 0.90,+2.02%,"4,688","8,520","-3,831"
47,8150 南茂,75.90,+ 1.50,+2.02%,"4,143","7,834","-3,691"
48,2303 聯電,116.00,+ 8.00,+7.41%,"107,133","110,629","-3,495"
49,00987A主動台新優勢成長,16.63,+ 0.70,+4.39%,"3,298","6,534","-3,235"
50,1216 統一,73.10,-0.30,-0.41%,"13,847","17,050","-3,202"
