Rank,Stock,Price,Change,ChangePercent,NetSell
1,00632R元大台灣50反1,9.52,-0.03,-0.31%,"-188,255"
2,3231 緯創,180.50,-6.00,-3.22%,"-132,730"
3,2884 玉山金,46.05,-0.15,-0.32%,"-126,115"
4,1303 南亞,231.50,-8.00,-3.34%,"-107,250"
5,009816凱基台灣TOP50,16.52,+ 0.05,+0.30%,"-96,309"
6,2002 中鋼,18.65,0.00,0.00%,"-93,073"
7,00919 群益台灣精選高息,32.16,-0.11,-0.34%,"-88,543"
8,2887 台新新光金,42.90,-0.90,-2.05%,"-84,568"
9,00685L群益臺灣加權正2,12.77,+ 0.06,+0.47%,"-66,671"
10,8112 至上,82.20,-0.90,-1.08%,"-60,035"
11,00712 復華富時不動產,7.91,+ 0.04,+0.51%,"-54,476"
12,5388 中磊,72.30,-0.60,-0.82%,"-49,254"
13,2327 國巨*,571.00,+ 14.00,+2.51%,"-48,827"
14,0050 元大台灣50,111.85,+ 0.50,+0.45%,"-47,933"
15,9904 寶成,24.60,-0.25,-1.01%,"-47,810"
16,6919 康霈*,82.60,-0.50,-0.60%,"-46,361"
17,1101 台泥,24.55,+ 0.40,+1.66%,"-41,920"
18,2492 華新科,311.00,+ 2.50,+0.81%,"-41,379"
19,3036 文曄,205.00,-1.50,-0.73%,"-39,654"
20,2801 彰銀,28.35,-0.10,-0.35%,"-38,645"
21,2610 華航,20.50,+ 0.25,+1.23%,"-38,097"
22,4958 臻鼎-KY,489.00,+ 19.00,+4.04%,"-37,829"
23,00918 大華優利高填息30,34.10,-0.09,-0.26%,"-37,651"
24,2317 鴻海,253.00,+ 3.00,+1.20%,"-36,587"
25,2633 台灣高鐵,25.60,-0.10,-0.39%,"-36,197"
26,2481 強茂,171.00,+ 3.00,+1.79%,"-32,942"
27,1409 新纖,24.10,-0.35,-1.43%,"-32,556"
28,2324 仁寶,37.05,-0.55,-1.46%,"-29,296"
29,2105 正新,30.00,-0.05,-0.17%,"-29,171"
30,6505 台塑化,87.20,-1.30,-1.47%,"-27,986"
31,3033 威健,41.45,-0.45,-1.07%,"-27,362"
32,2332 友訊,20.20,-0.35,-1.70%,"-24,700"
33,2368 金像電,"1,040.00",-5.00,-0.48%,"-24,227"
34,8039 台虹,262.50,-2.50,-0.94%,"-23,352"
35,6005 群益證,32.40,+ 0.15,+0.47%,"-21,137"
36,3704 合勤控,41.30,-0.85,-2.02%,"-20,843"
37,2645 長榮航太,172.50,-2.50,-1.43%,"-18,998"
38,00961 FT臺灣永續高息,13.26,-0.03,-0.23%,"-18,629"
39,5871 中租-KY,108.00,-2.50,-2.26%,"-17,419"
40,8028 昇陽半導體,263.50,+ 6.00,+2.33%,"-16,824"
41,8033 雷虎,169.50,-1.50,-0.88%,"-16,280"
42,4763 材料*-KY,48.05,-1.60,-3.22%,"-15,144"
43,00830 國泰費城半導體,86.55,+ 1.75,+2.06%,"-14,541"
44,3596 智易,154.50,-0.50,-0.32%,"-14,463"
45,6446 藥華藥,"1,160.00",+ 10.00,+0.87%,"-14,249"
46,2388 威盛,70.90,+ 1.20,+1.72%,"-14,054"
47,2486 一詮,233.50,-1.00,-0.43%,"-13,951"
48,3026 禾伸堂,780.00,-11.00,-1.39%,"-13,888"
49,2308 台達電,"1,900.00",+ 25.00,+1.33%,"-13,771"
50,2106 建大,16.45,-0.15,-0.90%,"-13,753"
