Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2409 友達,32.70,+ 2.10,+6.86%,"263,169"
2,00403A主動統一升級50,11.02,+ 0.40,+3.77%,"111,099"
3,00981A主動統一台股增長,31.28,+ 1.34,+4.48%,"84,733"
4,1802 台玻,74.80,+ 6.80,+10.00%,"58,892"
5,00991A主動復華未來50,20.66,+ 1.01,+5.14%,"57,733"
6,00631L元大台灣50正2,38.42,+ 2.14,+5.90%,"49,341"
7,2303 聯電,164.50,+ 0.50,+0.30%,"45,578"
8,2882 國泰金,98.30,+ 0.30,+0.31%,"36,903"
9,009816凱基台灣TOP50,15.65,+ 0.60,+3.99%,"34,921"
10,2883 凱基金,28.70,+ 0.05,+0.17%,"29,459"
11,1314 中石化,8.36,+ 0.25,+3.08%,"28,162"
12,00407A主動凱基台灣,9.85,+ 0.39,+4.12%,"22,828"
13,2353 宏碁,33.10,+ 0.90,+2.80%,"21,203"
14,6116 彩晶,19.60,+ 0.35,+1.82%,"19,520"
15,2634 漢翔,56.60,+ 4.60,+8.85%,"15,564"
16,2887 台新新光金,33.25,+ 0.25,+0.76%,"15,312"
17,00405A主動富邦台灣龍耀,9.29,+ 0.39,+4.38%,"14,951"
18,00918 大華優利高填息30,32.13,+ 0.70,+2.23%,"14,702"
19,1301 台塑,54.50,+ 1.80,+3.42%,"13,902"
20,00878 國泰永續高股息,33.50,+ 0.60,+1.82%,"13,868"
21,2449 京元電子,337.50,+ 29.00,+9.40%,"12,994"
22,00982A主動群益台灣強棒,24.61,+ 0.96,+4.06%,"12,528"
23,2324 仁寶,35.30,+ 1.10,+3.22%,"11,712"
24,00940 元大台灣價值高息,12.65,+ 0.17,+1.36%,"10,749"
25,4938 和碩,83.80,+ 1.60,+1.95%,"10,713"
26,2406 國碩,41.80,+ 3.80,+10.00%,"10,461"
27,0056 元大高股息,53.25,+ 1.45,+2.80%,"9,350"
28,00400A主動國泰動能高息,14.80,+ 0.58,+4.08%,"9,296"
29,3481 群創,68.70,+ 1.70,+2.54%,"8,740"
30,2301 光寶科,222.00,+ 10.50,+4.96%,"8,738"
31,00662 富邦NASDAQ,122.50,+ 2.10,+1.74%,"8,736"
32,00929 復華台灣科技優息,30.78,+ 0.79,+2.63%,"8,701"
33,2609 陽明,52.00,+ 0.60,+1.17%,"8,235"
34,6239 力成,337.50,+ 26.50,+8.52%,"8,157"
35,00990A主動元大AI新經濟,20.78,+ 0.88,+4.42%,"7,913"
36,00712 復華富時不動產,8.84,+ 0.07,+0.80%,"7,581"
37,1710 東聯,16.75,+ 1.50,+9.84%,"6,842"
38,00927 群益半導體收益,41.75,+ 1.60,+3.99%,"6,655"
39,0052 富邦科技,63.35,+ 2.00,+3.26%,"6,237"
40,00999A主動野村臺灣高息,10.85,+ 0.21,+1.97%,"6,090"
41,8033 雷虎,169.50,+ 15.00,+9.71%,"6,072"
42,9907 統一實,15.15,-0.05,-0.33%,"6,029"
43,3016 嘉晶,133.50,+ 12.00,+9.88%,"5,847"
44,2312 金寶,35.15,+ 1.55,+4.61%,"5,777"
45,2812 台中銀,20.05,+ 0.10,+0.50%,"5,646"
46,3711 日月光投控,680.00,+ 53.00,+8.45%,"5,529"
47,00935 野村臺灣新科技50,62.45,+ 3.50,+5.94%,"5,351"
48,2371 大同,27.30,+ 0.15,+0.55%,"5,258"
49,2851 中再保,36.15,+ 1.50,+4.33%,"4,960"
50,3413 京鼎,330.50,+ 16.50,+5.25%,"4,780"
