Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.88,+ 0.07,+0.65%,"1,252,578"
2,2409 友達,34.20,-0.50,-1.44%,"491,089"
3,00981A主動統一台股增長,30.85,+ 0.20,+0.65%,"341,110"
4,2892 第一金,39.50,-0.35,-0.88%,"198,500"
5,00409A主動復華全球50,10.15,+ 0.01,+0.10%,"191,520"
6,00405A主動富邦台灣龍耀,9.39,+ 0.03,+0.32%,"176,026"
7,2886 兆豐金,49.60,-0.40,-0.80%,"169,105"
8,00991A主動復華未來50,18.15,+ 0.15,+0.83%,"128,586"
9,6770 力積電,72.00,-1.10,-1.50%,"120,771"
10,5880 合庫金,26.45,-0.30,-1.12%,"105,554"
11,2880 華南金,45.75,-0.05,-0.11%,"100,382"
12,00407A主動凱基台灣,10.16,+ 0.04,+0.40%,"97,177"
13,2412 中華電,145.00,-0.50,-0.34%,"91,921"
14,8150 南茂,112.00,+ 5.00,+4.67%,"71,326"
15,00400A主動國泰動能高息,15.66,+ 0.09,+0.58%,"67,264"
16,1326 台化,67.00,+ 1.60,+2.45%,"63,423"
17,2834 臺企銀,17.85,-0.05,-0.28%,"61,725"
18,2885 元大金,69.20,-0.40,-0.57%,"59,869"
19,2883 凱基金,38.95,-0.40,-1.02%,"59,602"
20,2609 陽明,59.60,-0.30,-0.50%,"58,435"
21,2889 國票金,16.55,-0.25,-1.49%,"54,893"
22,2303 聯電,154.00,-6.00,-3.75%,"54,739"
23,2845 遠東銀,13.30,-0.05,-0.37%,"53,472"
24,1301 台塑,64.10,+ 1.00,+1.58%,"52,720"
25,009828中信台日韓PCB,10.02,+ 0.17,+1.73%,"51,669"
26,2812 台中銀,19.00,-0.15,-0.78%,"51,187"
27,00992A主動群益科技創新,18.80,+ 0.11,+0.59%,"50,500"
28,009802富邦旗艦50,20.07,-0.07,-0.35%,"49,031"
29,5876 上海商銀,48.95,-0.30,-0.61%,"48,366"
30,00402A主動安聯美國科技,10.03,-0.05,-0.50%,"48,098"
31,3711 日月光投控,699.00,+ 6.00,+0.87%,"48,073"
32,3045 台灣大,122.50,-0.50,-0.41%,"46,352"
33,3481 群創,49.55,-0.05,-0.10%,"42,788"
34,00982A主動群益台灣強棒,23.14,+ 0.08,+0.35%,"41,714"
35,00988A主動統一全球創新,16.91,-0.04,-0.24%,"41,174"
36,00891 中信關鍵半導體,37.77,+ 0.07,+0.19%,"37,502"
37,3037 欣興,"1,185.00",+ 25.00,+2.16%,"36,717"
38,1314 中石化,8.86,-0.15,-1.66%,"32,427"
39,1312 國喬,14.60,0.00,0.00%,"30,732"
40,00990A主動元大AI新經濟,15.89,-0.04,-0.25%,"27,142"
41,00997A主動群益美國增長,11.70,+ 0.10,+0.86%,"26,689"
42,2354 鴻準,65.90,0.00,0.00%,"24,890"
43,2897 王道銀行,11.05,-0.05,-0.45%,"24,402"
44,009824群益美國科技巨頭,10.55,-0.06,-0.57%,"23,771"
45,3702 大聯大,117.50,+ 3.50,+3.07%,"22,307"
46,2377 微星,151.50,+ 0.50,+0.33%,"22,240"
47,00900 富邦特選高股息30,19.53,-0.05,-0.26%,"22,141"
48,00878 國泰永續高股息,34.88,-0.21,-0.60%,"21,778"
49,00935 野村臺灣新科技50,61.65,+ 0.20,+0.33%,"21,615"
50,6168 宏齊,44.00,+ 2.80,+6.80%,"21,493"
