Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2610 華航,23.10,-0.10,-0.43%,"151,446"
2,2834 臺企銀,17.80,+ 0.05,+0.28%,"55,198"
3,2409 友達,30.60,+ 2.65,+9.48%,"47,117"
4,2618 長榮航,43.90,+ 0.10,+0.23%,"46,687"
5,2887 台新新光金,33.00,+ 1.10,+3.45%,"46,260"
6,2801 彰銀,23.55,+ 0.15,+0.64%,"43,773"
7,2449 京元電子,308.50,+ 0.50,+0.16%,"42,988"
8,5880 合庫金,24.85,+ 0.15,+0.61%,"41,726"
9,2303 聯電,164.00,0.00,0.00%,"40,352"
10,1301 台塑,53.20,+ 1.00,+1.92%,"37,242"
11,00712 復華富時不動產,8.77,+ 0.14,+1.62%,"29,860"
12,2353 宏碁,32.20,+ 0.30,+0.94%,"26,805"
13,2006 東和鋼鐵,70.00,+ 0.20,+0.29%,"25,009"
14,8046 南電,"1,080.00",-45.00,-4.00%,"24,503"
15,2812 台中銀,19.95,+ 0.15,+0.76%,"22,799"
16,00918 大華優利高填息30,31.43,+ 0.28,+0.90%,"20,443"
17,3711 日月光投控,627.00,-5.00,-0.79%,"19,410"
18,00662 富邦NASDAQ,120.40,+ 1.30,+1.09%,"18,998"
19,2885 元大金,65.70,-0.60,-0.90%,"18,913"
20,1314 中石化,8.11,+ 0.14,+1.76%,"18,669"
21,3016 嘉晶,121.50,-2.50,-2.02%,"17,397"
22,1319 東陽,76.20,-1.10,-1.42%,"15,112"
23,4938 和碩,82.20,+ 1.20,+1.48%,"14,527"
24,1714 和桐,18.90,+ 0.35,+1.89%,"13,060"
25,2883 凱基金,29.65,-0.25,-0.84%,"11,897"
26,2542 興富發,43.10,+ 0.20,+0.47%,"11,826"
27,009805新光美國電力基建,16.89,-0.16,-0.94%,"11,715"
28,9907 統一實,15.20,+ 0.25,+1.67%,"10,992"
29,1718 中纖,12.25,+ 1.10,+9.87%,"10,490"
30,6213 聯茂,344.00,-2.50,-0.72%,"9,761"
31,6005 群益證,37.55,-0.25,-0.66%,"9,517"
32,6176 瑞儀,86.90,-0.80,-0.91%,"9,319"
33,6505 台塑化,55.30,+ 1.80,+3.36%,"9,001"
34,1477 聚陽,222.00,+ 6.00,+2.78%,"8,428"
35,00945B凱基美國非投等債,14.51,+ 0.01,+0.07%,"8,308"
36,2891 中信金,70.30,0.00,0.00%,"8,167"
37,00885 富邦越南,18.98,+ 0.10,+0.53%,"7,948"
38,2105 正新,30.25,+ 0.85,+2.89%,"6,895"
39,1434 福懋,17.00,+ 0.30,+1.80%,"6,231"
40,6139 亞翔,955.00,+ 77.00,+8.77%,"6,018"
41,009817國泰日本不動產,8.94,+ 0.02,+0.22%,"5,538"
42,009819中信數據及電力,10.15,+ 0.01,+0.10%,"5,510"
43,00983A主動中信ARK創新,12.04,+ 0.32,+2.73%,"5,400"
44,00910 第一金太空衛星,59.25,+ 1.90,+3.31%,"5,171"
45,00865B國泰US短期公債,48.48,+ 0.01,+0.02%,"5,097"
46,2481 強茂,166.00,-9.00,-5.14%,"4,981"
47,00752 中信中國50,20.96,+ 0.70,+3.46%,"4,965"
48,3036 文曄,209.00,-6.50,-3.02%,"4,871"
49,2388 威盛,70.70,-0.20,-0.28%,"4,859"
50,6239 力成,311.00,-3.00,-0.96%,"4,809"
