Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.46,-0.18,-1.87%,"733,973","2,686,947","-1,952,973"
2,00881 國泰台灣科技龍頭,49.80,-0.20,-0.40%,"251,225","639,084","-387,858"
3,0050 元大台灣50,106.20,-0.60,-0.56%,"1,074,244","1,458,780","-384,536"
4,00984D主動聯博全球非投,9.91,0.00,0.00%,"239,498","587,048","-347,550"
5,00878 國泰永續高股息,33.58,-0.07,-0.21%,"363,497","701,429","-337,932"
6,00685L群益臺灣加權正2,11.69,-0.20,-1.68%,"2,034,910","2,354,875","-319,965"
7,00961 FT臺灣永續高息,13.42,+ 0.05,+0.37%,"148,455","450,971","-302,516"
8,00953B群益優選非投等債,9.56,0.00,0.00%,"451,534","732,125","-280,590"
9,009826貝萊德世界股票,10.05,+ 0.01,+0.10%,"182,113","451,278","-269,165"
10,00929 復華台灣科技優息,28.89,-0.54,-1.83%,"225,584","470,762","-245,177"
11,009816凱基台灣TOP50,15.62,-0.03,-0.19%,"1,219,550","1,457,939","-238,389"
12,00632R元大台灣50反1,10.00,+ 0.09,+0.91%,"1,762,241","1,981,108","-218,866"
13,2303 聯電,125.00,-1.00,-0.79%,"991,646","1,193,165","-201,518"
14,00673R期元大S＆P原油反1,11.40,+ 0.03,+0.26%,"245,808","437,316","-191,508"
15,00712 復華富時不動產,8.64,+ 0.03,+0.35%,"268,429","453,299","-184,869"
16,00918 大華優利高填息30,35.46,-0.02,-0.06%,"218,703","386,355","-167,652"
17,00891 中信關鍵半導體,34.38,-0.41,-1.18%,"136,567","294,886","-158,319"
18,3481 群創,48.10,-0.95,-1.94%,"793,024","945,968","-152,944"
19,009828中信台日韓PCB,9.33,-0.53,-5.38%,"38,252","188,087","-149,834"
20,2834 臺企銀,17.10,-0.15,-0.87%,"914,359","1,045,006","-130,646"
21,2327 國巨*,511.00,-29.00,-5.37%,"186,902","294,766","-107,864"
22,00923 群益台ESG低碳50,39.52,-0.19,-0.48%,"63,190","149,994","-86,803"
23,2337 旺宏,117.00,-6.00,-4.88%,"316,708","391,379","-74,671"
24,00664R國泰臺灣加權反1,1.61,+ 0.01,+0.63%,"358,047","430,040","-71,993"
25,00988A主動統一全球創新,15.53,-0.18,-1.15%,"376,533","444,565","-68,031"
26,2344 華邦電,169.00,-10.00,-5.59%,"792,731","853,647","-60,916"
27,00919 群益台灣精選高息,32.52,+ 0.17,+0.53%,"508,569","568,941","-60,372"
28,2449 京元電子,261.00,-9.50,-3.51%,"139,598","195,159","-55,561"
29,9904 寶成,24.55,-0.20,-0.81%,"197,364","250,708","-53,343"
30,2492 華新科,271.50,-21.50,-7.34%,"115,192","164,184","-48,992"
31,00409A主動復華全球50,9.59,-0.11,-1.13%,"32,475","79,559","-47,083"
32,1718 中纖,10.70,-0.10,-0.93%,"195,129","239,996","-44,867"
33,00830 國泰費城半導體,79.40,-0.25,-0.31%,"79,508","122,984","-43,476"
34,00985B群益ESG投等債0-5,10.13,-0.01,-0.10%,"105,179","148,349","-43,170"
35,1314 中石化,8.12,-0.10,-1.22%,"241,870","282,112","-40,242"
36,00982A主動群益台灣強棒,22.41,-0.59,-2.57%,"291,984","331,757","-39,773"
37,6505 台塑化,76.50,-2.20,-2.80%,"157,556","196,855","-39,299"
38,3702 大聯大,102.00,0.00,0.00%,"118,373","157,317","-38,943"
39,00991A主動復華未來50,17.31,-0.62,-3.46%,"1,774,269","1,813,093","-38,823"
40,6005 群益證,32.35,+ 0.35,+1.09%,"73,366","110,171","-36,805"
41,2332 友訊,18.65,-0.65,-3.37%,"128,330","164,802","-36,472"
42,8150 南茂,89.10,-1.10,-1.22%,"160,351","194,678","-34,327"
43,2812 台中銀,19.45,+ 0.05,+0.26%,"251,712","283,956","-32,243"
44,009827玉山未來全球算力,9.93,+ 0.03,+0.30%,"13,277","45,072","-31,795"
45,2889 國票金,16.45,+ 0.45,+2.81%,"173,135","204,151","-31,016"
46,3036 文曄,190.50,+ 3.50,+1.87%,"97,265","128,135","-30,870"
47,009829大華韓國KOSPI50,10.03,-0.17,-1.67%,"147,071","177,243","-30,172"
48,5388 中磊,75.10,-1.70,-2.21%,"37,982","67,130","-29,147"
49,6239 力成,275.00,-3.00,-1.08%,"106,418","135,212","-28,794"
50,00896 中信綠能及電動車,27.86,-0.44,-1.55%,"37,639","66,002","-28,362"
