Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,107.80,+ 3.35,+3.21%,"-765,209"
2,3481 群創,68.70,+ 1.70,+2.54%,"-616,135"
3,2883 凱基金,28.70,+ 0.05,+0.17%,"-610,747"
4,2880 華南金,38.00,+ 0.70,+1.88%,"-398,839"
5,2886 兆豐金,46.10,-0.10,-0.22%,"-264,596"
6,2382 廣達,368.00,+ 1.00,+0.27%,"-248,725"
7,2892 第一金,32.75,-0.25,-0.76%,"-235,825"
8,1101 台泥,24.05,-0.10,-0.41%,"-207,772"
9,00988A主動統一全球創新,22.28,+ 0.83,+3.87%,"-191,556"
10,9904 寶成,25.35,-0.05,-0.20%,"-182,254"
11,2105 正新,29.95,-0.30,-0.99%,"-154,689"
12,2344 華邦電,207.50,+ 4.50,+2.22%,"-152,194"
13,4904 遠傳,105.00,-1.00,-0.94%,"-148,354"
14,1402 遠東新,28.50,-0.55,-1.89%,"-145,634"
15,00991A主動復華未來50,20.66,+ 1.01,+5.14%,"-142,222"
16,2330 台積電,"2,410.00",+ 40.00,+1.69%,"-139,965"
17,2633 台灣高鐵,26.50,0.00,0.00%,"-133,222"
18,1216 統一,74.50,-1.20,-1.59%,"-103,584"
19,1504 東元,70.10,+ 1.10,+1.59%,"-103,284"
20,2855 統一證,50.00,-0.30,-0.60%,"-101,323"
21,2327 國巨*,"1,140.00",+ 100.00,+9.62%,"-98,339"
22,1102 亞泥,35.00,-0.45,-1.27%,"-87,009"
23,2412 中華電,141.50,-0.50,-0.35%,"-83,668"
24,4938 和碩,83.80,+ 1.60,+1.95%,"-82,748"
25,5871 中租-KY,117.50,+ 2.50,+2.17%,"-74,869"
26,2542 興富發,43.05,-0.05,-0.12%,"-72,189"
27,2313 華通,232.50,+ 11.50,+5.20%,"-69,571"
28,5876 上海商銀,42.70,-0.10,-0.23%,"-68,332"
29,2912 統一超,223.00,-1.00,-0.45%,"-67,292"
30,2347 聯強,91.10,-0.40,-0.44%,"-63,790"
31,6116 彩晶,19.60,+ 0.35,+1.82%,"-55,379"
32,00405A主動富邦台灣龍耀,9.29,+ 0.39,+4.38%,"-51,390"
33,009820元大納斯達克精選,9.99,+ 0.20,+2.04%,"-51,160"
34,4958 臻鼎-KY,630.00,+ 57.00,+9.95%,"-48,509"
35,00990A主動元大AI新經濟,20.78,+ 0.88,+4.42%,"-47,303"
36,2324 仁寶,35.30,+ 1.10,+3.22%,"-45,446"
37,3231 緯創,158.50,+ 4.00,+2.59%,"-43,378"
38,9910 豐泰,70.00,-0.60,-0.85%,"-42,732"
39,2371 大同,27.30,+ 0.15,+0.55%,"-42,673"
40,2356 英業達,66.60,+ 2.30,+3.58%,"-42,460"
41,00997A主動群益美國增長,14.31,+ 0.51,+3.70%,"-40,248"
42,009816凱基台灣TOP50,15.65,+ 0.60,+3.99%,"-40,238"
43,2603 長榮,184.50,+ 0.50,+0.27%,"-38,899"
44,4915 致伸,66.00,+ 1.00,+1.54%,"-37,296"
45,1210 大成,55.50,+ 0.30,+0.54%,"-35,606"
46,9945 潤泰新,26.80,-0.15,-0.56%,"-34,009"
47,00935 野村臺灣新科技50,62.45,+ 3.50,+5.94%,"-28,659"
48,8150 南茂,99.50,+ 9.00,+9.94%,"-27,865"
49,2887 台新新光金,33.25,+ 0.25,+0.76%,"-27,357"
50,2355 敬鵬,54.20,+ 1.40,+2.65%,"-25,515"
