Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,125.00,-5.50,-4.21%,"149,148"
2,2834 臺企銀,17.10,+ 0.25,+1.48%,"31,854"
3,2892 第一金,29.55,+ 0.55,+1.90%,"31,431"
4,2884 玉山金,33.45,+ 0.45,+1.36%,"26,987"
5,2882 國泰金,94.40,+ 2.60,+2.83%,"25,039"
6,2801 彰銀,21.40,+ 0.30,+1.42%,"22,466"
7,2890 永豐金,33.15,+ 0.15,+0.45%,"21,936"
8,2609 陽明,53.20,-0.50,-0.93%,"20,266"
9,5880 合庫金,23.70,+ 0.30,+1.28%,"20,195"
10,2881 富邦金,114.00,+ 1.00,+0.88%,"19,027"
11,1301 台塑,50.80,-1.20,-2.31%,"17,068"
12,6770 力積電,81.00,-3.60,-4.26%,"16,812"
13,1314 中石化,8.25,+ 0.17,+2.10%,"14,182"
14,2027 大成鋼,44.10,+ 0.25,+0.57%,"13,480"
15,6282 康舒,70.80,+ 6.40,+9.94%,"13,077"
16,2845 遠東銀,12.55,+ 0.20,+1.62%,"11,157"
17,2867 三商壽,8.12,+ 0.12,+1.50%,"10,416"
18,2886 兆豐金,42.10,+ 0.45,+1.08%,"10,267"
19,2323 中環,12.15,-0.60,-4.71%,"10,210"
20,2449 京元電子,322.00,-0.50,-0.16%,"7,927"
21,6505 台塑化,57.50,+ 1.60,+2.86%,"7,640"
22,3702 大聯大,116.50,-1.50,-1.27%,"6,971"
23,2885 元大金,63.90,+ 0.20,+0.31%,"6,822"
24,6005 群益證,42.45,-2.25,-5.03%,"5,720"
25,8112 至上,95.60,+ 1.20,+1.27%,"5,648"
26,8070 長華*,65.30,+ 5.30,+8.83%,"5,405"
27,1710 東聯,15.40,-0.60,-3.75%,"5,020"
28,3036 文曄,282.00,-10.50,-3.59%,"4,655"
29,6176 瑞儀,101.50,-1.00,-0.98%,"4,641"
30,2897 王道銀行,10.35,+ 0.15,+1.47%,"4,560"
31,2103 台橡,22.25,+ 0.55,+2.53%,"4,477"
32,4967 十銓,302.00,+ 3.00,+1.00%,"4,421"
33,2451 創見,357.00,-1.00,-0.28%,"4,224"
34,2637 慧洋-KY,78.10,+ 1.10,+1.43%,"3,960"
35,3049 精金,17.30,+ 1.50,+9.49%,"3,910"
36,00945B凱基美國非投等債,14.39,0.00,0.00%,"3,786"
37,2002 中鋼,19.25,-0.15,-0.77%,"3,592"
38,9105 泰金寶-DR,12.70,+ 1.15,+9.96%,"3,488"
39,5876 上海商銀,40.75,-0.05,-0.12%,"3,454"
40,1605 華新,41.60,-1.10,-2.58%,"3,391"
41,8150 南茂,99.10,+ 3.30,+3.44%,"3,379"
42,8422 可寧衛*,28.25,+ 0.15,+0.53%,"3,247"
43,00940 元大台灣價值高息,12.62,-0.08,-0.63%,"2,952"
44,6139 亞翔,825.00,+ 41.00,+5.23%,"2,934"
45,3045 台灣大,116.00,0.00,0.00%,"2,891"
46,009805新光美國電力基建,16.56,-0.12,-0.72%,"2,858"
47,2377 微星,140.00,-6.50,-4.44%,"2,717"
48,2501 國建,23.50,+ 0.35,+1.51%,"2,409"
49,3550 聯穎,23.95,+ 2.15,+9.86%,"2,245"
50,9933 中鼎,42.15,-0.55,-1.29%,"2,110"
