Rank,Stock,Price,Change,ChangePercent,NetSell
1,2883 凱基金,29.80,-0.30,-1.00%,"-608,657"
2,0050 元大台灣50,107.15,-2.95,-2.68%,"-573,692"
3,3481 群創,69.40,+ 3.40,+5.15%,"-353,945"
4,2880 華南金,37.00,-0.55,-1.46%,"-310,072"
5,2409 友達,30.50,+ 1.45,+4.99%,"-235,881"
6,2382 廣達,372.00,-0.50,-0.13%,"-193,617"
7,2344 華邦電,205.00,-6.50,-3.07%,"-177,256"
8,2886 兆豐金,44.55,-0.65,-1.44%,"-170,010"
9,00991A主動復華未來50,20.39,-0.17,-0.83%,"-165,006"
10,2105 正新,29.25,-0.05,-0.17%,"-152,200"
11,1402 遠東新,28.45,-0.20,-0.70%,"-138,611"
12,2324 仁寶,37.90,+ 1.35,+3.69%,"-129,335"
13,00988A主動統一全球創新,22.53,-0.38,-1.66%,"-128,950"
14,1101 台泥,24.20,+ 0.05,+0.21%,"-116,608"
15,2855 統一證,49.15,-1.45,-2.87%,"-102,034"
16,4904 遠傳,107.00,0.00,0.00%,"-100,288"
17,9904 寶成,25.95,-0.05,-0.19%,"-99,080"
18,1504 東元,71.90,-0.30,-0.42%,"-97,108"
19,009816凱基台灣TOP50,15.56,-0.41,-2.57%,"-90,412"
20,2313 華通,240.00,-3.00,-1.23%,"-88,217"
21,2330 台積電,"2,390.00",-100.00,-4.02%,"-86,007"
22,4938 和碩,84.00,+ 3.60,+4.48%,"-83,131"
23,009820元大納斯達克精選,9.77,-0.23,-2.30%,"-78,304"
24,2312 金寶,38.00,+ 3.45,+9.99%,"-73,901"
25,6116 彩晶,19.40,+ 0.40,+2.11%,"-72,859"
26,2633 台灣高鐵,25.95,+ 0.20,+0.78%,"-71,064"
27,2327 國巨*,"1,050.00",+ 30.00,+2.94%,"-70,350"
28,00631L元大台灣50正2,38.08,-2.12,-5.27%,"-69,332"
29,2542 興富發,43.10,+ 0.40,+0.94%,"-68,831"
30,2603 長榮,186.50,-2.50,-1.32%,"-67,702"
31,5871 中租-KY,113.50,-1.50,-1.30%,"-63,656"
32,2347 聯強,92.30,+ 2.10,+2.33%,"-61,150"
33,1102 亞泥,36.00,+ 0.30,+0.84%,"-58,163"
34,1216 統一,75.10,0.00,0.00%,"-57,939"
35,6770 力積電,85.70,+ 7.10,+9.03%,"-56,004"
36,3231 緯創,157.50,-1.00,-0.63%,"-51,893"
37,2912 統一超,225.00,-2.00,-0.88%,"-49,022"
38,5876 上海商銀,41.55,-0.25,-0.60%,"-44,574"
39,00935 野村臺灣新科技50,61.90,-1.30,-2.06%,"-40,565"
40,6282 康舒,62.00,+ 0.50,+0.81%,"-38,345"
41,2412 中華電,143.50,-0.50,-0.35%,"-37,278"
42,4958 臻鼎-KY,587.00,0.00,0.00%,"-36,602"
43,1210 大成,54.80,+ 0.20,+0.37%,"-35,479"
44,3673 TPK-KY,83.60,+ 1.40,+1.70%,"-34,030"
45,9910 豐泰,71.80,+ 0.40,+0.56%,"-32,647"
46,2371 大同,27.55,-0.15,-0.54%,"-30,146"
47,1717 長興,73.90,+ 2.20,+3.07%,"-29,337"
48,4927 泰鼎-KY,48.55,-0.35,-0.72%,"-29,252"
49,4915 致伸,74.30,-0.90,-1.20%,"-27,202"
50,00405A主動富邦台灣龍耀,9.42,-0.09,-0.95%,"-26,849"
