Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,10.83,+ 1.67,+18.23%,"1,265,378","4,221,504","-2,956,125"
2,00403A主動統一升級50,9.25,+ 0.78,+9.21%,"2,737,705","4,709,808","-1,972,102"
3,00407A主動凱基台灣,8.48,+ 0.66,+8.44%,"729,577","2,633,821","-1,904,244"
4,00631L元大台灣50正2,33.70,+ 5.32,+18.75%,"1,346,771","2,950,484","-1,603,713"
5,0050 元大台灣50,102.85,+ 9.35,+10.00%,"1,041,218","2,628,787","-1,587,568"
6,009816凱基台灣TOP50,14.65,+ 1.24,+9.25%,"1,192,490","2,752,428","-1,559,937"
7,00991A主動復華未來50,15.41,+ 1.40,+9.99%,"1,281,011","2,621,639","-1,340,628"
8,00405A主動富邦台灣龍耀,7.30,+ 0.62,+9.28%,"697,853","1,733,242","-1,035,388"
9,00406A主動中信台灣收益,8.59,+ 0.66,+8.32%,"396,466","1,281,171","-884,705"
10,0056 元大高股息,49.48,+ 3.19,+6.89%,"406,851","1,050,194","-643,342"
11,00988A主動統一全球創新,16.26,+ 2.10,+14.83%,"452,380","1,065,995","-613,614"
12,00981A主動統一台股增長,26.13,+ 2.37,+9.97%,"2,205,430","2,726,387","-520,957"
13,00400A主動國泰動能高息,12.94,+ 1.11,+9.38%,"426,536","941,544","-515,008"
14,3481 群創,45.50,+ 4.10,+9.90%,"1,305,525","1,804,333","-498,808"
15,00927 群益半導體收益,34.49,+ 3.06,+9.74%,"227,698","675,739","-448,040"
16,009821野村稀土關鍵資源,13.02,+ 0.65,+5.25%,"165,728","528,947","-363,218"
17,2344 華邦電,130.00,+ 11.50,+9.70%,"708,953","982,859","-273,905"
18,6770 力積電,54.50,+ 4.95,+9.99%,"731,013","980,845","-249,831"
19,00997A主動群益美國增長,11.20,+ 0.96,+9.38%,"216,317","465,912","-249,595"
20,00929 復華台灣科技優息,27.47,+ 1.47,+5.65%,"254,014","492,491","-238,477"
21,2303 聯電,121.00,+ 11.00,+10.00%,"1,207,795","1,428,037","-220,242"
22,00990A主動元大AI新經濟,15.56,+ 1.91,+13.99%,"345,957","564,661","-218,704"
23,00984D主動聯博全球非投,10.17,+ 0.05,+0.49%,"199,496","362,905","-163,408"
24,00961 FT臺灣永續高息,12.95,+ 0.40,+3.19%,"103,474","265,974","-162,499"
25,2317 鴻海,250.50,+ 21.00,+9.15%,"413,300","571,987","-158,687"
26,9904 寶成,23.95,-0.05,-0.21%,"270,700","422,969","-152,269"
27,00984A主動安聯台灣高息,14.09,+ 0.82,+6.18%,"88,895","234,647","-145,752"
28,6116 彩晶,12.45,+ 0.65,+5.51%,"226,096","355,592","-129,496"
29,2337 旺宏,100.50,+ 8.70,+9.48%,"431,311","553,351","-122,040"
30,2330 台積電,"2,425.00",+ 220.00,+9.98%,"294,051","407,573","-113,522"
31,2409 友達,24.20,+ 2.00,+9.01%,"1,540,989","1,643,987","-102,997"
32,00992A主動群益科技創新,14.82,+ 1.34,+9.94%,"523,580","622,832","-99,252"
33,2408 南亞科,360.50,+ 32.50,+9.91%,"382,042","481,213","-99,171"
34,00891 中信關鍵半導體,33.20,+ 3.01,+9.97%,"136,753","230,091","-93,338"
35,00935 野村臺灣新科技50,52.65,+ 4.75,+9.92%,"143,604","236,694","-93,090"
36,009824群益美國科技巨頭,9.91,+ 0.39,+4.10%,"233,086","325,996","-92,910"
37,2353 宏碁,28.85,+ 0.95,+3.41%,"286,546","376,885","-90,339"
38,00982A主動群益台灣強棒,20.39,+ 1.85,+9.98%,"289,122","371,498","-82,376"
39,0052 富邦科技,59.70,+ 5.40,+9.94%,"268,392","347,320","-78,928"
40,1605 華新,31.45,+ 2.85,+9.97%,"178,502","255,472","-76,970"
41,1714 和桐,13.05,+ 0.45,+3.57%,"156,680","232,119","-75,438"
42,00830 國泰費城半導體,84.00,+ 8.15,+10.74%,"111,457","182,345","-70,887"
43,6005 群益證,34.20,+ 1.45,+4.43%,"111,485","181,998","-70,513"
44,00919 群益台灣精選高息,29.57,+ 1.32,+4.67%,"660,833","731,116","-70,283"
45,00947 台新臺灣IC設計,30.91,+ 2.78,+9.88%,"67,818","132,538","-64,719"
46,00878 國泰永續高股息,32.43,+ 1.68,+5.46%,"277,078","341,330","-64,252"
47,1409 新纖,20.75,+ 0.55,+2.72%,"204,623","266,214","-61,591"
48,2382 廣達,291.50,+ 12.50,+4.48%,"195,659","253,861","-58,202"
49,2332 友訊,21.25,-0.35,-1.62%,"201,568","256,399","-54,830"
50,6282 康舒,42.40,+ 3.55,+9.14%,"94,403","140,924","-46,521"
