Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,29.61,-0.78,-2.57%,"734,707"
2,00403A主動統一升級50,10.16,-0.24,-2.31%,"436,123"
3,00991A主動復華未來50,18.14,-0.44,-2.37%,"404,608"
4,009816凱基台灣TOP50,15.31,-0.21,-1.35%,"274,238"
5,3231 緯創,181.00,-6.00,-3.21%,"256,159"
6,2618 長榮航,41.90,+ 0.10,+0.24%,"242,842"
7,2002 中鋼,18.95,+ 0.10,+0.53%,"228,791"
8,00631L元大台灣50正2,34.81,-1.14,-3.17%,"227,019"
9,00632R元大台灣50反1,10.13,+ 0.16,+1.60%,"214,326"
10,00992A主動群益科技創新,17.94,-0.29,-1.59%,"200,875"
11,2324 仁寶,40.60,-1.05,-2.52%,"199,289"
12,1605 華新,37.10,-1.40,-3.64%,"124,634"
13,00405A主動富邦台灣龍耀,8.60,-0.20,-2.27%,"122,381"
14,1402 遠東新,27.80,+ 0.25,+0.91%,"122,322"
15,2027 大成鋼,49.70,-0.30,-0.60%,"117,512"
16,2408 南亞科,515.00,-9.00,-1.72%,"116,211"
17,00407A主動凱基台灣,9.73,-0.18,-1.82%,"111,216"
18,00400A主動國泰動能高息,14.76,-0.29,-1.93%,"107,778"
19,1216 統一,76.20,+ 1.00,+1.33%,"105,131"
20,2867 三商壽,9.82,+ 0.11,+1.13%,"105,029"
21,6770 力積電,69.70,-4.90,-6.57%,"102,465"
22,0056 元大高股息,52.70,-0.30,-0.57%,"94,878"
23,2883 凱基金,30.95,-0.45,-1.43%,"91,700"
24,2356 英業達,64.90,-1.80,-2.70%,"90,330"
25,2603 長榮,238.00,+ 6.50,+2.81%,"87,151"
26,2317 鴻海,249.00,-6.00,-2.35%,"85,875"
27,2301 光寶科,273.50,+ 10.00,+3.80%,"79,104"
28,2615 萬海,105.00,+ 5.40,+5.42%,"74,234"
29,2609 陽明,56.20,+ 1.50,+2.74%,"73,646"
30,0052 富邦科技,60.90,-0.90,-1.46%,"65,386"
31,00988A主動統一全球創新,17.32,-0.37,-2.09%,"64,650"
32,2891 中信金,66.50,+ 0.90,+1.37%,"64,028"
33,4938 和碩,91.00,+ 0.70,+0.78%,"63,279"
34,2344 華邦電,176.50,-5.00,-2.75%,"60,628"
35,4904 遠傳,101.50,+ 1.00,+1.00%,"58,259"
36,00999A主動野村臺灣高息,11.30,-0.12,-1.05%,"54,443"
37,8112 至上,90.30,-3.20,-3.42%,"53,252"
38,5876 上海商銀,43.20,+ 0.95,+2.25%,"51,592"
39,009821野村稀土關鍵資源,14.96,-0.06,-0.40%,"49,307"
40,2412 中華電,137.00,+ 1.00,+0.74%,"49,235"
41,2890 永豐金,39.60,0.00,0.00%,"48,355"
42,009819中信數據及電力,10.21,-0.13,-1.26%,"45,094"
43,00919 群益台灣精選高息,30.34,0.00,0.00%,"43,967"
44,3045 台灣大,111.00,0.00,0.00%,"43,712"
45,3037 欣興,"1,145.00",+ 25.00,+2.23%,"40,086"
46,2353 宏碁,30.55,-0.90,-2.86%,"39,565"
47,3706 神達,90.60,-1.50,-1.63%,"36,437"
48,2354 鴻準,59.90,-1.80,-2.92%,"36,032"
49,9945 潤泰新,29.70,-0.50,-1.66%,"35,417"
50,2845 遠東銀,13.45,-0.15,-1.10%,"32,960"
