Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.39,+ 0.13,+1.27%,"688,133"
2,2409 友達,28.70,+ 1.90,+7.09%,"263,135"
3,00981A主動統一台股增長,30.12,+ 0.35,+1.18%,"200,452"
4,2892 第一金,37.30,0.00,0.00%,"161,941"
5,2886 兆豐金,50.20,+ 0.65,+1.31%,"151,605"
6,2883 凱基金,36.95,+ 0.25,+0.68%,"129,436"
7,1326 台化,71.90,+ 2.10,+3.01%,"102,579"
8,1301 台塑,66.60,+ 0.60,+0.91%,"94,923"
9,0050 元大台灣50,109.90,+ 2.00,+1.85%,"94,500"
10,00991A主動復華未來50,18.00,+ 0.27,+1.52%,"80,347"
11,5880 合庫金,26.50,-0.15,-0.56%,"78,472"
12,00878 國泰永續高股息,34.39,+ 0.28,+0.82%,"77,005"
13,2880 華南金,44.35,+ 0.35,+0.80%,"74,789"
14,00406A主動中信台灣收益,9.69,+ 0.12,+1.25%,"67,369"
15,2889 國票金,16.45,-0.15,-0.90%,"62,489"
16,00982A主動群益台灣強棒,23.13,+ 0.17,+0.74%,"51,859"
17,00992A主動群益科技創新,18.41,-0.06,-0.32%,"50,299"
18,2887 台新新光金,41.10,-0.40,-0.96%,"50,270"
19,3481 群創,49.95,+ 1.45,+2.99%,"50,155"
20,009802富邦旗艦50,20.65,+ 0.42,+2.08%,"49,602"
21,00405A主動富邦台灣龍耀,8.83,+ 0.15,+1.73%,"49,553"
22,00407A主動凱基台灣,9.82,+ 0.09,+0.92%,"49,338"
23,2812 台中銀,19.25,-0.10,-0.52%,"49,044"
24,2885 元大金,70.20,+ 0.40,+0.57%,"48,737"
25,2890 永豐金,42.60,-0.25,-0.58%,"47,738"
26,6770 力積電,72.90,+ 4.40,+6.42%,"45,597"
27,2845 遠東銀,13.75,+ 0.10,+0.73%,"45,402"
28,00400A主動國泰動能高息,15.21,+ 0.16,+1.06%,"44,236"
29,3045 台灣大,117.00,-1.00,-0.85%,"32,347"
30,00881 國泰台灣科技龍頭,51.35,+ 1.00,+1.99%,"29,035"
31,0056 元大高股息,55.85,+ 0.45,+0.81%,"27,611"
32,2897 王道銀行,10.75,-0.10,-0.92%,"27,463"
33,00988A主動統一全球創新,16.26,+ 0.27,+1.69%,"27,047"
34,2382 廣達,347.50,+ 2.50,+0.72%,"26,962"
35,1216 統一,75.20,-0.40,-0.53%,"26,921"
36,0052 富邦科技,63.75,+ 1.05,+1.67%,"25,910"
37,2317 鴻海,256.00,0.00,0.00%,"24,524"
38,2303 聯電,143.00,+ 13.00,+10.00%,"24,497"
39,2354 鴻準,65.70,+ 0.10,+0.15%,"24,077"
40,1314 中石化,8.10,-0.02,-0.25%,"23,483"
41,5876 上海商銀,46.95,+ 0.65,+1.40%,"22,880"
42,1802 台玻,60.70,+ 1.60,+2.71%,"22,621"
43,00891 中信關鍵半導體,35.86,+ 0.90,+2.57%,"22,562"
44,00935 野村臺灣新科技50,60.60,+ 1.95,+3.32%,"22,407"
45,1717 長興,73.50,-2.60,-3.42%,"21,489"
46,3037 欣興,949.00,+ 47.00,+5.21%,"20,225"
47,2377 微星,158.50,-3.00,-1.86%,"18,858"
48,2882 國泰金,114.50,-0.50,-0.43%,"18,509"
49,1303 南亞,230.50,+ 5.00,+2.22%,"18,312"
50,2606 裕民,78.60,+ 0.40,+0.51%,"18,226"
