Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,28.46,+ 0.88,+3.19%,"542,948"
2,00991A主動復華未來50,16.89,+ 0.56,+3.43%,"442,039"
3,00403A主動統一升級50,9.81,+ 0.27,+2.83%,"404,475"
4,009816凱基台灣TOP50,15.00,+ 0.44,+3.02%,"310,045"
5,00632R元大台灣50反1,10.30,-0.33,-3.10%,"185,426"
6,0050 元大台灣50,103.80,+ 3.15,+3.13%,"171,591"
7,00631L元大台灣50正2,34.15,+ 2.00,+6.22%,"167,898"
8,00992A主動群益科技創新,16.55,+ 0.37,+2.29%,"159,108"
9,00405A主動富邦台灣龍耀,8.05,+ 0.15,+1.90%,"145,394"
10,2618 長榮航,43.80,0.00,0.00%,"119,500"
11,2883 凱基金,31.60,+ 1.05,+3.44%,"102,738"
12,3231 緯創,193.00,-2.00,-1.03%,"86,320"
13,00400A主動國泰動能高息,13.69,+ 0.24,+1.78%,"85,764"
14,2887 台新新光金,35.70,+ 0.15,+0.42%,"79,690"
15,0056 元大高股息,51.45,+ 0.85,+1.68%,"75,533"
16,2344 華邦電,169.00,+ 12.00,+7.64%,"69,685"
17,2610 華航,22.60,+ 0.15,+0.67%,"68,638"
18,2317 鴻海,258.50,+ 8.50,+3.40%,"65,495"
19,1216 統一,73.20,-0.70,-0.95%,"63,264"
20,2301 光寶科,249.00,-3.00,-1.19%,"60,263"
21,2891 中信金,66.00,+ 1.20,+1.85%,"59,152"
22,5880 合庫金,26.60,+ 0.05,+0.19%,"55,964"
23,2324 仁寶,36.95,-0.05,-0.14%,"49,108"
24,0052 富邦科技,60.65,+ 2.00,+3.41%,"47,039"
25,00982A主動群益台灣強棒,22.33,+ 0.72,+3.33%,"46,849"
26,2890 永豐金,39.55,-0.05,-0.13%,"46,248"
27,2867 三商壽,9.77,+ 0.01,+0.10%,"44,726"
28,2408 南亞科,445.00,+ 9.00,+2.06%,"41,794"
29,1605 華新,34.85,+ 1.10,+3.26%,"41,459"
30,00999A主動野村臺灣高息,10.75,+ 0.24,+2.28%,"36,737"
31,2884 玉山金,38.10,+ 0.10,+0.26%,"36,722"
32,00980A主動野村臺灣優選,23.31,+ 0.65,+2.87%,"30,826"
33,00935 野村臺灣新科技50,55.85,+ 1.80,+3.33%,"28,418"
34,00995A主動中信台灣卓越,16.62,+ 0.60,+3.75%,"27,189"
35,1402 遠東新,26.70,-0.45,-1.66%,"27,080"
36,00993A主動安聯台灣,12.81,+ 0.35,+2.81%,"26,694"
37,2885 元大金,69.40,+ 0.40,+0.58%,"25,056"
38,00988A主動統一全球創新,17.19,+ 0.96,+5.91%,"24,954"
39,00927 群益半導體收益,36.01,+ 0.99,+2.83%,"24,001"
40,5876 上海商銀,44.15,0.00,0.00%,"20,727"
41,009819中信數據及電力,10.42,+ 0.31,+3.07%,"20,347"
42,2353 宏碁,30.25,+ 1.20,+4.13%,"20,053"
43,00996A主動兆豐台灣豐收,13.47,+ 0.55,+4.26%,"19,366"
44,00929 復華台灣科技優息,28.78,+ 0.63,+2.24%,"18,375"
45,00947 台新臺灣IC設計,34.69,+ 1.34,+4.02%,"17,105"
46,2845 遠東銀,13.30,0.00,0.00%,"16,941"
47,2882 國泰金,100.50,+ 1.30,+1.31%,"16,762"
48,4904 遠傳,101.00,0.00,0.00%,"16,212"
49,8112 至上,86.20,+ 1.00,+1.17%,"16,111"
50,3706 神達,91.90,+ 0.60,+0.66%,"16,014"
