Rank,Stock,Price,Change,ChangePercent,NetSell
1,00632R元大台灣50反1,9.81,-0.19,-1.90%,"-93,578"
2,2408 南亞科,496.00,+ 18.50,+3.87%,"-64,235"
3,2344 華邦電,174.00,+ 5.00,+2.96%,"-49,192"
4,2303 聯電,130.00,+ 5.00,+4.00%,"-43,201"
5,6770 力積電,68.50,+ 0.70,+1.03%,"-39,952"
6,00685L群益臺灣加權正2,12.13,+ 0.44,+3.76%,"-36,496"
7,2449 京元電子,262.00,+ 1.00,+0.38%,"-34,028"
8,6919 康霈*,86.40,+ 1.90,+2.25%,"-27,260"
9,00919 群益台灣精選高息,33.02,+ 0.50,+1.54%,"-23,000"
10,009828中信台日韓PCB,9.43,+ 0.10,+1.07%,"-19,343"
11,1101 台泥,24.60,+ 0.15,+0.61%,"-17,900"
12,1409 新纖,24.55,-0.05,-0.20%,"-17,837"
13,3036 文曄,192.50,+ 2.00,+1.05%,"-17,342"
14,00918 大華優利高填息30,35.88,+ 0.42,+1.18%,"-15,921"
15,4958 臻鼎-KY,463.00,-1.00,-0.22%,"-15,838"
16,6257 矽格,212.00,+ 3.00,+1.44%,"-14,103"
17,2337 旺宏,121.50,+ 4.50,+3.85%,"-13,683"
18,1714 和桐,16.65,+ 0.10,+0.60%,"-13,483"
19,2481 強茂,156.00,0.00,0.00%,"-13,253"
20,6116 彩晶,14.05,+ 0.15,+1.08%,"-12,805"
21,00712 復華富時不動產,8.68,+ 0.04,+0.46%,"-12,075"
22,3481 群創,48.50,+ 0.40,+0.83%,"-12,061"
23,8112 至上,90.50,+ 1.20,+1.34%,"-12,038"
24,00409A主動復華全球50,9.90,+ 0.31,+3.23%,"-11,811"
25,8039 台虹,297.50,+ 4.50,+1.54%,"-10,043"
26,6505 台塑化,78.10,+ 1.60,+2.09%,"-9,924"
27,2330 台積電,"2,410.00",+ 20.00,+0.84%,"-9,886"
28,00929 復華台灣科技優息,29.40,+ 0.51,+1.77%,"-9,769"
29,3049 精金,12.80,0.00,0.00%,"-9,669"
30,3006 晶豪科,278.50,+ 1.50,+0.54%,"-9,310"
31,1303 南亞,225.50,+ 4.50,+2.04%,"-9,236"
32,1718 中纖,10.60,-0.10,-0.93%,"-9,079"
33,5871 中租-KY,111.50,0.00,0.00%,"-9,016"
34,2634 漢翔,65.00,+ 0.60,+0.93%,"-8,820"
35,009820元大納斯達克精選,9.82,+ 0.16,+1.66%,"-7,783"
36,1802 台玻,59.10,+ 0.50,+0.85%,"-7,195"
37,3715 定穎投控,118.00,0.00,0.00%,"-7,138"
38,8105 凌巨,15.00,0.00,0.00%,"-7,045"
39,2301 光寶科,308.00,+ 9.00,+3.01%,"-6,988"
40,6269 台郡,67.70,+ 2.70,+4.15%,"-6,983"
41,2368 金像電,"1,045.00",-55.00,-5.00%,"-6,648"
42,2002 中鋼,19.10,+ 0.10,+0.53%,"-6,622"
43,4526 東台,32.00,+ 0.60,+1.91%,"-6,312"
44,2327 國巨*,562.00,+ 51.00,+9.98%,"-6,278"
45,6669 緯穎,"2,565.00",+ 90.00,+3.64%,"-6,098"
46,8021 尖點,420.00,+ 6.50,+1.57%,"-5,988"
47,6239 力成,276.50,+ 1.50,+0.55%,"-5,953"
48,2201 裕隆,31.10,-0.30,-0.96%,"-5,870"
49,2486 一詮,256.00,-3.50,-1.35%,"-5,759"
50,5388 中磊,75.60,+ 0.50,+0.67%,"-5,724"
