Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,9.94,-0.37,-3.59%,"44,437","89,346","-44,908"
2,2002 中鋼,18.80,-0.25,-1.31%,"12,416","48,950","-36,533"
3,2337 旺宏,155.50,-3.00,-1.89%,"11,424","44,215","-32,791"
4,2303 聯電,164.50,+ 0.50,+0.30%,"45,698","77,276","-31,577"
5,2883 凱基金,28.70,+ 0.05,+0.17%,"35,689","66,755","-31,066"
6,2344 華邦電,207.50,+ 4.50,+2.22%,"20,609","41,349","-20,740"
7,2408 南亞科,452.50,-0.50,-0.11%,"10,310","25,562","-15,252"
8,6770 力積電,79.70,+ 0.80,+1.01%,"15,241","29,768","-14,526"
9,1101 台泥,24.05,-0.10,-0.41%,"14,711","26,276","-11,565"
10,00919 群益台灣精選高息,29.50,+ 0.04,+0.14%,"25,808","34,872","-9,064"
11,2882 國泰金,98.30,+ 0.30,+0.31%,"51,895","60,248","-8,353"
12,9904 寶成,25.35,-0.05,-0.20%,"11,209","19,419","-8,210"
13,00753L中信中國50正2,8.10,-0.23,-2.76%,"6,589","14,303","-7,714"
14,00953B群益優選非投等債,9.70,0.00,0.00%,"22,431","29,605","-7,174"
15,00665L富邦恒生國企正2,7.44,-0.28,-3.63%,"6,815","13,809","-6,994"
16,1102 亞泥,35.00,-0.45,-1.27%,"10,165","16,780","-6,615"
17,00882 中信中國高股息,14.59,-0.22,-1.49%,"4,148","10,463","-6,315"
18,00947 台新臺灣IC設計,39.67,+ 1.33,+3.47%,"1,908","8,175","-6,267"
19,2834 臺企銀,17.75,-0.05,-0.28%,"8,129","14,156","-6,026"
20,4763 材料*-KY,47.40,-0.45,-0.94%,"2,378","8,032","-5,653"
21,00984D主動聯博全球非投,10.19,+ 0.02,+0.20%,"4,184","9,025","-4,841"
22,2885 元大金,65.70,0.00,0.00%,"9,568","14,288","-4,719"
23,8112 至上,92.40,+ 0.30,+0.33%,"5,598","10,103","-4,505"
24,3717 聯嘉投控,27.45,+ 1.50,+5.78%,"4,550","8,857","-4,307"
25,00664R國泰臺灣加權反1,1.60,-0.06,-3.61%,"10,209","14,447","-4,238"
26,2105 正新,29.95,-0.30,-0.99%,"3,830","8,046","-4,216"
27,1708 東鹼,53.30,-0.60,-1.11%,"1,207","5,261","-4,053"
28,009824群益美國科技巨頭,9.99,+ 0.11,+1.11%,"7,947","11,991","-4,043"
29,2363 矽統,69.00,+ 0.30,+0.44%,"1,517","5,561","-4,043"
30,1402 遠東新,28.50,-0.55,-1.89%,"10,306","13,739","-3,432"
31,2426 鼎元,76.10,-1.10,-1.42%,"1,043","4,350","-3,306"
32,3706 神達,87.30,+ 0.90,+1.04%,"5,674","8,894","-3,220"
33,1216 統一,74.50,-1.20,-1.59%,"4,353","7,423","-3,069"
34,1326 台化,54.60,-0.30,-0.55%,"2,654","5,713","-3,058"
35,2451 創見,266.50,-8.50,-3.09%,"1,570","4,488","-2,917"
36,009821野村稀土關鍵資源,14.21,-0.03,-0.21%,"6,429","9,314","-2,884"
37,2603 長榮,184.50,+ 0.50,+0.27%,"5,530","8,395","-2,864"
38,3704 合勤控,46.55,+ 1.30,+2.87%,998,"3,586","-2,587"
39,2412 中華電,141.50,-0.50,-0.35%,"10,148","12,617","-2,469"
40,2542 興富發,43.05,-0.05,-0.12%,"8,225","10,479","-2,254"
41,8926 台汽電,76.30,-0.60,-0.78%,"2,332","4,490","-2,157"
42,00685L群益臺灣加權正2,306.00,+ 17.65,+6.12%,947,"2,997","-2,050"
43,00997A主動群益美國增長,14.31,+ 0.51,+3.70%,"4,672","6,692","-2,019"
44,3094 聯傑,39.45,-1.10,-2.71%,509,"2,484","-1,975"
45,2845 遠東銀,13.00,-0.10,-0.76%,"8,096","9,998","-1,902"
46,6139 亞翔,923.00,-32.00,-3.35%,"1,251","3,115","-1,864"
47,2903 遠百,23.00,-0.45,-1.92%,"4,345","6,174","-1,828"
48,2855 統一證,50.00,-0.30,-0.60%,"1,935","3,748","-1,812"
49,2006 東和鋼鐵,67.40,-2.60,-3.71%,"1,031","2,833","-1,802"
50,00635U期元大S＆P黃金,41.58,-0.71,-1.68%,823,"2,610","-1,787"
