Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.26,+ 0.20,+1.99%,"560,151"
2,2892 第一金,37.30,+ 0.45,+1.22%,"176,458"
3,2886 兆豐金,49.55,-0.85,-1.69%,"158,180"
4,00981A主動統一台股增長,29.77,+ 0.64,+2.20%,"135,307"
5,2883 凱基金,36.70,+ 0.80,+2.23%,"127,545"
6,2409 友達,26.80,+ 0.25,+0.94%,"97,505"
7,00878 國泰永續高股息,34.11,+ 0.53,+1.58%,"81,998"
8,5880 合庫金,26.65,-0.05,-0.19%,"76,844"
9,1326 台化,69.80,+ 0.10,+0.14%,"75,815"
10,2880 華南金,44.00,+ 0.55,+1.27%,"73,770"
11,1301 台塑,66.00,+ 0.30,+0.46%,"68,620"
12,2889 國票金,16.60,+ 0.15,+0.91%,"63,347"
13,2812 台中銀,19.35,-0.10,-0.51%,"60,694"
14,2887 台新新光金,41.50,+ 0.05,+0.12%,"60,631"
15,00982A主動群益台灣強棒,22.96,+ 0.55,+2.45%,"56,670"
16,00991A主動復華未來50,17.73,+ 0.42,+2.43%,"54,486"
17,00992A主動群益科技創新,18.47,+ 0.43,+2.38%,"52,795"
18,009802富邦旗艦50,20.23,+ 0.46,+2.33%,"51,767"
19,00407A主動凱基台灣,9.73,+ 0.17,+1.78%,"46,603"
20,2890 永豐金,42.85,+ 0.25,+0.59%,"43,987"
21,00406A主動中信台灣收益,9.57,+ 0.11,+1.16%,"39,450"
22,00405A主動富邦台灣龍耀,8.68,+ 0.11,+1.28%,"38,188"
23,2845 遠東銀,13.65,0.00,0.00%,"37,819"
24,3045 台灣大,118.00,0.00,0.00%,"37,690"
25,2324 仁寶,41.60,+ 2.85,+7.35%,"36,119"
26,2885 元大金,69.80,+ 1.30,+1.90%,"35,642"
27,1216 統一,75.60,0.00,0.00%,"32,675"
28,0050 元大台灣50,107.90,+ 1.70,+1.60%,"30,625"
29,1717 長興,76.10,-0.70,-0.91%,"29,457"
30,2382 廣達,345.00,+ 10.00,+2.99%,"28,768"
31,1605 華新,38.40,+ 0.80,+2.13%,"27,133"
32,2377 微星,161.50,+ 11.00,+7.31%,"26,544"
33,2353 宏碁,32.70,+ 1.45,+4.64%,"26,523"
34,0056 元大高股息,55.40,+ 0.90,+1.65%,"26,053"
35,2897 王道銀行,10.85,-0.05,-0.46%,"25,809"
36,2354 鴻準,65.60,+ 1.90,+2.98%,"24,674"
37,00400A主動國泰動能高息,15.17,+ 0.29,+1.95%,"24,165"
38,2356 英業達,67.50,+ 2.50,+3.85%,"21,818"
39,00881 國泰台灣科技龍頭,50.35,+ 0.55,+1.10%,"21,567"
40,0052 富邦科技,62.70,+ 1.10,+1.79%,"20,477"
41,2606 裕民,78.20,0.00,0.00%,"20,337"
42,2615 萬海,115.00,-0.50,-0.43%,"20,301"
43,2610 華航,20.45,-0.10,-0.49%,"19,921"
44,2603 長榮,233.00,-6.00,-2.51%,"19,867"
45,3037 欣興,902.00,-21.00,-2.28%,"19,691"
46,2317 鴻海,256.00,+ 8.50,+3.43%,"19,588"
47,5876 上海商銀,46.30,+ 0.35,+0.76%,"17,697"
48,2313 華通,249.50,+ 13.50,+5.72%,"17,264"
49,2421 建準,178.00,+ 13.50,+8.21%,"17,115"
50,00935 野村臺灣新科技50,58.65,+ 1.20,+2.09%,"16,801"
