Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3231 緯創,173.50,+ 9.50,+5.79%,"79,017"
2,2002 中鋼,19.10,+ 0.25,+1.33%,"42,718"
3,00981A主動統一台股增長,28.69,+ 0.19,+0.67%,"33,642"
4,1301 台塑,66.20,+ 2.70,+4.25%,"28,618"
5,2317 鴻海,257.50,+ 6.00,+2.39%,"23,755"
6,6505 台塑化,93.20,+ 8.10,+9.52%,"22,958"
7,1326 台化,71.70,+ 1.10,+1.56%,"19,835"
8,2883 凱基金,30.85,+ 0.40,+1.31%,"18,492"
9,1718 中纖,11.35,-1.00,-8.10%,"17,362"
10,2344 華邦電,161.00,-10.00,-5.85%,"15,553"
11,4938 和碩,87.20,+ 2.80,+3.32%,"12,447"
12,2324 仁寶,36.75,+ 0.55,+1.52%,"11,037"
13,00990A主動元大AI新經濟,16.86,+ 0.16,+0.96%,"10,398"
14,2409 友達,26.25,+ 0.45,+1.74%,"9,800"
15,00631L元大台灣50正2,35.07,+ 0.27,+0.78%,"9,631"
16,00988A主動統一全球創新,17.86,+ 0.23,+1.30%,"8,968"
17,2313 華通,214.00,+ 6.00,+2.88%,"8,440"
18,00405A主動富邦台灣龍耀,8.26,-0.04,-0.48%,"8,047"
19,009816凱基台灣TOP50,15.08,+ 0.04,+0.27%,"8,010"
20,2356 英業達,63.00,+ 1.30,+2.11%,"7,953"
21,1402 遠東新,27.20,0.00,0.00%,"7,182"
22,00991A主動復華未來50,17.20,-0.14,-0.81%,"6,944"
23,00403A主動統一升級50,9.97,-0.02,-0.20%,"6,112"
24,2337 旺宏,129.50,-5.50,-4.07%,"5,863"
25,2885 元大金,63.30,+ 0.20,+0.32%,"5,250"
26,2303 聯電,138.50,-0.50,-0.36%,"5,222"
27,2618 長榮航,40.85,-1.25,-2.97%,"5,134"
28,2882 國泰金,97.30,+ 0.50,+0.52%,"5,058"
29,2634 漢翔,61.90,-2.50,-3.88%,"5,049"
30,00929 復華台灣科技優息,29.10,+ 0.10,+0.34%,"4,862"
31,3481 群創,51.90,-0.60,-1.14%,"4,854"
32,2352 佳世達,30.10,+ 0.70,+2.38%,"4,844"
33,3045 台灣大,112.00,-0.50,-0.44%,"4,586"
34,4904 遠傳,102.50,-0.50,-0.49%,"4,444"
35,2301 光寶科,218.00,0.00,0.00%,"4,355"
36,00992A主動群益科技創新,16.36,+ 0.14,+0.86%,"4,329"
37,009819中信數據及電力,10.10,+ 0.09,+0.90%,"4,318"
38,00919 群益台灣精選高息,29.50,+ 0.04,+0.14%,"4,136"
39,6005 群益證,34.45,+ 0.30,+0.88%,"3,829"
40,2412 中華電,138.00,-0.50,-0.36%,"3,648"
41,2105 正新,31.20,-0.05,-0.16%,"3,266"
42,00918 大華優利高填息30,32.35,-0.05,-0.15%,"2,971"
43,0052 富邦科技,60.90,+ 0.30,+0.50%,"2,898"
44,1312 國喬,13.95,+ 0.15,+1.09%,"2,792"
45,00830 國泰費城半導體,89.10,+ 1.55,+1.77%,"2,775"
46,009824群益美國科技巨頭,10.20,+ 0.03,+0.29%,"2,550"
47,2347 聯強,87.80,-0.40,-0.45%,"2,500"
48,00400A主動國泰動能高息,13.93,+ 0.05,+0.36%,"2,414"
49,6166 凌華,159.50,+ 14.50,+10.00%,"2,395"
50,5388 中磊,89.10,+ 1.90,+2.18%,"2,338"
