Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2891 中信金,57.80,+ 2.40,+4.33%,"81,268"
2,2887 台新新光金,23.90,+ 0.30,+1.27%,"68,717"
3,2027 大成鋼,41.15,+ 1.15,+2.88%,"32,206"
4,2603 長榮,212.50,+ 15.50,+7.87%,"27,007"
5,2882 國泰金,77.90,+ 0.10,+0.13%,"25,478"
6,2883 凱基金,21.60,-0.05,-0.23%,"23,256"
7,2890 永豐金,29.80,-0.30,-1.00%,"20,973"
8,2886 兆豐金,40.30,-0.35,-0.86%,"16,763"
9,009820元大納斯達克精選,10.04,-0.02,-0.20%,"14,935"
10,1402 遠東新,26.75,+ 0.50,+1.90%,"14,497"
11,3045 台灣大,115.00,-1.50,-1.29%,"14,058"
12,009805新光美國電力基建,16.10,-0.20,-1.23%,"12,874"
13,2885 元大金,55.10,+ 0.40,+0.73%,"12,660"
14,2880 華南金,32.05,-0.15,-0.47%,"11,816"
15,2615 萬海,81.10,+ 0.70,+0.87%,"11,142"
16,2412 中華電,139.00,-3.50,-2.46%,"10,148"
17,2312 金寶,28.30,+ 0.55,+1.98%,"9,760"
18,5876 上海商銀,40.10,-0.45,-1.11%,"9,652"
19,00940 元大台灣價值高息,11.06,+ 0.10,+0.91%,"9,436"
20,2388 威盛,81.70,+ 7.40,+9.96%,"8,500"
21,00997A主動群益美國增長,11.81,+ 0.11,+0.94%,"8,161"
22,00982A主動群益台灣強棒,21.06,-0.19,-0.89%,"7,975"
23,2867 三商壽,7.70,-0.05,-0.65%,"6,222"
24,2881 富邦金,95.80,-1.40,-1.44%,"6,092"
25,6209 今國光,78.90,+ 7.10,+9.89%,"5,921"
26,4958 臻鼎-KY,439.00,+ 30.50,+7.47%,"5,707"
27,00985B群益ESG投等債0-5,10.17,-0.01,-0.10%,"5,486"
28,4916 事欣科,89.90,+ 8.10,+9.90%,"5,468"
29,5388 中磊,81.80,+ 2.30,+2.89%,"5,250"
30,2492 華新科,242.00,+ 22.00,+10.00%,"5,246"
31,3090 日電貿,178.50,+ 16.00,+9.85%,"5,073"
32,2609 陽明,50.30,+ 0.80,+1.62%,"4,778"
33,2834 臺企銀,16.05,0.00,0.00%,"4,563"
34,2401 凌陽,26.90,+ 1.95,+7.82%,"4,308"
35,2352 佳世達,26.05,+ 1.00,+3.99%,"3,986"
36,2646 星宇航空,20.20,-0.05,-0.25%,"3,751"
37,3033 威健,51.40,+ 2.60,+5.33%,"3,728"
38,2489 瑞軒,42.55,+ 1.05,+2.53%,"3,578"
39,00915 凱基優選高股息30,27.00,+ 0.17,+0.63%,"3,571"
40,2313 華通,255.00,-1.00,-0.39%,"3,523"
41,2404 漢唐,"1,025.00",-5.00,-0.49%,"3,271"
42,1711 永光,46.80,-1.30,-2.70%,"3,244"
43,3376 新日興,202.50,-2.00,-0.98%,"3,242"
44,2458 義隆,153.00,+ 6.00,+4.08%,"3,088"
45,00919 群益台灣精選高息,25.98,+ 0.22,+0.85%,"2,887"
46,2379 瑞昱,567.00,+ 12.00,+2.16%,"2,837"
47,0056 元大高股息,44.04,+ 0.03,+0.07%,"2,796"
48,9933 中鼎,38.75,+ 1.40,+3.75%,"2,773"
49,3048 益登,61.70,+ 5.60,+9.98%,"2,587"
50,2375 凱美,111.50,+ 10.00,+9.85%,"2,520"
