Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00403A主動統一升級50,11.14,-0.01,-0.09%,"3,377,141","1,964,907","1,412,233"
2,2887 台新新光金,33.00,-0.35,-1.05%,"889,387","579,536","309,850"
3,2618 長榮航,43.90,0.00,0.00%,"615,363","322,521","292,842"
4,2892 第一金,32.10,-1.10,-3.31%,"755,843","490,522","265,320"
5,2610 華航,22.85,+ 0.30,+1.33%,"610,145","354,345","255,799"
6,00992A主動群益科技創新,19.07,+ 0.10,+0.53%,"464,352","265,841","198,510"
7,2884 玉山金,33.70,+ 0.80,+2.43%,"657,671","488,476","169,194"
8,00940 元大台灣價值高息,12.65,+ 0.03,+0.24%,"275,569","122,653","152,916"
9,00673R期元大S＆P原油反1,16.30,+ 0.43,+2.71%,"305,975","166,472","139,502"
10,2801 彰銀,23.35,-0.50,-2.10%,"475,665","337,344","138,320"
11,5880 合庫金,24.55,-0.30,-1.21%,"272,234","134,479","137,755"
12,2890 永豐金,39.50,-0.50,-1.25%,"744,726","609,717","135,008"
13,00680L元大美債20正2,6.95,-0.04,-0.57%,"334,866","215,484","119,382"
14,00999A主動野村臺灣高息,11.06,+ 0.05,+0.45%,"271,849","160,158","111,691"
15,00878 國泰永續高股息,33.22,-0.10,-0.30%,"396,621","290,702","105,919"
16,1314 中石化,8.99,+ 0.61,+7.28%,"252,865","147,878","104,987"
17,2886 兆豐金,46.00,-0.15,-0.33%,"590,161","490,844","99,317"
18,1301 台塑,59.70,+ 5.40,+9.94%,"425,716","330,298","95,417"
19,00981A主動統一台股增長,32.05,+ 0.05,+0.16%,"1,277,233","1,185,630","91,602"
20,1402 遠東新,28.40,+ 0.10,+0.35%,"398,682","309,218","89,463"
21,2883 凱基金,27.90,-0.40,-1.41%,"1,351,867","1,264,826","87,040"
22,1303 南亞,197.00,+ 14.00,+7.65%,"454,430","378,591","75,838"
23,2845 遠東銀,13.00,0.00,0.00%,"241,673","171,809","69,863"
24,2834 臺企銀,17.75,+ 0.15,+0.85%,"395,624","327,238","68,385"
25,00953B群益優選非投等債,9.71,0.00,0.00%,"359,790","293,799","65,990"
26,2867 三商壽,8.50,+ 0.25,+3.03%,"214,412","155,935","58,476"
27,00982A主動群益台灣強棒,25.33,+ 0.35,+1.40%,"223,992","174,487","49,504"
28,00983A主動中信ARK創新,12.44,+ 0.09,+0.73%,"85,499","40,957","44,541"
29,00900 富邦特選高股息30,19.37,+ 0.05,+0.26%,"90,986","47,043","43,942"
30,2880 華南金,36.60,-0.10,-0.27%,"409,503","366,565","42,937"
31,2449 京元電子,347.50,+ 16.50,+4.98%,"197,868","155,505","42,363"
32,00688L國泰20年美債正2,6.91,-0.06,-0.86%,"118,555","77,153","41,401"
33,00713 元大台灣高息低波,59.90,0.00,0.00%,"89,501","48,506","40,995"
34,1802 台玻,70.40,-0.70,-0.98%,"279,192","240,751","38,441"
35,009820元大納斯達克精選,9.98,-0.16,-1.58%,"223,890","187,050","36,840"
36,2881 富邦金,119.50,-3.00,-2.45%,"428,080","392,011","36,069"
37,009805新光美國電力基建,16.93,-0.41,-2.36%,"113,966","79,375","34,590"
38,00993A主動安聯台灣,14.28,-0.02,-0.14%,"93,435","59,774","33,661"
39,6213 聯茂,358.50,+ 1.50,+0.42%,"86,700","56,684","30,015"
40,3045 台灣大,118.50,+ 0.50,+0.42%,"140,134","114,099","26,034"
41,5876 上海商銀,41.85,-0.55,-1.30%,"159,915","134,038","25,876"
42,2377 微星,143.00,-2.50,-1.72%,"97,323","71,822","25,501"
43,2401 凌陽,34.30,+ 3.10,+9.94%,"69,620","44,830","24,789"
44,00915 凱基優選高股息30,32.08,-0.24,-0.74%,"57,992","34,990","23,001"
45,2812 台中銀,20.15,+ 0.25,+1.26%,"145,683","125,872","19,811"
46,8046 南電,"1,145.00",-30.00,-2.55%,"85,411","65,750","19,660"
47,2634 漢翔,54.60,-1.60,-2.85%,"60,472","41,757","18,714"
48,6191 精成科,110.00,+ 6.50,+6.28%,"65,410","46,766","18,644"
49,00945B凱基美國非投等債,14.53,-0.01,-0.07%,"89,971","71,594","18,376"
50,1216 統一,74.90,+ 0.40,+0.54%,"155,598","137,231","18,367"
