Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,103.90,+ 0.05,+0.05%,"-687,640"
2,00403A主動統一升級50,9.97,-0.02,-0.20%,"-547,208"
3,6770 力積電,66.00,-1.90,-2.80%,"-325,884"
4,1303 南亞,197.00,-11.00,-5.29%,"-228,152"
5,00988A主動統一全球創新,17.86,+ 0.23,+1.30%,"-209,909"
6,00991A主動復華未來50,17.20,-0.14,-0.81%,"-198,189"
7,2886 兆豐金,48.15,-0.05,-0.10%,"-165,038"
8,3481 群創,51.90,-0.60,-1.14%,"-164,873"
9,2330 台積電,"2,405.00",+ 5.00,+0.21%,"-129,312"
10,2892 第一金,34.15,-0.25,-0.73%,"-128,891"
11,2337 旺宏,129.50,-5.50,-4.07%,"-128,542"
12,2801 彰銀,24.25,-0.40,-1.62%,"-125,570"
13,2344 華邦電,161.00,-10.00,-5.85%,"-121,076"
14,00981A主動統一台股增長,28.69,+ 0.19,+0.67%,"-118,427"
15,2890 永豐金,38.20,-0.30,-0.78%,"-100,995"
16,00992A主動群益科技創新,16.36,+ 0.14,+0.86%,"-84,475"
17,2408 南亞科,426.00,-19.50,-4.38%,"-77,296"
18,1101 台泥,24.00,+ 0.15,+0.63%,"-74,095"
19,3702 大聯大,121.50,+ 3.50,+2.97%,"-69,134"
20,00919 群益台灣精選高息,29.50,+ 0.04,+0.14%,"-67,973"
21,00400A主動國泰動能高息,13.93,+ 0.05,+0.36%,"-63,596"
22,2887 台新新光金,34.50,-0.10,-0.29%,"-60,418"
23,00929 復華台灣科技優息,29.10,+ 0.10,+0.34%,"-59,989"
24,1714 和桐,15.45,-0.25,-1.59%,"-59,738"
25,3037 欣興,896.00,-11.00,-1.21%,"-58,008"
26,2317 鴻海,257.50,+ 6.00,+2.39%,"-57,248"
27,0056 元大高股息,50.65,-0.30,-0.59%,"-55,426"
28,2880 華南金,41.25,0.00,0.00%,"-55,345"
29,2352 佳世達,30.10,+ 0.70,+2.38%,"-53,065"
30,1605 華新,33.65,+ 0.15,+0.45%,"-51,961"
31,00830 國泰費城半導體,89.10,+ 1.55,+1.77%,"-51,540"
32,00982A主動群益台灣強棒,22.81,-0.03,-0.13%,"-48,439"
33,00878 國泰永續高股息,32.73,+ 0.01,+0.03%,"-46,727"
34,00990A主動元大AI新經濟,16.86,+ 0.16,+0.96%,"-45,435"
35,6282 康舒,48.90,+ 0.20,+0.41%,"-44,855"
36,2633 台灣高鐵,25.95,0.00,0.00%,"-41,178"
37,8150 南茂,98.20,-1.80,-1.80%,"-37,527"
38,1802 台玻,54.30,-1.30,-2.34%,"-37,504"
39,4904 遠傳,102.50,-0.50,-0.49%,"-36,400"
40,009820元大納斯達克精選,9.99,0.00,0.00%,"-35,334"
41,3711 日月光投控,649.00,-7.00,-1.07%,"-34,859"
42,1409 新纖,23.80,-0.60,-2.46%,"-34,115"
43,2312 金寶,32.50,-0.50,-1.52%,"-34,040"
44,2542 興富發,44.95,+ 0.15,+0.33%,"-32,225"
45,4958 臻鼎-KY,506.00,-53.00,-9.48%,"-32,059"
46,3706 神達,92.00,+ 0.80,+0.88%,"-32,008"
47,2313 華通,214.00,+ 6.00,+2.88%,"-31,630"
48,8112 至上,88.00,-0.10,-0.11%,"-30,851"
49,9904 寶成,24.25,0.00,0.00%,"-30,708"
50,2369 菱生,34.70,-1.75,-4.80%,"-30,558"
