Rank,Stock,Price,Change,ChangePercent,NetSell
1,2883 凱基金,27.60,+ 0.20,+0.73%,"-248,339"
2,2324 仁寶,41.40,-0.95,-2.24%,"-111,558"
3,0050 元大台灣50,104.15,-1.95,-1.84%,"-99,644"
4,2344 華邦電,162.00,-17.50,-9.75%,"-92,804"
5,2382 廣達,390.50,-13.50,-3.34%,"-78,325"
6,2409 友達,27.10,-2.15,-7.35%,"-74,122"
7,2618 長榮航,37.70,-0.20,-0.53%,"-68,570"
8,2880 華南金,34.80,-2.90,-7.69%,"-65,713"
9,00981A主動統一台股增長,30.81,-0.55,-1.75%,"-64,407"
10,2353 宏碁,38.40,-0.70,-1.79%,"-63,466"
11,00919 群益台灣精選高息,30.67,+ 0.15,+0.49%,"-60,284"
12,2105 正新,34.10,-0.45,-1.30%,"-57,564"
13,3231 緯創,171.00,-5.00,-2.84%,"-50,413"
14,00918 大華優利高填息30,30.94,+ 0.06,+0.19%,"-43,378"
15,4938 和碩,96.90,-0.10,-0.10%,"-41,866"
16,2408 南亞科,360.00,-35.00,-8.86%,"-37,642"
17,009820元大納斯達克精選,10.45,-0.10,-0.95%,"-37,122"
18,2855 統一證,59.10,+ 3.60,+6.49%,"-33,557"
19,1504 東元,78.40,-8.60,-9.89%,"-32,995"
20,1402 遠東新,27.55,0.00,0.00%,"-32,907"
21,00631L元大台灣50正2,36.67,-1.63,-4.26%,"-32,370"
22,2542 興富發,43.00,-0.10,-0.23%,"-31,491"
23,009816凱基台灣TOP50,15.19,-0.29,-1.87%,"-31,283"
24,2313 華通,259.00,-6.50,-2.45%,"-30,775"
25,2330 台積電,"2,365.00",-20.00,-0.84%,"-29,199"
26,1802 台玻,67.60,-1.30,-1.89%,"-28,693"
27,00999A主動野村臺灣高息,11.19,-0.20,-1.76%,"-28,670"
28,00988A主動統一全球創新,21.46,-0.63,-2.85%,"-28,222"
29,2347 聯強,88.30,-1.60,-1.78%,"-27,555"
30,6282 康舒,63.80,-7.00,-9.89%,"-26,090"
31,2891 中信金,66.60,-1.40,-2.06%,"-26,024"
32,9904 寶成,26.45,+ 0.05,+0.19%,"-25,382"
33,2603 長榮,232.00,-4.00,-1.69%,"-20,887"
34,1101 台泥,24.40,-0.05,-0.20%,"-19,644"
35,00990A主動元大AI新經濟,20.25,-0.45,-2.17%,"-19,554"
36,5871 中租-KY,118.00,-1.00,-0.84%,"-18,591"
37,2371 大同,30.30,-1.75,-5.46%,"-18,162"
38,2337 旺宏,150.00,-6.50,-4.15%,"-17,792"
39,9910 豐泰,76.90,-3.60,-4.47%,"-14,594"
40,1210 大成,54.40,+ 0.20,+0.37%,"-14,065"
41,2327 國巨*,769.00,+ 26.00,+3.50%,"-14,031"
42,2886 兆豐金,41.95,-0.15,-0.36%,"-13,423"
43,0052 富邦科技,61.00,-1.30,-2.09%,"-13,251"
44,1102 亞泥,34.40,+ 0.05,+0.15%,"-12,540"
45,1717 長興,77.40,+ 1.00,+1.31%,"-10,755"
46,00991A主動復華未來50,19.22,-0.39,-1.99%,"-10,688"
47,9105 泰金寶-DR,11.45,-1.25,-9.84%,"-10,368"
48,2412 中華電,141.00,-0.50,-0.35%,"-10,357"
49,3673 TPK-KY,86.00,-1.60,-1.83%,"-9,953"
50,2352 佳世達,31.10,-3.15,-9.20%,"-9,437"
