Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,8422 可寧衛*,45.00,+ 2.90,+6.89%,"21,277,549","2,114,408","19,163,141"
2,3231 緯創,138.50,-6.50,-4.48%,"16,471,410","4,905,863","11,565,546"
3,8046 南電,318.00,+ 28.50,+9.84%,"16,634,086","8,729,540","7,904,545"
4,2327 國巨*,295.50,+ 12.50,+4.42%,"30,406,176","22,891,589","7,514,586"
5,8150 南茂,70.80,+ 3.10,+4.58%,"12,008,298","5,108,524","6,899,774"
6,3017 奇鋐,"1,280.00",-80.00,-5.88%,"12,409,257","6,626,400","5,782,856"
7,2368 金像電,624.00,-53.00,-7.83%,"9,984,844","4,595,430","5,389,414"
8,3661 世芯-KY,"3,435.00",+ 95.00,+2.84%,"9,912,417","5,880,514","4,031,903"
9,2492 華新科,146.50,+ 13.00,+9.74%,"5,813,931","2,001,593","3,812,338"
10,3189 景碩,211.50,+ 19.00,+9.87%,"13,946,684","10,394,261","3,552,422"
11,2303 聯電,62.50,+ 4.00,+6.84%,"20,869,429","17,538,752","3,330,676"
12,2059 川湖,"3,310.00",-100.00,-2.93%,"6,281,729","3,176,792","3,104,936"
13,2409 友達,17.25,+ 1.55,+9.87%,"7,971,886","5,402,166","2,569,719"
14,3037 欣興,301.00,+ 27.00,+9.85%,"22,278,788","19,744,966","2,533,821"
15,2451 創見,256.50,+ 2.50,+0.98%,"7,454,317","5,336,328","2,117,989"
16,6531 愛普*,515.00,+ 33.50,+6.96%,"4,624,654","2,510,789","2,113,864"
17,8112 至上,82.10,+ 2.60,+3.27%,"4,336,136","2,233,148","2,102,988"
18,6669 緯穎,"3,720.00",-105.00,-2.75%,"9,959,064","7,910,779","2,048,285"
19,00881 國泰台灣科技龍頭,35.87,+ 0.10,+0.28%,"3,579,352","1,756,737","1,822,615"
20,2887 台新新光金,22.85,+ 1.00,+4.58%,"3,360,770","1,659,502","1,701,268"
21,2324 仁寶,32.25,+ 1.40,+4.54%,"2,647,919","947,058","1,700,861"
22,3481 群創,28.80,+ 2.20,+8.27%,"6,920,796","5,302,048","1,618,748"
23,0050 元大台灣50,72.60,+ 0.60,+0.83%,"8,839,245","7,242,693","1,596,551"
24,8271 宇瞻,131.50,+ 2.00,+1.54%,"3,284,275","1,708,344","1,575,930"
25,3665 貿聯-KY,"1,315.00",-85.00,-6.07%,"6,716,473","5,273,327","1,443,146"
26,1303 南亞,79.40,+ 5.60,+7.59%,"28,208,994","26,838,084","1,370,909"
27,1514 亞力,120.00,+ 6.00,+5.26%,"4,468,351","3,144,796","1,323,554"
28,2313 華通,143.50,+ 1.50,+1.06%,"11,366,831","10,105,152","1,261,679"
29,1101 台泥,26.20,+ 1.20,+4.80%,"2,093,568","904,692","1,188,875"
30,2345 智邦,"1,165.00",-65.00,-5.28%,"5,474,751","4,297,930","1,176,821"
31,3533 嘉澤,"1,430.00",+ 60.00,+4.38%,"2,457,999","1,298,058","1,159,941"
32,2344 華邦電,116.50,+ 10.00,+9.39%,"6,399,375","5,365,873","1,033,502"
33,3034 聯詠,386.50,+ 8.50,+2.25%,"1,959,181","934,251","1,024,929"
34,00830 國泰費城半導體,64.90,+ 0.40,+0.62%,"3,195,310","2,202,673","992,637"
35,2457 飛宏,30.60,-1.65,-5.12%,"1,675,255","683,542","991,713"
36,2360 致茂,950.00,-39.00,-3.94%,"2,764,396","1,814,020","950,375"
37,6285 啟碁,118.50,+ 10.50,+9.72%,"1,430,287","530,660","899,627"
38,2317 鴻海,229.50,-5.00,-2.13%,"12,286,441","11,418,317","868,123"
39,2883 凱基金,18.10,+ 0.35,+1.97%,"1,424,404","586,540","837,863"
40,2049 上銀,230.00,+ 10.50,+4.78%,"2,983,124","2,161,577","821,547"
41,2002 中鋼,19.65,+ 0.40,+2.08%,"1,502,517","687,956","814,560"
42,2356 英業達,44.65,+ 0.30,+0.68%,"1,305,917","534,041","771,876"
43,3019 亞光,142.50,+ 4.00,+2.89%,"1,053,999","332,170","721,828"
44,0056 元大高股息,38.42,+ 0.16,+0.42%,"3,147,442","2,430,498","716,943"
45,4967 十銓,217.50,+ 14.00,+6.88%,"1,363,445","665,604","697,840"
46,6239 力成,262.50,-0.50,-0.19%,"5,835,330","5,180,739","654,591"
47,6706 惠特,133.00,+ 12.00,+9.92%,"1,431,638","817,206","614,431"
48,6869 雲豹能源,109.00,+ 4.50,+4.31%,"816,446","230,804","585,642"
49,1513 中興電,160.50,+ 0.50,+0.31%,"4,069,054","3,492,815","576,238"
50,3035 智原,172.00,+ 5.50,+3.30%,"940,929","388,695","552,233"
