Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2610 華航,21.70,-0.05,-0.23%,"66,891"
2,2409 友達,23.65,-0.25,-1.05%,"57,162"
3,2618 長榮航,41.45,-1.30,-3.04%,"47,099"
4,3481 群創,41.80,-3.20,-7.11%,"34,349"
5,2303 聯電,102.50,-11.00,-9.69%,"33,663"
6,1303 南亞,141.50,-15.50,-9.87%,"26,697"
7,00712 復華富時不動產,8.93,+ 0.14,+1.59%,"24,071"
8,2412 中華電,140.50,-0.50,-0.35%,"22,624"
9,5880 合庫金,26.10,+ 0.15,+0.58%,"19,860"
10,1101 台泥,24.35,-0.45,-1.81%,"19,250"
11,5876 上海商銀,44.35,+ 0.45,+1.03%,"17,486"
12,2002 中鋼,18.95,-0.05,-0.26%,"16,517"
13,2313 華通,171.00,-11.00,-6.04%,"14,517"
14,4904 遠傳,106.50,+ 0.50,+0.47%,"13,117"
15,4958 臻鼎-KY,404.50,-23.00,-5.38%,"13,038"
16,5871 中租-KY,112.50,+ 0.50,+0.45%,"11,317"
17,6116 彩晶,11.95,-0.95,-7.36%,"10,186"
18,009805台新美國電力基建,15.52,-0.26,-1.65%,"10,092"
19,2356 英業達,60.30,+ 1.50,+2.55%,"9,964"
20,3045 台灣大,113.50,-0.50,-0.44%,"9,462"
21,2489 瑞軒,26.10,-1.35,-4.92%,"8,370"
22,00882 中信中國高股息,15.43,+ 0.32,+2.12%,"7,895"
23,2646 星宇航空,21.50,-0.30,-1.38%,"7,692"
24,2609 陽明,50.10,-0.60,-1.18%,"7,251"
25,2867 三商壽,9.37,+ 0.02,+0.21%,"7,162"
26,1714 和桐,13.20,-0.45,-3.30%,"6,856"
27,2367 燿華,35.85,-2.55,-6.64%,"6,794"
28,2615 萬海,85.00,+ 1.40,+1.67%,"6,587"
29,1711 永光,31.45,-1.20,-3.68%,"6,374"
30,3042 晶技,136.50,-13.00,-8.70%,"6,027"
31,00953B群益優選非投等債,9.80,0.00,0.00%,"5,983"
32,3231 緯創,169.50,-0.50,-0.29%,"5,862"
33,00940 元大台灣價值高息,11.62,-0.16,-1.36%,"5,860"
34,1402 遠東新,27.25,-0.15,-0.55%,"5,694"
35,00945B凱基美國非投等債,14.66,+ 0.01,+0.07%,"5,272"
36,2603 長榮,201.50,+ 1.50,+0.75%,"5,138"
37,1409 新纖,20.40,-0.90,-4.23%,"4,899"
38,9105 泰金寶-DR,7.38,-0.37,-4.77%,"4,852"
39,6505 台塑化,74.80,+ 0.20,+0.27%,"4,840"
40,6443 元晶,23.55,-2.05,-8.01%,"4,767"
41,3715 定穎投控,98.00,-6.00,-5.77%,"4,719"
42,9945 潤泰新,26.05,+ 0.05,+0.19%,"4,597"
43,6919 康霈*,102.00,-1.50,-1.45%,"4,565"
44,2485 兆赫,35.45,-1.55,-4.19%,"4,472"
45,00752 中信中國50,23.85,+ 0.66,+2.85%,"4,436"
46,4919 新唐,108.50,-12.00,-9.96%,"4,391"
47,6213 聯茂,249.00,-27.50,-9.95%,"4,371"
48,2351 順德,130.50,-14.00,-9.69%,"4,318"
49,2481 強茂,112.50,-12.00,-9.64%,"4,252"
50,1802 台玻,44.05,-4.10,-8.52%,"4,056"
