Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00981A主動統一台股增長,20.66,+ 1.18,+6.06%,"252,174","476,473","-224,299"
2,009816凱基台灣TOP50,10.66,+ 0.44,+4.31%,"157,221","314,645","-157,423"
3,0050 元大台灣50,75.45,+ 3.10,+4.28%,"130,699","257,739","-127,040"
4,00631L元大台灣50正2,21.00,+ 1.74,+9.03%,"195,388","317,429","-122,040"
5,00919 群益台灣精選高息,22.50,+ 0.48,+2.18%,"64,243","172,778","-108,535"
6,0056 元大高股息,38.11,+ 0.98,+2.64%,"49,238","149,772","-100,534"
7,1326 台化,45.30,+ 0.35,+0.78%,"41,315","132,479","-91,164"
8,00992A主動群益科技創新,13.22,+ 0.73,+5.84%,"73,559","162,929","-89,370"
9,6770 力積電,54.90,+ 1.80,+3.39%,"148,152","207,092","-58,940"
10,1304 台聚,17.25,-1.00,-5.48%,"59,234","113,525","-54,290"
11,2317 鴻海,197.00,+ 9.50,+5.07%,"45,229","95,729","-50,500"
12,1305 華夏,16.90,-0.45,-2.59%,"24,849","75,080","-50,231"
13,3062 建漢,32.60,+ 2.95,+9.95%,"17,579","63,915","-46,336"
14,1308 亞聚,17.90,-0.60,-3.24%,"22,855","68,632","-45,777"
15,2367 燿華,74.50,+ 1.00,+1.36%,"105,230","150,493","-45,263"
16,2027 大成鋼,36.95,+ 0.10,+0.27%,"27,675","71,502","-43,826"
17,2344 華邦電,93.10,+ 2.90,+3.22%,"205,568","248,003","-42,435"
18,2002 中鋼,19.50,+ 0.60,+3.17%,"40,567","72,974","-32,407"
19,00988A主動統一全球創新,12.44,+ 0.59,+4.98%,"23,390","55,308","-31,918"
20,00996A主動兆豐台灣豐收,9.91,+ 0.36,+3.77%,"18,821","50,699","-31,878"
21,00878 國泰永續高股息,22.30,+ 0.49,+2.25%,"44,225","74,264","-30,039"
22,2324 仁寶,27.45,+ 0.50,+1.86%,"34,085","63,904","-29,819"
23,2330 台積電,"1,855.00",+ 95.00,+5.40%,"46,457","75,832","-29,375"
24,2313 華通,266.00,+ 18.00,+7.26%,"103,347","131,045","-27,698"
25,1309 台達化,23.60,+ 0.55,+2.39%,"54,457","82,062","-27,605"
26,00918 大華優利高填息30,22.05,+ 0.45,+2.08%,"13,100","40,193","-27,093"
27,2408 南亞科,211.00,+ 12.50,+6.30%,"121,908","147,690","-25,781"
28,1301 台塑,46.65,+ 0.75,+1.63%,"21,907","47,149","-25,242"
29,00929 復華台灣科技優息,19.00,+ 0.39,+2.10%,"20,032","44,625","-24,592"
30,1905 華紙,16.70,-1.85,-9.97%,"15,228","39,064","-23,836"
31,00680L元大美債20正2,7.15,+ 0.01,+0.14%,"12,740","35,102","-22,362"
32,00991A主動復華未來50,12.54,+ 0.79,+6.72%,"88,552","109,886","-21,334"
33,00982A主動群益台灣強棒,16.44,+ 0.75,+4.78%,"38,952","59,769","-20,817"
34,1310 台苯,10.90,-0.15,-1.36%,"9,665","29,319","-19,654"
35,1605 華新,30.80,+ 0.65,+2.16%,"13,734","32,035","-18,302"
36,00715L期街口布蘭特正2,58.90,-3.55,-5.68%,"26,844","44,893","-18,050"
37,4958 臻鼎-KY,219.50,+ 13.00,+6.30%,"26,677","43,495","-16,818"
38,3231 緯創,127.00,+ 4.50,+3.67%,"21,100","37,539","-16,439"
39,2610 華航,18.40,+ 0.50,+2.79%,"22,083","38,298","-16,215"
40,2356 英業達,41.10,+ 1.05,+2.62%,"12,292","28,289","-15,996"
41,00642U期元大S＆P石油,27.72,-0.28,-1.00%,"33,232","49,176","-15,944"
42,6257 矽格,156.00,+ 6.50,+4.35%,"28,004","43,473","-15,470"
43,00990A主動元大AI新經濟,11.81,+ 0.51,+4.51%,"22,837","38,082","-15,245"
44,2605 新興,41.00,-1.00,-2.38%,"20,344","35,420","-15,075"
45,2301 光寶科,147.50,+ 7.00,+4.98%,"10,190","25,194","-15,004"
46,2303 聯電,57.40,+ 0.90,+1.59%,"62,312","76,986","-14,674"
47,1909 榮成,10.15,-0.60,-5.58%,"11,934","26,555","-14,621"
48,2886 兆豐金,38.95,+ 0.50,+1.30%,"25,048","39,386","-14,338"
49,00882 中信中國高股息,15.53,+ 0.23,+1.50%,"6,384","20,598","-14,213"
50,4989 榮科,66.20,+ 1.50,+2.32%,"11,963","26,052","-14,089"
