Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.66,-0.06,-0.62%,"76,260","506,870","-430,609"
2,2892 第一金,27.75,-1.25,-4.31%,"29,773","138,603","-108,829"
3,00631L元大台灣50正2,29.51,-0.42,-1.40%,"17,008","55,440","-38,431"
4,0050 元大台灣50,92.50,-0.60,-0.64%,"30,226","66,602","-36,376"
5,2303 聯電,108.00,-5.00,-4.42%,"46,878","72,110","-25,231"
6,3576 聯合再生,17.55,-1.70,-8.83%,"5,837","27,610","-21,772"
7,00999A主動野村臺灣高息,9.99,-0.04,-0.40%,"5,716","27,162","-21,445"
8,3481 群創,36.95,-0.50,-1.34%,"44,657","65,811","-21,153"
9,00712 復華富時不動產,8.70,-0.07,-0.80%,"6,309","24,953","-18,644"
10,009816凱基台灣TOP50,13.34,-0.07,-0.52%,"38,556","56,946","-18,390"
11,2317 鴻海,240.00,-5.00,-2.04%,"4,558","21,519","-16,961"
12,2355 敬鵬,59.10,-4.30,-6.78%,"7,751","23,467","-15,716"
13,2324 仁寶,27.60,-0.20,-0.72%,"7,115","21,881","-14,766"
14,2409 友達,18.75,-0.40,-2.09%,"9,906","21,833","-11,926"
15,00981A主動統一台股增長,27.23,-0.26,-0.95%,"56,706","67,043","-10,336"
16,2449 京元電子,277.50,-11.50,-3.98%,"3,454","13,273","-9,818"
17,2890 永豐金,29.80,-0.30,-1.00%,"10,608","19,863","-9,254"
18,1802 台玻,63.90,-1.40,-2.14%,"3,162","12,279","-9,117"
19,2337 旺宏,141.00,-3.00,-2.08%,"18,298","27,317","-9,019"
20,9904 寶成,25.65,-0.45,-1.72%,"6,230","14,511","-8,281"
21,2330 台積電,"2,185.00",-20.00,-0.91%,"4,480","12,694","-8,214"
22,00988A主動統一全球創新,18.22,-0.06,-0.33%,"17,037","24,654","-7,617"
23,8112 至上,84.00,+ 0.40,+0.48%,"3,251","10,677","-7,426"
24,2371 大同,28.05,-0.35,-1.23%,"3,502","10,715","-7,213"
25,2610 華航,18.20,-0.20,-1.09%,"2,727","9,863","-7,135"
26,3673 TPK-KY,71.70,-3.70,-4.91%,"4,788","11,225","-6,437"
27,00673R期元大S＆P原油反1,11.21,-0.07,-0.62%,"4,471","10,556","-6,085"
28,2408 南亞科,275.00,+ 0.50,+0.18%,"9,628","15,545","-5,916"
29,6285 啟碁,279.00,-13.00,-4.45%,"2,174","7,955","-5,781"
30,5880 合庫金,22.70,-0.10,-0.44%,"3,887","9,611","-5,724"
31,6443 元晶,41.00,+ 0.10,+0.24%,"2,748","8,455","-5,707"
32,2002 中鋼,18.10,-0.10,-0.55%,"7,633","13,325","-5,692"
33,2382 廣達,290.00,0.00,0.00%,"12,116","17,634","-5,517"
34,6770 力積電,57.80,-0.70,-1.20%,"5,791","11,160","-5,369"
35,5243 乙盛-KY,104.50,-10.00,-8.73%,"1,446","6,457","-5,010"
36,2884 玉山金,31.70,-0.30,-0.94%,"12,106","17,083","-4,977"
37,00991A主動復華未來50,16.93,-0.15,-0.88%,"17,962","22,723","-4,761"
38,00738U期元大道瓊白銀,59.75,-1.70,-2.77%,"5,425","10,047","-4,622"
39,2313 華通,255.00,-1.00,-0.39%,"3,732","8,304","-4,572"
40,3231 緯創,132.50,0.00,0.00%,"2,873","7,335","-4,461"
41,2464 盟立,124.50,-10.50,-7.78%,"2,674","7,111","-4,436"
42,1303 南亞,80.80,-0.90,-1.10%,"13,593","17,991","-4,397"
43,2353 宏碁,27.45,-0.30,-1.08%,"3,170","7,496","-4,325"
44,1717 長興,72.70,-1.80,-2.42%,"1,795","6,097","-4,302"
45,2881 富邦金,95.80,-1.40,-1.44%,"12,019","16,180","-4,160"
46,2801 彰銀,20.35,-0.15,-0.73%,"5,726","9,868","-4,142"
47,2812 台中銀,18.90,-0.25,-1.31%,"2,054","6,099","-4,045"
48,009805新光美國電力基建,16.10,-0.20,-1.23%,"13,132","16,980","-3,847"
49,2356 英業達,51.40,-0.30,-0.58%,"10,400","14,221","-3,820"
50,1326 台化,44.55,-0.35,-0.78%,"2,674","6,494","-3,820"
