Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,66.00,-1.60,-2.37%,"-755,719"
2,0050 元大台灣50,108.35,-0.45,-0.41%,"-744,733"
3,2883 凱基金,28.45,+ 0.55,+1.97%,"-556,031"
4,2880 華南金,37.65,+ 1.05,+2.87%,"-407,060"
5,2409 友達,30.00,-0.50,-1.64%,"-383,682"
6,2886 兆豐金,45.50,-0.50,-1.09%,"-365,460"
7,00988A主動統一全球創新,21.33,-0.51,-2.34%,"-256,753"
8,2382 廣達,377.00,+ 8.00,+2.17%,"-238,716"
9,1101 台泥,23.65,+ 0.55,+2.38%,"-207,505"
10,1402 遠東新,29.10,+ 0.70,+2.46%,"-176,565"
11,00991A主動復華未來50,20.73,+ 0.09,+0.44%,"-175,389"
12,4904 遠傳,105.00,+ 2.00,+1.94%,"-167,133"
13,9904 寶成,24.45,+ 0.35,+1.45%,"-152,888"
14,2892 第一金,32.40,+ 0.30,+0.93%,"-145,392"
15,2633 台灣高鐵,26.80,+ 0.40,+1.52%,"-139,739"
16,2330 台積電,"2,445.00",-20.00,-0.81%,"-130,091"
17,2105 正新,32.15,+ 0.45,+1.42%,"-125,014"
18,2412 中華電,141.00,0.00,0.00%,"-116,204"
19,6116 彩晶,18.15,-0.35,-1.89%,"-107,432"
20,1504 東元,70.00,+ 1.00,+1.45%,"-104,954"
21,2855 統一證,51.90,+ 2.15,+4.32%,"-100,785"
22,1216 統一,76.30,+ 1.40,+1.87%,"-88,940"
23,2313 華通,229.50,+ 1.00,+0.44%,"-83,743"
24,5876 上海商銀,42.00,+ 0.15,+0.36%,"-82,915"
25,3231 緯創,159.00,+ 0.50,+0.32%,"-80,183"
26,2347 聯強,94.80,+ 1.80,+1.94%,"-78,448"
27,2327 國巨*,"1,045.00",-10.00,-0.95%,"-76,801"
28,2542 興富發,43.65,+ 0.55,+1.28%,"-76,544"
29,2344 華邦電,184.50,+ 1.00,+0.54%,"-76,349"
30,5871 中租-KY,116.50,+ 1.00,+0.87%,"-74,854"
31,2324 仁寶,34.95,+ 0.15,+0.43%,"-70,329"
32,009820元大納斯達克精選,9.83,-0.15,-1.50%,"-70,284"
33,00997A主動群益美國增長,13.63,-0.36,-2.57%,"-70,100"
34,00990A主動元大AI新經濟,19.76,-0.62,-3.04%,"-69,721"
35,4938 和碩,83.60,+ 0.40,+0.48%,"-68,876"
36,2356 英業達,67.60,+ 0.40,+0.60%,"-66,769"
37,4958 臻鼎-KY,613.00,+ 15.00,+2.51%,"-62,134"
38,2912 統一超,231.00,+ 2.50,+1.09%,"-61,753"
39,2603 長榮,195.00,+ 9.50,+5.12%,"-58,454"
40,2618 長榮航,43.85,-0.05,-0.11%,"-57,482"
41,2312 金寶,34.85,-0.05,-0.14%,"-57,428"
42,00830 國泰費城半導體,92.80,-2.95,-3.08%,"-49,178"
43,9945 潤泰新,26.50,-0.15,-0.56%,"-41,666"
44,2887 台新新光金,34.15,+ 1.15,+3.48%,"-41,467"
45,9910 豐泰,68.60,+ 2.10,+3.16%,"-41,127"
46,00631L元大台灣50正2,38.80,-0.08,-0.21%,"-40,232"
47,1102 亞泥,36.45,+ 0.05,+0.14%,"-39,488"
48,009816凱基台灣TOP50,15.75,-0.03,-0.19%,"-39,202"
49,4915 致伸,66.40,-0.50,-0.75%,"-38,113"
50,3045 台灣大,116.50,-2.00,-1.69%,"-36,437"
