Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3231 緯創,179.00,+ 5.50,+3.17%,"111,452"
2,2002 中鋼,19.15,+ 0.20,+1.06%,"73,149"
3,2883 凱基金,30.65,-0.20,-0.65%,"35,318"
4,2618 長榮航,40.70,-0.15,-0.37%,"21,347"
5,1402 遠東新,27.35,+ 0.15,+0.55%,"21,071"
6,4938 和碩,88.40,+ 1.20,+1.38%,"18,794"
7,2324 仁寶,37.20,+ 0.45,+1.22%,"18,464"
8,2317 鴻海,252.50,-5.00,-1.94%,"18,240"
9,2344 華邦電,154.50,-6.50,-4.04%,"17,884"
10,2634 漢翔,65.40,+ 3.50,+5.65%,"15,672"
11,6505 台塑化,85.80,-7.40,-7.94%,"15,539"
12,2409 友達,25.50,-0.75,-2.86%,"14,316"
13,2303 聯電,128.00,-10.50,-7.58%,"13,664"
14,3045 台灣大,113.50,+ 1.50,+1.34%,"13,544"
15,4904 遠傳,105.50,+ 3.00,+2.93%,"11,826"
16,2356 英業達,64.50,+ 1.50,+2.38%,"11,719"
17,00981A主動統一台股增長,27.54,-1.15,-4.01%,"10,709"
18,2412 中華電,139.00,+ 1.00,+0.72%,"10,412"
19,1718 中纖,11.00,-0.35,-3.08%,"10,411"
20,2615 萬海,87.00,+ 2.50,+2.96%,"9,024"
21,1301 台塑,62.70,-3.50,-5.29%,"7,534"
22,2609 陽明,51.50,+ 1.00,+1.98%,"7,502"
23,2884 玉山金,35.95,+ 0.30,+0.84%,"6,793"
24,2885 元大金,63.10,-0.20,-0.32%,"6,767"
25,8112 至上,88.30,+ 0.30,+0.34%,"6,291"
26,2890 永豐金,38.55,+ 0.35,+0.92%,"6,218"
27,00919 群益台灣精選高息,29.49,-0.01,-0.03%,"5,981"
28,009819中信數據及電力,10.04,-0.06,-0.59%,"5,875"
29,2882 國泰金,97.00,-0.30,-0.31%,"5,679"
30,00918 大華優利高填息30,32.50,+ 0.15,+0.46%,"5,656"
31,0052 富邦科技,59.50,-1.40,-2.30%,"4,657"
32,8039 台虹,240.00,-16.00,-6.25%,"4,548"
33,5876 上海商銀,46.15,+ 1.35,+3.01%,"4,381"
34,2606 裕民,64.00,+ 0.80,+1.27%,"4,267"
35,2867 三商壽,9.28,+ 0.10,+1.09%,"4,232"
36,00988A主動統一全球創新,17.22,-0.64,-3.58%,"4,108"
37,6005 群益證,34.80,+ 0.35,+1.02%,"4,019"
38,2347 聯強,88.60,+ 0.80,+0.91%,"3,803"
39,5880 合庫金,25.65,+ 0.05,+0.20%,"3,783"
40,2603 長榮,206.00,+ 2.50,+1.23%,"3,596"
41,5388 中磊,88.70,-0.40,-0.45%,"3,393"
42,6166 凌華,166.50,+ 7.00,+4.39%,"3,373"
43,2105 正新,31.25,+ 0.05,+0.16%,"3,130"
44,00992A主動群益科技創新,15.67,-0.69,-4.22%,"3,118"
45,2301 光寶科,214.50,-3.50,-1.61%,"3,044"
46,00830 國泰費城半導體,88.05,-1.05,-1.18%,"2,956"
47,2313 華通,201.50,-12.50,-5.84%,"2,763"
48,009811統一美國50,12.89,-0.22,-1.68%,"2,715"
49,1102 亞泥,32.75,+ 0.05,+0.15%,"2,704"
50,2889 國票金,15.75,+ 0.10,+0.64%,"2,632"
