Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.46,-0.18,-1.87%,"57,732","302,249","-244,516"
2,009828中信台日韓PCB,9.33,-0.53,-5.38%,"38,252","188,087","-149,834"
3,00685L群益臺灣加權正2,11.69,-0.20,-1.68%,"56,919","182,405","-125,486"
4,00918 大華優利高填息30,35.46,-0.02,-0.06%,"27,310","148,541","-121,231"
5,00981A主動統一台股增長,29.13,-0.60,-2.02%,"40,465","145,183","-104,718"
6,00631L元大台灣50正2,35.41,-0.52,-1.45%,"39,261","119,129","-79,868"
7,00712 復華富時不動產,8.64,+ 0.03,+0.35%,"26,209","99,137","-72,927"
8,00673R期元大S＆P原油反1,11.40,+ 0.03,+0.26%,"23,630","89,932","-66,302"
9,00919 群益台灣精選高息,32.52,+ 0.17,+0.53%,"23,835","85,430","-61,594"
10,00409A主動復華全球50,9.59,-0.11,-1.13%,"32,475","79,559","-47,083"
11,2303 聯電,125.00,-1.00,-0.79%,"43,067","80,061","-36,994"
12,2408 南亞科,477.50,-40.50,-7.82%,"17,464","54,024","-36,560"
13,00929 復華台灣科技優息,28.89,-0.54,-1.83%,"10,751","46,513","-35,762"
14,00991A主動復華未來50,17.31,-0.62,-3.46%,"15,459","51,077","-35,618"
15,009827玉山未來全球算力,9.93,+ 0.03,+0.30%,"13,277","45,072","-31,795"
16,0050 元大台灣50,106.20,-0.60,-0.56%,"22,394","53,890","-31,495"
17,009816凱基台灣TOP50,15.62,-0.03,-0.19%,"33,857","60,564","-26,706"
18,1101 台泥,24.45,-0.35,-1.41%,"11,314","37,619","-26,304"
19,00896 中信綠能及電動車,27.86,-0.44,-1.55%,"7,537","33,196","-25,659"
20,1714 和桐,16.55,-0.80,-4.61%,"9,467","34,758","-25,291"
21,2324 仁寶,38.75,-0.95,-2.39%,"12,346","36,524","-24,177"
22,2327 國巨*,511.00,-29.00,-5.37%,"5,354","28,824","-23,469"
23,00400A主動國泰動能高息,14.88,-0.29,-1.91%,"14,423","37,429","-23,006"
24,6770 力積電,67.80,-2.60,-3.69%,"10,624","30,750","-20,126"
25,00953B群益優選非投等債,9.56,0.00,0.00%,"20,230","39,097","-18,866"
26,00961 FT臺灣永續高息,13.42,+ 0.05,+0.37%,"9,594","27,587","-17,993"
27,4958 臻鼎-KY,464.00,-43.00,-8.48%,"4,264","21,936","-17,671"
28,2344 華邦電,169.00,-10.00,-5.59%,"28,345","46,010","-17,664"
29,00407A主動凱基台灣,9.56,-0.22,-2.25%,"16,620","34,011","-17,391"
30,00404A主動聯博動能50,9.70,-0.10,-1.02%,"7,023","23,871","-16,847"
31,009826貝萊德世界股票,10.05,+ 0.01,+0.10%,"8,783","25,129","-16,346"
32,2449 京元電子,261.00,-9.50,-3.51%,"5,132","21,068","-15,936"
33,2426 鼎元,95.00,-9.50,-9.09%,"7,410","22,532","-15,122"
34,00403A主動統一升級50,10.06,-0.21,-2.04%,"75,642","90,738","-15,096"
35,2337 旺宏,117.00,-6.00,-4.88%,"7,021","20,994","-13,972"
36,1303 南亞,221.00,-16.50,-6.95%,"9,729","23,390","-13,660"
37,009829大華韓國KOSPI50,10.03,-0.17,-1.67%,"16,607","28,448","-11,840"
38,2330 台積電,"2,390.00",+ 5.00,+0.21%,"6,527","17,502","-10,975"
39,00992A主動群益科技創新,18.04,-0.64,-3.43%,"14,584","25,400","-10,815"
40,2834 臺企銀,17.10,-0.15,-0.87%,"57,551","68,202","-10,651"
41,00984D主動聯博全球非投,9.91,0.00,0.00%,"8,974","19,158","-10,184"
42,2317 鴻海,247.50,-3.50,-1.39%,"11,531","21,387","-9,856"
43,3036 文曄,190.50,+ 3.50,+1.87%,"10,674","20,474","-9,800"
44,009803玉山市值動能50,21.78,-0.19,-0.86%,"4,053","13,238","-9,184"
45,3189 景碩,775.00,-72.00,-8.50%,"4,267","13,083","-8,816"
46,2489 瑞軒,40.90,-1.35,-3.20%,"5,106","13,654","-8,547"
47,6919 康霈*,84.50,-3.60,-4.09%,"2,071","9,854","-7,783"
48,00881 國泰台灣科技龍頭,49.80,-0.20,-0.40%,"9,544","17,088","-7,543"
49,6257 矽格,209.00,-7.00,-3.24%,"1,599","9,103","-7,503"
50,00927 群益半導體收益,36.23,-0.46,-1.25%,"5,848","13,345","-7,497"
