Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2887 台新新光金,20.60,-0.15,-0.72%,"1,775,993","1,418,439","357,553"
2,00919 群益台灣精選高息,22.48,-0.02,-0.09%,"568,218","231,127","337,090"
3,00878 國泰永續高股息,21.57,-0.03,-0.14%,"240,142","103,106","137,036"
4,6770 力積電,40.05,-0.35,-0.87%,"527,344","408,250","119,094"
5,00900 富邦特選高股息30,13.79,+ 0.12,+0.88%,"160,317","54,693","105,623"
6,2883 凱基金,17.35,-0.20,-1.14%,"218,394","121,055","97,339"
7,2884 玉山金,34.15,+ 0.20,+0.59%,"590,493","500,102","90,391"
8,2303 聯電,49.95,+ 0.30,+0.60%,"351,746","273,373","78,373"
9,1605 華新,33.45,+ 1.80,+5.69%,"214,766","138,628","76,137"
10,2867 三商壽,8.04,+ 0.08,+1.01%,"169,318","100,471","68,846"
11,2892 第一金,29.50,+ 0.20,+0.68%,"619,442","552,595","66,846"
12,2891 中信金,49.80,-0.50,-0.99%,"393,681","327,228","66,452"
13,2882 國泰金,74.80,-1.10,-1.45%,"284,976","222,918","62,058"
14,00939 統一台灣高息動能,14.65,+ 0.03,+0.21%,"90,902","30,498","60,404"
15,00940 元大台灣價值高息,9.25,+ 0.01,+0.11%,"102,449","48,442","54,007"
16,2890 永豐金,28.95,+ 0.10,+0.35%,"218,855","175,693","43,161"
17,2609 陽明,56.10,+ 0.80,+1.45%,"110,901","68,239","42,661"
18,2337 旺宏,39.20,+ 0.25,+0.64%,"155,646","118,334","37,311"
19,00637L元大滬深300正2,20.81,+ 0.14,+0.68%,"141,993","105,309","36,684"
20,00680L元大美債20正2,7.28,+ 0.01,+0.14%,"149,352","114,998","34,354"
21,00929 復華台灣科技優息,17.89,+ 0.01,+0.06%,"88,924","55,747","33,176"
22,2610 華航,20.05,+ 0.15,+0.75%,"116,443","86,070","30,372"
23,3006 晶豪科,105.00,+ 8.60,+8.92%,"44,128","15,136","28,992"
24,00712 復華富時不動產,9.18,+ 0.04,+0.44%,"102,171","73,803","28,368"
25,5880 合庫金,24.50,-0.05,-0.20%,"72,598","44,377","28,221"
26,2329 華泰,56.60,+ 5.10,+9.90%,"67,671","41,500","26,171"
27,2885 元大金,40.00,-0.10,-0.25%,"193,928","168,724","25,203"
28,1216 統一,80.50,+ 2.10,+2.68%,"165,958","143,349","22,609"
29,2618 長榮航,36.45,-0.05,-0.14%,"88,760","66,443","22,317"
30,00915 凱基優選高股息30,22.90,-0.15,-0.65%,"37,269","15,812","21,457"
31,2603 長榮,191.00,+ 2.50,+1.33%,"43,769","23,321","20,448"
32,2880 華南金,32.35,+ 0.35,+1.09%,"239,348","219,665","19,682"
33,00713 元大台灣高息低波,50.95,+ 0.30,+0.59%,"54,875","38,480","16,394"
34,5871 中租-KY,111.50,-0.50,-0.45%,"96,822","81,461","15,360"
35,00885 富邦越南,17.16,-0.82,-4.56%,"55,674","41,497","14,176"
36,2881 富邦金,97.00,-1.00,-1.02%,"117,127","103,945","13,182"
37,8422 可寧衛*,26.65,+ 2.15,+8.78%,"122,321","109,470","12,851"
38,5521 工信,25.30,+ 0.30,+1.20%,"62,610","49,780","12,830"
39,6443 元晶,29.10,+ 2.30,+8.58%,"78,104","65,361","12,742"
40,2408 南亞科,189.00,0.00,0.00%,"106,567","93,843","12,723"
41,5522 遠雄,80.80,-0.40,-0.49%,"27,890","15,181","12,708"
42,2009 第一銅,49.50,+ 4.50,+10.00%,"24,873","13,854","11,019"
43,00688L國泰20年美債正2,7.27,+ 0.01,+0.14%,"43,619","34,110","9,508"
44,9945 潤泰新,30.60,+ 0.05,+0.16%,"24,121","14,888","9,233"
45,00941 中信上游半導體,17.48,+ 0.10,+0.58%,"17,730","8,959","8,770"
46,3045 台灣大,111.50,+ 3.00,+2.76%,"152,544","143,892","8,652"
47,8150 南茂,48.00,+ 2.30,+5.03%,"35,294","26,652","8,641"
48,00936 台新永續高息中小,15.97,-0.01,-0.06%,"16,987","8,990","7,996"
49,00961 FT臺灣永續高息,9.40,+ 0.01,+0.11%,"21,692","14,352","7,340"
50,2324 仁寶,30.00,0.00,0.00%,"110,117","102,847","7,269"
