Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,6770 力積電,85.90,-1.10,-1.26%,"9,099,598","69,440,101","-60,340,503"
2,2330 台積電,"2,380.00",+ 25.00,+1.06%,"98,885,005","144,105,259","-45,220,253"
3,2317 鴻海,301.50,+ 8.00,+2.73%,"33,730,767","61,545,917","-27,815,150"
4,2454 聯發科,"4,525.00",-30.00,-0.66%,"71,943,814","91,443,242","-19,499,427"
5,2313 華通,270.50,-8.50,-3.05%,"12,833,941","20,625,239","-7,791,297"
6,2327 國巨*,846.00,+ 56.00,+7.09%,"18,157,173","25,498,679","-7,341,506"
7,6531 愛普*,"1,075.00",-50.00,-4.44%,"7,242,802","14,451,329","-7,208,526"
8,8046 南電,862.00,-43.00,-4.75%,"12,492,125","19,302,169","-6,810,044"
9,8150 南茂,98.60,-7.90,-7.42%,"6,228,728","11,650,739","-5,422,011"
10,2376 技嘉,390.50,+ 3.50,+0.90%,"9,936,815","15,042,864","-5,106,049"
11,2481 強茂,146.00,-11.00,-7.01%,"6,288,497","9,678,925","-3,390,427"
12,2360 致茂,"2,420.00",-160.00,-6.20%,"7,435,279","10,177,367","-2,742,088"
13,3042 晶技,210.00,+ 7.50,+3.70%,"4,771,559","7,427,992","-2,656,432"
14,3017 奇鋐,"2,700.00",-85.00,-3.05%,"11,577,589","14,219,678","-2,642,088"
15,1802 台玻,71.00,-3.80,-5.08%,"10,992,568","13,578,840","-2,586,272"
16,8028 昇陽半導體,335.00,-21.50,-6.03%,"2,790,521","5,359,754","-2,569,232"
17,3443 創意,"4,535.00",-120.00,-2.58%,"12,986,244","15,461,832","-2,475,587"
18,8039 台虹,147.00,-6.00,-3.92%,"2,643,265","5,071,839","-2,428,573"
19,0050 元大台灣50,105.70,+ 0.20,+0.19%,"12,341,210","14,329,024","-1,987,813"
20,2059 川湖,"5,075.00",-140.00,-2.68%,"1,836,754","3,790,632","-1,953,878"
21,6669 緯穎,"5,475.00",-40.00,-0.73%,"10,712,669","12,638,595","-1,925,925"
22,3661 世芯-KY,"4,575.00",-280.00,-5.77%,"9,669,276","11,510,615","-1,841,338"
23,6213 聯茂,273.00,-22.00,-7.46%,"7,439,868","9,103,073","-1,663,205"
24,2449 京元電子,306.50,-11.50,-3.62%,"15,087,448","16,604,612","-1,517,163"
25,8110 華東,61.60,-3.60,-5.52%,"2,364,108","3,743,290","-1,379,182"
26,6282 康舒,63.00,-2.80,-4.26%,"5,285,129","6,659,888","-1,374,759"
27,2359 所羅門,143.50,-7.00,-4.65%,"997,495","2,343,114","-1,345,619"
28,2355 敬鵬,60.10,-0.10,-0.17%,"999,573","2,335,598","-1,336,025"
29,1504 東元,75.50,-3.20,-4.07%,"3,294,758","4,622,717","-1,327,959"
30,2367 燿華,65.80,-1.60,-2.37%,"1,767,271","3,073,144","-1,305,873"
31,1605 華新,40.45,+ 0.75,+1.89%,"3,250,480","4,543,270","-1,292,790"
32,6285 啟碁,306.00,-8.00,-2.55%,"4,076,438","5,357,477","-1,281,038"
33,2464 盟立,185.00,-14.00,-7.04%,"3,337,289","4,588,493","-1,251,203"
34,6706 惠特,207.00,-9.50,-4.39%,"1,704,012","2,943,853","-1,239,841"
35,00988A主動統一全球創新,21.70,-0.29,-1.32%,"2,478,032","3,605,890","-1,127,857"
36,3016 嘉晶,118.50,-7.50,-5.95%,"964,398","2,041,402","-1,077,003"
37,2412 中華電,142.00,+ 1.50,+1.07%,"2,771,342","3,847,460","-1,076,118"
38,4906 正文,52.90,-0.50,-0.94%,"2,015,114","3,061,594","-1,046,480"
39,3376 新日興,211.50,-3.50,-1.63%,"831,351","1,840,914","-1,009,562"
40,4739 康普,107.50,-1.50,-1.38%,"490,346","1,487,599","-997,253"
41,00403A主動統一升級50,10.70,-0.12,-1.11%,"5,420,446","6,327,243","-906,797"
42,6456 GIS-KY,82.90,-1.00,-1.19%,"2,083,880","2,971,952","-888,072"
43,3406 玉晶光,595.00,-8.00,-1.33%,"868,807","1,747,634","-878,826"
44,2383 台光電,"4,860.00",-210.00,-4.14%,"10,696,306","11,556,925","-860,619"
45,7769 鴻勁,"7,175.00",-340.00,-4.52%,"9,025,264","9,872,447","-847,182"
46,2344 華邦電,184.50,+ 16.50,+9.82%,"49,294,630","50,138,270","-843,640"
47,7750 新代,"2,200.00",-50.00,-2.22%,"1,409,255","2,235,210","-825,955"
48,6415 矽力*-KY,578.00,-28.00,-4.62%,"3,852,460","4,643,059","-790,599"
49,6862 三集瑞-KY,199.50,-14.50,-6.78%,"519,729","1,262,828","-743,098"
50,1582 信錦,112.00,-2.00,-1.75%,"489,657","1,170,107","-680,450"
