Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,9.94,+ 0.04,+0.40%,"135,169"
2,00631L元大台灣50正2,34.87,+ 0.17,+0.49%,"134,172"
3,2002 中鋼,19.75,+ 0.10,+0.51%,"127,229"
4,0050 元大台灣50,104.60,+ 0.35,+0.34%,"79,155"
5,2408 南亞科,489.00,-13.00,-2.59%,"64,269"
6,2317 鴻海,263.00,-1.50,-0.57%,"60,135"
7,1605 華新,38.30,+ 0.30,+0.79%,"57,607"
8,8112 至上,100.00,+ 7.60,+8.23%,"54,180"
9,3231 緯創,191.00,-2.00,-1.04%,"51,936"
10,2618 長榮航,41.75,-0.90,-2.11%,"44,700"
11,1216 統一,75.90,+ 0.40,+0.53%,"44,334"
12,1402 遠東新,27.30,+ 0.05,+0.18%,"44,292"
13,00981A主動統一台股增長,28.73,+ 0.20,+0.70%,"42,602"
14,0056 元大高股息,52.30,-0.15,-0.29%,"42,174"
15,009816凱基台灣TOP50,15.16,+ 0.04,+0.26%,"40,167"
16,00632R元大台灣50反1,10.16,-0.01,-0.10%,"39,923"
17,2301 光寶科,268.50,-3.00,-1.10%,"33,652"
18,2891 中信金,66.80,+ 0.30,+0.45%,"30,232"
19,1101 台泥,24.65,+ 0.10,+0.41%,"26,066"
20,009821野村稀土關鍵資源,15.07,+ 0.16,+1.07%,"24,294"
21,00400A主動國泰動能高息,14.00,+ 0.06,+0.43%,"23,003"
22,009819中信數據及電力,10.37,-0.04,-0.38%,"22,486"
23,2027 大成鋼,46.45,-0.85,-1.80%,"21,847"
24,00988A主動統一全球創新,16.55,-0.12,-0.72%,"21,617"
25,00405A主動富邦台灣龍耀,8.15,+ 0.02,+0.25%,"19,904"
26,00999A主動野村臺灣高息,11.06,+ 0.03,+0.27%,"19,772"
27,2103 台橡,28.65,+ 1.15,+4.18%,"18,909"
28,2354 鴻準,62.70,-0.40,-0.63%,"18,779"
29,2603 長榮,218.00,+ 4.00,+1.87%,"18,514"
30,3006 晶豪科,267.50,-8.00,-2.90%,"18,415"
31,2615 萬海,87.10,-0.40,-0.46%,"14,924"
32,2883 凱基金,31.05,0.00,0.00%,"14,102"
33,2353 宏碁,31.05,+ 0.05,+0.16%,"14,063"
34,6213 聯茂,452.00,+ 24.50,+5.73%,"13,842"
35,2867 三商壽,9.48,-0.22,-2.27%,"13,106"
36,2330 台積電,"2,395.00",+ 15.00,+0.63%,"12,499"
37,3037 欣興,992.00,0.00,0.00%,"11,713"
38,1717 長興,71.90,+ 1.90,+2.71%,"11,656"
39,2890 永豐金,39.05,+ 0.15,+0.39%,"11,622"
40,2014 中鴻,17.65,-0.30,-1.67%,"11,517"
41,2377 微星,154.00,-1.00,-0.65%,"10,805"
42,2376 技嘉,350.50,+ 1.00,+0.29%,"10,439"
43,3706 神達,90.00,-2.90,-3.12%,"10,285"
44,1608 華榮,36.45,+ 0.70,+1.96%,"10,105"
45,4763 材料*-KY,51.60,+ 1.60,+3.20%,"10,013"
46,0052 富邦科技,61.05,+ 0.10,+0.16%,"9,998"
47,9921 巨大,111.50,+ 10.00,+9.85%,"9,986"
48,2609 陽明,52.00,+ 0.40,+0.78%,"9,625"
49,00900 富邦特選高股息30,18.73,-0.07,-0.37%,"9,307"
50,2881 富邦金,128.00,-0.50,-0.39%,"9,204"
