Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2330 台積電,"1,850.00",+ 40.00,+2.21%,"87,458,820","169,437,885","-81,979,065"
2,0050 元大台灣50,75.20,+ 1.60,+2.17%,"13,134,447","39,488,306","-26,353,859"
3,2308 台達電,"1,290.00",+ 70.00,+5.74%,"15,722,187","28,223,348","-12,501,161"
4,2454 聯發科,"1,705.00",+ 40.00,+2.40%,"9,594,863","20,452,295","-10,857,432"
5,2609 陽明,60.00,-1.60,-2.60%,"3,131,395","10,371,081","-7,239,686"
6,00919 群益台灣精選高息,23.24,+ 0.20,+0.87%,"4,106,003","9,767,916","-5,661,912"
7,1301 台塑,46.50,-0.85,-1.80%,"2,006,403","7,469,349","-5,462,946"
8,2603 長榮,205.50,-5.00,-2.38%,"4,844,693","10,303,804","-5,459,110"
9,2317 鴻海,209.50,-1.00,-0.48%,"14,721,492","19,576,427","-4,854,934"
10,00631L元大台灣50正2,449.85,+ 19.65,+4.57%,"5,268,659","9,976,658","-4,707,999"
11,00981A主動統一台股增長,19.00,+ 0.64,+3.49%,"3,684,147","8,265,609","-4,581,462"
12,009816凱基台灣TOP50,10.52,+ 0.23,+2.24%,"2,810,566","7,306,464","-4,495,897"
13,2615 萬海,79.20,-1.90,-2.34%,"1,746,122","6,133,513","-4,387,391"
14,0056 元大高股息,37.88,+ 0.30,+0.80%,"1,840,902","5,654,545","-3,813,643"
15,1326 台化,44.25,+ 1.20,+2.79%,"1,580,885","4,694,048","-3,113,162"
16,00642U期元大S＆P石油,23.35,-4.60,-16.46%,"2,458,259","4,801,264","-2,343,004"
17,2303 聯電,60.40,+ 0.70,+1.17%,"4,560,867","6,591,315","-2,030,448"
18,2881 富邦金,88.30,+ 1.10,+1.26%,"1,577,574","3,579,225","-2,001,650"
19,0052 富邦科技,44.56,+ 1.18,+2.72%,"3,424,583","5,372,173","-1,947,589"
20,00715L期街口布蘭特正2,44.80,-17.15,-27.68%,"5,005,894","6,880,986","-1,875,091"
21,6505 台塑化,61.40,-6.80,-9.97%,"2,210,395","4,056,701","-1,846,306"
22,2327 國巨*,258.50,+ 10.00,+4.02%,"5,578,365","7,324,544","-1,746,179"
23,00878 國泰永續高股息,22.00,+ 0.25,+1.15%,"1,332,710","3,024,146","-1,691,435"
24,2882 國泰金,71.10,+ 1.10,+1.57%,"1,299,213","2,966,728","-1,667,515"
25,6669 緯穎,"3,960.00",+ 30.00,+0.76%,"5,826,531","7,415,622","-1,589,091"
26,3231 緯創,129.00,+ 1.50,+1.18%,"3,817,652","5,369,680","-1,552,027"
27,3661 世芯-KY,"3,060.00",+ 65.00,+2.17%,"5,641,357","7,131,389","-1,490,032"
28,2887 台新新光金,24.30,+ 0.35,+1.46%,"1,600,471","2,962,330","-1,361,858"
29,00922 國泰台灣領袖50,29.66,+ 0.71,+2.45%,"1,186,043","2,535,168","-1,349,125"
30,3711 日月光投控,335.50,+ 15.50,+4.84%,"8,517,467","9,776,621","-1,259,153"
31,2543 皇昌,75.90,+ 3.40,+4.69%,"752,014","2,003,141","-1,251,126"
32,6515 穎崴,"5,475.00",+ 495.00,+9.94%,"2,759,399","3,981,471","-1,222,072"
33,6715 嘉基,256.50,+ 23.00,+9.85%,"217,060","1,383,682","-1,166,622"
34,00675L富邦臺灣加權正2,178.45,+ 7.45,+4.36%,"1,040,630","2,206,608","-1,165,978"
35,7769 鴻勁,"4,105.00",+ 175.00,+4.45%,"4,329,514","5,406,592","-1,077,078"
36,006208富邦台50,174.00,+ 3.55,+2.08%,"1,322,758","2,370,760","-1,048,002"
37,1519 華城,912.00,+ 41.00,+4.71%,"2,980,397","3,996,736","-1,016,339"
38,00918 大華優利高填息30,22.71,+ 0.12,+0.53%,"608,186","1,616,823","-1,008,637"
39,6446 藥華藥,670.00,+ 3.00,+0.45%,"1,088,494","2,057,661","-969,166"
40,00663L國泰臺灣加權正2,58.75,+ 2.35,+4.17%,"1,262,419","2,216,765","-954,345"
41,2618 長榮航,32.60,+ 0.10,+0.31%,"1,290,873","2,242,820","-951,946"
42,00632R元大台灣50反1,14.48,-0.34,-2.29%,"2,310,400","3,226,833","-916,432"
43,1312 國喬,13.55,-0.40,-2.87%,"420,326","1,313,714","-893,388"
44,3008 大立光,"2,300.00",+ 15.00,+0.66%,"2,126,397","3,000,283","-873,886"
45,4958 臻鼎-KY,168.00,+ 5.50,+3.38%,"2,417,690","3,274,075","-856,384"
46,2891 中信金,51.20,+ 0.20,+0.39%,"2,682,266","3,524,135","-841,869"
47,2605 新興,33.15,-0.95,-2.79%,"940,462","1,730,074","-789,611"
48,00881 國泰台灣科技龍頭,35.52,+ 0.94,+2.72%,"594,564","1,343,326","-748,761"
49,00953B群益優選非投等債,9.70,+ 0.02,+0.21%,"255,364","991,966","-736,601"
50,6830 汎銓,377.00,-9.50,-2.46%,"243,312","951,105","-707,792"
