Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,111.85,+ 0.50,+0.45%,"-161,288"
2,2344 華邦電,171.00,-3.00,-1.72%,"-105,544"
3,009816凱基台灣TOP50,16.52,+ 0.05,+0.30%,"-93,039"
4,2002 中鋼,18.65,0.00,0.00%,"-89,107"
5,2324 仁寶,37.05,-0.55,-1.46%,"-76,447"
6,1303 南亞,231.50,-8.00,-3.34%,"-75,063"
7,2887 台新新光金,42.90,-0.90,-2.05%,"-73,628"
8,3231 緯創,180.50,-6.00,-3.22%,"-71,643"
9,00632R元大台灣50反1,9.52,-0.03,-0.31%,"-69,716"
10,2801 彰銀,28.35,-0.10,-0.35%,"-61,897"
11,00406A主動中信台灣收益,9.84,+ 0.14,+1.44%,"-39,953"
12,00919 群益台灣精選高息,32.16,-0.11,-0.34%,"-37,800"
13,2884 玉山金,46.05,-0.15,-0.32%,"-32,826"
14,2890 永豐金,45.40,-0.30,-0.66%,"-30,313"
15,00878 國泰永續高股息,35.21,+ 0.10,+0.28%,"-29,773"
16,9904 寶成,24.60,-0.25,-1.01%,"-27,837"
17,2330 台積電,"2,460.00",-20.00,-0.81%,"-27,723"
18,00685L群益臺灣加權正2,12.77,+ 0.06,+0.47%,"-27,242"
19,2542 興富發,45.45,-1.00,-2.15%,"-26,914"
20,8112 至上,82.20,-0.90,-1.08%,"-25,690"
21,0056 元大高股息,56.85,-0.30,-0.52%,"-25,139"
22,2633 台灣高鐵,25.60,-0.10,-0.39%,"-24,506"
23,2408 南亞科,497.00,-19.00,-3.68%,"-22,722"
24,5871 中租-KY,108.00,-2.50,-2.26%,"-20,229"
25,6505 台塑化,87.20,-1.30,-1.47%,"-15,666"
26,2105 正新,30.00,-0.05,-0.17%,"-15,295"
27,00922 國泰台灣領袖50,43.71,+ 0.32,+0.74%,"-14,326"
28,3376 新日興,180.50,+ 3.50,+1.98%,"-13,943"
29,1717 長興,71.00,-0.70,-0.98%,"-13,849"
30,00961 FT臺灣永續高息,13.26,-0.03,-0.23%,"-13,334"
31,8028 昇陽半導體,263.50,+ 6.00,+2.33%,"-13,282"
32,00881 國泰台灣科技龍頭,52.20,+ 0.40,+0.77%,"-13,017"
33,4958 臻鼎-KY,489.00,+ 19.00,+4.04%,"-12,282"
34,2313 華通,222.00,0.00,0.00%,"-12,152"
35,6446 藥華藥,"1,160.00",+ 10.00,+0.87%,"-11,839"
36,4938 和碩,90.00,-0.80,-0.88%,"-11,500"
37,6949 沛爾生醫*-創,50.80,-3.00,-5.58%,"-11,188"
38,2610 華航,20.50,+ 0.25,+1.23%,"-11,061"
39,2601 益航,5.91,-0.02,-0.34%,"-10,967"
40,2646 星宇航空,20.30,+ 0.05,+0.25%,"-10,494"
41,3006 晶豪科,278.50,-6.50,-2.28%,"-10,415"
42,2492 華新科,311.00,+ 2.50,+0.81%,"-10,302"
43,1722 台肥,41.85,-0.35,-0.83%,"-10,253"
44,00680L元大美債20正2,6.30,-0.01,-0.16%,"-10,057"
45,4763 材料*-KY,48.05,-1.60,-3.22%,"-9,892"
46,9105 泰金寶-DR,8.35,-0.03,-0.36%,"-9,661"
47,3450 聯鈞,526.00,-19.00,-3.49%,"-9,233"
48,2337 旺宏,118.00,-2.00,-1.67%,"-8,978"
49,6005 群益證,32.40,+ 0.15,+0.47%,"-8,794"
50,2501 國建,21.45,-0.25,-1.15%,"-8,491"
