Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00918 大華優利高填息30,35.78,-0.10,-0.28%,"22,442","124,096","-101,653"
2,00919 群益台灣精選高息,32.91,-0.11,-0.33%,"18,086","105,994","-87,908"
3,00632R元大台灣50反1,9.64,-0.17,-1.73%,"20,615","89,274","-68,659"
4,2324 仁寶,40.05,-1.55,-3.73%,"9,855","59,974","-50,119"
5,009828中信台日韓PCB,9.72,+ 0.29,+3.08%,"11,454","57,410","-45,956"
6,00961 FT臺灣永續高息,13.55,-0.05,-0.37%,"8,475","44,604","-36,128"
7,00673R期元大S＆P原油反1,11.11,-0.15,-1.33%,"9,720","38,037","-28,316"
8,2313 華通,240.00,-9.50,-3.81%,"4,049","22,004","-17,954"
9,00953B群益優選非投等債,9.54,-0.03,-0.31%,"16,284","31,175","-14,890"
10,2426 鼎元,99.10,-5.40,-5.17%,"3,335","15,914","-12,578"
11,2353 宏碁,32.30,-0.40,-1.22%,"6,552","16,787","-10,235"
12,2356 英業達,66.10,-1.40,-2.07%,"3,239","13,328","-10,088"
13,00712 復華富時不動產,8.69,+ 0.01,+0.12%,"5,805","15,746","-9,940"
14,2301 光寶科,299.00,-9.00,-2.92%,"2,410","11,707","-9,296"
15,00664R國泰臺灣加權反1,1.57,-0.02,-1.26%,"8,010","16,808","-8,798"
16,1717 長興,73.50,-2.60,-3.42%,"1,421","9,108","-7,687"
17,1101 台泥,24.30,-0.30,-1.22%,"5,387","12,978","-7,590"
18,00929 復華台灣科技優息,29.38,-0.02,-0.07%,"4,921","12,467","-7,545"
19,2027 大成鋼,49.10,-1.10,-2.19%,"7,385","14,262","-6,876"
20,00984D主動聯博全球非投,9.88,-0.02,-0.20%,"5,253","11,125","-5,872"
21,00962 台新AI優息動能,15.60,-0.06,-0.38%,"2,262","7,789","-5,526"
22,6949 沛爾生醫*-創,67.10,-7.40,-9.93%,"3,272","8,445","-5,173"
23,1312 國喬,14.10,-0.50,-3.42%,"3,553","8,585","-5,032"
24,2377 微星,158.50,-3.00,-1.86%,"2,055","6,856","-4,801"
25,2801 彰銀,26.50,-0.10,-0.38%,"8,183","12,957","-4,774"
26,00665L富邦恒生國企正2,9.31,-0.32,-3.32%,"4,383","9,025","-4,642"
27,2887 台新新光金,41.10,-0.40,-0.96%,"23,337","27,748","-4,411"
28,00637L元大滬深300正2,19.94,-0.18,-0.89%,"2,966","7,094","-4,127"
29,009826貝萊德世界股票,10.11,-0.05,-0.49%,"3,013","7,061","-4,048"
30,00985B群益ESG投等債0-5,10.11,-0.04,-0.39%,"4,856","8,882","-4,025"
31,00896 中信綠能及電動車,28.74,+ 0.34,+1.20%,"2,369","6,256","-3,886"
32,2481 強茂,158.00,+ 2.00,+1.28%,"4,610","8,458","-3,847"
33,3231 緯創,197.00,-1.00,-0.51%,"10,435","14,133","-3,698"
34,2891 中信金,67.40,-1.00,-1.46%,"8,388","12,074","-3,685"
35,2312 金寶,32.30,-0.55,-1.67%,"1,503","5,147","-3,644"
36,6271 同欣電,232.50,-4.50,-1.90%,"1,220","4,671","-3,451"
37,1605 華新,37.90,-0.50,-1.30%,"4,079","7,462","-3,383"
38,00753L中信中國50正2,9.23,-0.25,-2.64%,"2,374","5,737","-3,362"
39,1402 遠東新,28.70,-0.45,-1.54%,"2,822","6,148","-3,325"
40,2464 盟立,203.00,-8.00,-3.79%,"1,405","4,593","-3,188"
41,3090 日電貿,171.50,-5.00,-2.83%,787,"3,847","-3,059"
42,00686R群益臺灣加權反1,0.95,-0.03,-3.06%,"4,495","7,460","-2,965"
43,3189 景碩,813.00,-6.00,-0.73%,"1,124","3,870","-2,746"
44,2317 鴻海,256.00,0.00,0.00%,"8,604","11,342","-2,738"
45,4938 和碩,93.60,-1.80,-1.89%,"4,884","7,481","-2,597"
46,00882 中信中國高股息,14.94,-0.15,-0.99%,"1,703","4,287","-2,584"
47,009827玉山未來全球算力,10.19,-0.01,-0.10%,"1,958","4,491","-2,533"
48,6213 聯茂,513.00,-4.00,-0.77%,"1,200","3,483","-2,283"
49,00676R富邦臺灣加權反1,5.35,-0.09,-1.65%,"5,935","8,216","-2,281"
50,2812 台中銀,19.25,-0.10,-0.52%,"4,856","7,045","-2,188"
