Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2887 台新新光金,23.60,+ 0.15,+0.64%,"119,924"
2,009820元大納斯達克精選,10.06,0.00,0.00%,"86,053"
3,2881 富邦金,97.20,+ 2.00,+2.10%,"81,598"
4,2027 大成鋼,40.00,+ 0.60,+1.52%,"75,346"
5,2891 中信金,55.40,+ 0.60,+1.09%,"63,987"
6,2882 國泰金,77.80,+ 1.00,+1.30%,"61,454"
7,2317 鴻海,245.00,-3.50,-1.41%,"44,162"
8,2890 永豐金,30.10,+ 0.10,+0.33%,"40,309"
9,3045 台灣大,116.50,+ 2.50,+2.19%,"35,544"
10,2356 英業達,51.70,-0.20,-0.39%,"30,370"
11,2886 兆豐金,40.65,+ 1.10,+2.78%,"25,706"
12,2313 華通,256.00,-3.00,-1.16%,"23,563"
13,6770 力積電,58.50,-3.50,-5.65%,"22,907"
14,2355 敬鵬,63.40,+ 5.70,+9.88%,"22,515"
15,00400A主動國泰動能高息,12.70,-0.35,-2.68%,"20,500"
16,2412 中華電,142.50,+ 5.50,+4.01%,"19,949"
17,5876 上海商銀,40.55,+ 0.75,+1.88%,"19,780"
18,00953B群益優選非投等債,9.58,+ 0.01,+0.10%,"18,436"
19,00919 群益台灣精選高息,25.76,+ 0.12,+0.47%,"15,179"
20,2606 裕民,63.50,+ 0.10,+0.16%,"14,641"
21,2880 華南金,32.20,+ 0.35,+1.10%,"14,385"
22,3048 益登,56.10,-1.20,-2.09%,"14,372"
23,1216 統一,74.80,+ 0.10,+0.13%,"13,651"
24,2867 三商壽,7.75,+ 0.06,+0.78%,"13,458"
25,2492 華新科,220.00,+ 2.50,+1.15%,"13,443"
26,2615 萬海,80.40,+ 3.50,+4.55%,"13,020"
27,00929 復華台灣科技優息,25.23,-0.47,-1.83%,"12,660"
28,3576 聯合再生,19.25,+ 1.75,+10.00%,"11,492"
29,8028 昇陽半導體,262.00,-16.50,-5.92%,"10,995"
30,00997A主動群益美國增長,11.70,-0.49,-4.02%,"10,951"
31,2542 興富發,43.70,-0.90,-2.02%,"10,006"
32,00918 大華優利高填息30,25.51,0.00,0.00%,"9,696"
33,3033 威健,48.80,+ 0.10,+0.21%,"9,043"
34,3042 晶技,148.00,+ 1.00,+0.68%,"8,627"
35,2363 矽統,60.50,-0.90,-1.47%,"8,486"
36,6285 啟碁,292.00,+ 6.00,+2.10%,"7,837"
37,00985B群益ESG投等債0-5,10.18,0.00,0.00%,"7,265"
38,3090 日電貿,162.50,+ 14.50,+9.80%,"7,148"
39,00922 國泰台灣領袖50,35.04,-0.60,-1.68%,"7,034"
40,3034 聯詠,466.00,-9.50,-2.00%,"6,725"
41,00940 元大台灣價值高息,10.96,-0.02,-0.18%,"5,933"
42,009805新光美國電力基建,16.30,-0.63,-3.72%,"5,841"
43,6806 森崴能源,12.65,-1.40,-9.96%,"5,838"
44,3704 合勤控,38.10,-0.50,-1.30%,"5,804"
45,4904 遠傳,98.00,+ 1.20,+1.24%,"5,659"
46,2885 元大金,54.70,+ 0.40,+0.74%,"5,289"
47,6239 力成,227.00,-23.00,-9.20%,"5,205"
48,6209 今國光,71.80,+ 3.80,+5.59%,"5,004"
49,2379 瑞昱,555.00,-5.00,-0.89%,"4,989"
50,2892 第一金,29.00,+ 0.25,+0.87%,"4,871"
