Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.62,-0.01,-0.10%,"114,327","311,137","-196,810"
2,00406A主動中信台灣收益,9.13,-0.07,-0.76%,"46,096","240,524","-194,428"
3,00685L群益臺灣加權正2,10.96,+ 0.01,+0.09%,"86,961","259,901","-172,940"
4,00631L元大台灣50正2,33.54,+ 0.04,+0.12%,"60,141","134,068","-73,926"
5,0050 元大台灣50,101.45,-0.25,-0.25%,"62,058","130,702","-68,644"
6,009816凱基台灣TOP50,14.68,-0.04,-0.27%,"66,768","131,629","-64,860"
7,6770 力積電,61.90,+ 0.30,+0.49%,"26,458","87,874","-61,416"
8,00991A主動復華未來50,16.48,+ 0.06,+0.37%,"56,681","116,799","-60,118"
9,00673R期元大S＆P原油反1,12.72,+ 0.92,+7.80%,"29,871","79,230","-49,358"
10,00405A主動富邦台灣龍耀,7.93,+ 0.05,+0.63%,"34,183","83,400","-49,217"
11,2344 華邦電,160.00,+ 5.50,+3.56%,"46,840","92,980","-46,140"
12,00400A主動國泰動能高息,13.44,+ 0.03,+0.22%,"23,836","58,742","-34,905"
13,00984D主動聯博全球非投,10.19,+ 0.02,+0.20%,"19,673","54,284","-34,610"
14,00407A主動凱基台灣,8.92,-0.01,-0.11%,"24,874","49,743","-24,868"
15,2408 南亞科,436.00,+ 35.00,+8.73%,"23,188","44,955","-21,766"
16,0056 元大高股息,50.00,-0.20,-0.40%,"31,730","51,433","-19,703"
17,1810 和成,26.50,-2.10,-7.34%,"9,114","26,913","-17,799"
18,1303 南亞,174.00,-3.50,-1.97%,"43,616","59,377","-15,761"
19,00929 復華台灣科技優息,28.54,-0.24,-0.83%,"18,991","34,702","-15,710"
20,1314 中石化,8.04,-0.23,-2.78%,"13,680","28,976","-15,296"
21,00981A主動統一台股增長,27.53,-0.01,-0.04%,"109,065","124,083","-15,018"
22,4958 臻鼎-KY,470.50,-11.50,-2.39%,"17,137","31,393","-14,256"
23,2337 旺宏,125.50,+ 1.50,+1.21%,"17,697","30,548","-12,850"
24,00982A主動群益台灣強棒,21.81,-0.17,-0.77%,"10,368","22,654","-12,285"
25,2409 友達,23.90,-1.60,-6.27%,"60,451","72,355","-11,903"
26,1312 國喬,12.25,-0.95,-7.20%,"15,951","27,539","-11,588"
27,00988A主動統一全球創新,16.92,-0.30,-1.74%,"33,164","44,730","-11,566"
28,2481 強茂,137.00,-3.00,-2.14%,"12,280","23,480","-11,199"
29,00878 國泰永續高股息,32.55,-0.06,-0.18%,"11,545","22,567","-11,021"
30,6213 聯茂,307.00,-2.50,-0.81%,"6,092","17,058","-10,966"
31,2406 國碩,33.25,-0.10,-0.30%,"4,102","14,557","-10,455"
32,2330 台積電,"2,350.00",0.00,0.00%,"23,812","34,147","-10,334"
33,8150 南茂,89.90,-0.90,-0.99%,"13,823","23,885","-10,062"
34,0052 富邦科技,59.30,-0.20,-0.34%,"15,093","25,138","-10,044"
35,1326 台化,65.00,-2.50,-3.70%,"36,534","46,179","-9,644"
36,00891 中信關鍵半導體,33.98,-0.11,-0.32%,"7,482","17,074","-9,591"
37,2449 京元電子,276.00,+ 5.00,+1.85%,"8,953","18,191","-9,238"
38,00712 復華富時不動產,8.84,+ 0.06,+0.68%,"14,505","23,518","-9,012"
39,1605 華新,32.65,-0.20,-0.61%,"8,813","17,604","-8,791"
40,2890 永豐金,39.60,+ 1.05,+2.72%,"60,899","68,619","-7,720"
41,2303 聯電,126.00,-2.00,-1.56%,"108,698","116,028","-7,330"
42,2369 菱生,32.45,-0.45,-1.37%,"3,561","10,733","-7,171"
43,1710 東聯,14.65,-1.10,-6.98%,"7,031","13,935","-6,903"
44,2515 中工,11.90,-0.15,-1.24%,"15,225","22,026","-6,800"
45,1304 台聚,12.25,-0.65,-5.04%,"4,742","11,024","-6,282"
46,2353 宏碁,30.10,+ 0.05,+0.17%,"14,754","20,665","-5,910"
47,00927 群益半導體收益,35.83,-0.07,-0.19%,"7,577","13,447","-5,869"
48,2377 微星,146.50,0.00,0.00%,"6,982","12,698","-5,715"
49,3481 群創,47.35,-2.15,-4.34%,"89,754","95,215","-5,461"
50,2891 中信金,63.00,-0.60,-0.94%,"28,678","34,074","-5,395"
