Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00407A主動凱基台灣,9.46,-0.01,-0.11%,"163,021","987,075","-824,053"
2,00631L元大台灣50正2,36.28,+ 1.02,+2.89%,"144,087","467,194","-323,106"
3,009816凱基台灣TOP50,15.05,+ 0.05,+0.33%,"115,271","359,042","-243,770"
4,3481 群創,67.00,+ 2.00,+3.08%,"105,958","307,568","-201,609"
5,0050 元大台灣50,104.45,+ 1.35,+1.31%,"79,438","265,307","-185,869"
6,00405A主動富邦台灣龍耀,8.90,-0.10,-1.11%,"47,411","219,918","-172,506"
7,00403A主動統一升級50,10.62,+ 0.06,+0.57%,"151,592","295,633","-144,040"
8,6770 力積電,78.90,+ 0.60,+0.77%,"42,395","164,457","-122,061"
9,009824群益美國科技巨頭,9.88,+ 0.01,+0.10%,"77,672","199,668","-121,995"
10,00991A主動復華未來50,19.65,-0.10,-0.51%,"46,139","157,659","-111,519"
11,009821野村稀土關鍵資源,14.24,+ 0.01,+0.07%,"26,781","121,528","-94,747"
12,00988A主動統一全球創新,21.45,-0.47,-2.14%,"41,803","131,943","-90,140"
13,2303 聯電,164.00,0.00,0.00%,"113,652","201,098","-87,446"
14,00400A主動國泰動能高息,14.22,+ 0.01,+0.07%,"31,980","118,216","-86,235"
15,00981A主動統一台股增長,29.94,+ 0.03,+0.10%,"117,536","199,474","-81,937"
16,00919 群益台灣精選高息,29.46,-0.10,-0.34%,"64,073","137,593","-73,519"
17,2312 金寶,33.60,+ 0.10,+0.30%,"15,548","73,651","-58,103"
18,00997A主動群益美國增長,13.80,-0.18,-1.29%,"23,044","77,078","-54,033"
19,00406A主動中信台灣收益,9.85,+ 0.02,+0.20%,"19,557","64,824","-45,267"
20,2317 鴻海,246.50,-2.00,-0.80%,"25,830","70,233","-44,402"
21,9904 寶成,25.40,+ 0.10,+0.40%,"24,544","66,759","-42,215"
22,0056 元大高股息,51.80,+ 0.35,+0.68%,"21,691","62,575","-40,884"
23,2324 仁寶,34.20,-0.60,-1.72%,"30,338","69,113","-38,774"
24,9105 泰金寶-DR,9.33,+ 0.01,+0.11%,"14,738","46,537","-31,799"
25,6282 康舒,54.20,+ 0.10,+0.18%,"6,406","30,558","-24,152"
26,8150 南茂,90.50,-5.80,-6.02%,"28,938","52,788","-23,849"
27,00927 群益半導體收益,40.15,+ 0.34,+0.85%,"13,887","36,499","-22,611"
28,00632R元大台灣50反1,10.31,-0.14,-1.34%,"138,624","159,987","-21,362"
29,2337 旺宏,158.50,-4.00,-2.46%,"87,195","108,073","-20,878"
30,00990A主動元大AI新經濟,19.90,-0.33,-1.63%,"38,691","58,699","-20,008"
31,0052 富邦科技,61.35,+ 0.75,+1.24%,"16,891","36,696","-19,805"
32,1605 華新,35.40,0.00,0.00%,"11,643","30,501","-18,857"
33,2330 台積電,"2,370.00",+ 30.00,+1.28%,"25,747","44,553","-18,806"
34,00929 復華台灣科技優息,29.99,+ 0.03,+0.10%,"27,855","45,823","-17,967"
35,00891 中信關鍵半導體,36.04,+ 0.23,+0.64%,"14,843","32,803","-17,960"
36,3231 緯創,154.50,+ 1.50,+0.98%,"31,358","48,664","-17,305"
37,1326 台化,54.90,+ 0.70,+1.29%,"18,016","34,575","-16,559"
38,00935 野村臺灣新科技50,58.95,+ 0.15,+0.26%,"11,943","28,259","-16,315"
39,00404A主動聯博動能50,9.83,+ 0.08,+0.82%,"9,246","25,558","-16,312"
40,2344 華邦電,203.00,-3.50,-1.69%,"88,982","105,197","-16,214"
41,3576 聯合再生,16.80,+ 0.30,+1.82%,"6,153","21,052","-14,898"
42,2353 宏碁,32.20,+ 0.30,+0.94%,"21,127","34,435","-13,307"
43,4958 臻鼎-KY,573.00,-7.00,-1.21%,"7,505","20,808","-13,302"
44,2603 長榮,184.00,+ 3.00,+1.66%,"18,184","31,045","-12,861"
45,2301 光寶科,211.50,+ 10.00,+4.96%,"11,502","24,107","-12,605"
46,00982A主動群益台灣強棒,23.65,+ 0.06,+0.25%,"19,535","31,641","-12,105"
47,00947 台新臺灣IC設計,38.34,+ 0.27,+0.71%,"8,194","20,126","-11,932"
48,00685L群益臺灣加權正2,288.35,+ 8.00,+2.85%,"4,627","16,160","-11,533"
49,00984D主動聯博全球非投,10.17,+ 0.02,+0.20%,"17,814","28,995","-11,181"
50,8105 凌巨,22.90,+ 0.25,+1.10%,"7,188","18,205","-11,016"
