Rank,Stock,Price,Change,ChangePercent,NetSell
1,009816凱基台灣TOP50,15.43,+ 0.22,+1.45%,"-57,151"
2,2834 臺企銀,16.45,+ 0.10,+0.61%,"-34,511"
3,3481 群創,46.40,-0.40,-0.85%,"-27,664"
4,2303 聯電,123.50,-1.50,-1.20%,"-25,855"
5,2317 鴻海,246.50,+ 3.50,+1.44%,"-25,138"
6,0050 元大台灣50,105.90,+ 1.50,+1.44%,"-23,111"
7,1101 台泥,24.30,-0.30,-1.22%,"-20,420"
8,6505 台塑化,70.40,-0.60,-0.85%,"-19,151"
9,1303 南亞,207.00,+ 18.50,+9.81%,"-15,402"
10,00991A主動復華未來50,18.02,+ 0.39,+2.21%,"-14,230"
11,00407A主動凱基台灣,9.68,+ 0.24,+2.54%,"-14,043"
12,00712 復華富時不動產,8.84,-0.03,-0.34%,"-13,390"
13,1402 遠東新,28.55,-0.45,-1.55%,"-13,155"
14,2885 元大金,62.80,+ 0.40,+0.64%,"-11,902"
15,00631L元大台灣50正2,35.71,+ 1.03,+2.97%,"-11,380"
16,00400A主動國泰動能高息,14.71,+ 0.33,+2.29%,"-10,708"
17,3231 緯創,182.00,+ 3.50,+1.96%,"-10,279"
18,1314 中石化,7.99,+ 0.09,+1.14%,"-9,976"
19,2489 瑞軒,41.50,+ 0.95,+2.34%,"-9,663"
20,3702 大聯大,108.00,-2.00,-1.82%,"-9,454"
21,2408 南亞科,517.00,+ 7.00,+1.37%,"-8,764"
22,3605 宏致,112.00,-4.50,-3.86%,"-8,598"
23,00988A主動統一全球創新,16.23,+ 0.10,+0.62%,"-6,975"
24,00990A主動元大AI新經濟,15.24,+ 0.14,+0.93%,"-6,595"
25,2352 佳世達,28.10,-0.05,-0.18%,"-6,384"
26,2801 彰銀,23.90,+ 0.15,+0.63%,"-6,309"
27,009820元大納斯達克精選,9.68,+ 0.03,+0.31%,"-6,129"
28,2634 漢翔,69.00,+ 2.30,+3.45%,"-6,107"
29,00830 國泰費城半導體,82.20,-0.05,-0.06%,"-6,007"
30,2605 新興,34.85,-1.85,-5.04%,"-5,906"
31,2484 希華,76.70,-2.60,-3.28%,"-5,733"
32,00685L群益臺灣加權正2,11.75,+ 0.41,+3.62%,"-5,724"
33,3036 文曄,196.50,-2.00,-1.01%,"-5,632"
34,00405A主動富邦台灣龍耀,8.63,+ 0.30,+3.60%,"-5,264"
35,4763 材料*-KY,46.60,+ 1.65,+3.67%,"-5,133"
36,3049 精金,13.35,-0.15,-1.11%,"-4,973"
37,00918 大華優利高填息30,34.18,+ 0.29,+0.86%,"-4,562"
38,5608 四維航,17.05,-1.05,-5.80%,"-4,500"
39,1301 台塑,60.10,+ 2.30,+3.98%,"-4,430"
40,6919 康霈*,106.00,+ 0.50,+0.47%,"-4,239"
41,2890 永豐金,39.15,-0.15,-0.38%,"-3,740"
42,1709 和益,37.10,+ 3.35,+9.93%,"-3,700"
43,2451 創見,301.00,+ 2.00,+0.67%,"-3,683"
44,1504 東元,71.40,+ 0.60,+0.85%,"-3,649"
45,5388 中磊,77.40,+ 0.30,+0.39%,"-3,388"
46,6278 台表科,199.50,+ 18.00,+9.92%,"-3,313"
47,2332 友訊,20.00,-0.10,-0.50%,"-3,131"
48,3042 晶技,185.50,+ 0.50,+0.27%,"-3,112"
49,00632R元大台灣50反1,9.99,-0.17,-1.67%,"-3,013"
50,6550 北極星藥業-KY,11.55,+ 0.55,+5.00%,"-3,013"
