Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,103.10,-4.10,-3.82%,"-691,002"
2,2883 凱基金,29.90,-0.60,-1.97%,"-607,342"
3,6770 力積電,78.30,-4.90,-5.89%,"-349,244"
4,2880 華南金,36.90,-1.10,-2.89%,"-255,864"
5,3481 群創,65.00,-5.90,-8.32%,"-238,272"
6,2409 友達,27.95,-2.45,-8.06%,"-205,471"
7,2324 仁寶,34.80,-2.05,-5.56%,"-202,629"
8,2886 兆豐金,46.15,-0.50,-1.07%,"-193,049"
9,2344 華邦電,206.50,-13.00,-5.92%,"-175,661"
10,00988A主動統一全球創新,21.92,-1.15,-4.98%,"-175,598"
11,2382 廣達,362.00,-4.50,-1.23%,"-161,325"
12,00991A主動復華未來50,19.75,-0.95,-4.59%,"-160,445"
13,2105 正新,29.40,-0.20,-0.68%,"-141,895"
14,9904 寶成,25.30,-0.65,-2.50%,"-118,905"
15,009820元大納斯達克精選,9.72,-0.19,-1.92%,"-109,363"
16,2330 台積電,"2,340.00",-50.00,-2.09%,"-108,125"
17,4904 遠傳,107.00,-1.50,-1.38%,"-107,985"
18,1504 東元,67.90,-3.20,-4.50%,"-103,493"
19,2855 統一證,50.00,-0.40,-0.79%,"-101,792"
20,1402 遠東新,28.50,-0.10,-0.35%,"-97,235"
21,3231 緯創,153.00,-7.00,-4.38%,"-93,328"
22,2312 金寶,33.50,-2.90,-7.97%,"-89,089"
23,4938 和碩,81.00,-5.00,-5.81%,"-88,554"
24,1101 台泥,24.15,-0.45,-1.83%,"-85,266"
25,6116 彩晶,18.25,-1.25,-6.41%,"-80,888"
26,2327 國巨*,"1,015.00",-110.00,-9.78%,"-75,475"
27,2633 台灣高鐵,26.05,-0.20,-0.76%,"-67,284"
28,00405A主動富邦台灣龍耀,9.00,-0.43,-4.56%,"-66,340"
29,009816凱基台灣TOP50,15.00,-0.59,-3.78%,"-66,280"
30,00631L元大台灣50正2,35.26,-2.90,-7.60%,"-65,394"
31,5871 中租-KY,113.50,-2.00,-1.73%,"-60,643"
32,2347 聯強,92.80,-2.20,-2.32%,"-58,984"
33,00919 群益台灣精選高息,29.56,-0.70,-2.31%,"-56,833"
34,2542 興富發,42.90,-0.40,-0.92%,"-55,020"
35,2313 華通,222.50,-10.50,-4.51%,"-53,881"
36,2317 鴻海,248.50,-9.00,-3.50%,"-49,048"
37,1216 統一,74.60,-1.00,-1.32%,"-47,830"
38,4958 臻鼎-KY,580.00,-22.00,-3.65%,"-47,421"
39,2603 長榮,181.00,-4.00,-2.16%,"-44,654"
40,6282 康舒,54.10,-4.60,-7.84%,"-43,322"
41,00935 野村臺灣新科技50,58.80,-3.20,-5.16%,"-39,723"
42,2371 大同,26.20,-1.10,-4.03%,"-38,290"
43,5876 上海商銀,42.40,+ 0.40,+0.95%,"-35,869"
44,1717 長興,69.50,-6.40,-8.43%,"-34,736"
45,1102 亞泥,35.75,-0.35,-0.97%,"-34,615"
46,2881 富邦金,134.00,-2.00,-1.47%,"-34,220"
47,2912 統一超,223.00,-3.00,-1.33%,"-33,739"
48,9910 豐泰,69.50,-0.30,-0.43%,"-33,256"
49,1210 大成,55.20,-0.50,-0.90%,"-32,646"
50,2356 英業達,63.30,-3.40,-5.10%,"-31,801"
