Rank,Stock,Price,Change,ChangePercent,NetSell
1,2409 友達,30.50,-0.15,-0.49%,"-209,301"
2,2892 第一金,32.10,-1.10,-3.31%,"-119,717"
3,2801 彰銀,23.35,-0.50,-2.10%,"-98,884"
4,2886 兆豐金,46.00,-0.15,-0.33%,"-89,126"
5,2890 永豐金,39.50,-0.50,-1.25%,"-81,271"
6,2610 華航,22.85,+ 0.30,+1.33%,"-57,629"
7,2317 鴻海,239.00,-2.00,-0.83%,"-47,638"
8,2002 中鋼,18.60,-0.05,-0.27%,"-38,803"
9,3702 大聯大,108.00,-2.00,-1.82%,"-38,187"
10,1101 台泥,23.10,+ 0.10,+0.43%,"-34,752"
11,00988A主動統一全球創新,21.84,-0.94,-4.13%,"-32,427"
12,2027 大成鋼,40.65,-0.85,-2.05%,"-31,763"
13,2618 長榮航,43.90,0.00,0.00%,"-31,015"
14,2337 旺宏,145.50,+ 2.00,+1.39%,"-29,262"
15,2887 台新新光金,33.00,-0.35,-1.05%,"-27,692"
16,00997A主動群益美國增長,13.99,-0.57,-3.91%,"-24,532"
17,6116 彩晶,18.50,+ 0.15,+0.82%,"-23,715"
18,3231 緯創,158.50,-1.00,-0.63%,"-21,228"
19,3045 台灣大,118.50,+ 0.50,+0.42%,"-19,831"
20,2891 中信金,69.90,-0.70,-0.99%,"-18,492"
21,6770 力積電,74.70,+ 0.40,+0.54%,"-18,252"
22,00919 群益台灣精選高息,29.20,-0.17,-0.58%,"-18,085"
23,00407A主動凱基台灣,10.01,+ 0.06,+0.60%,"-18,024"
24,00631L元大台灣50正2,38.88,-0.60,-1.52%,"-18,002"
25,2412 中華電,141.00,-0.50,-0.35%,"-17,688"
26,8112 至上,89.00,-0.70,-0.78%,"-16,681"
27,3481 群創,67.60,+ 0.20,+0.30%,"-15,599"
28,4904 遠傳,103.00,-0.50,-0.48%,"-15,123"
29,1605 華新,35.55,-0.20,-0.56%,"-15,104"
30,2356 英業達,67.20,+ 0.30,+0.45%,"-14,094"
31,0056 元大高股息,52.60,-0.15,-0.28%,"-14,012"
32,00953B群益優選非投等債,9.71,0.00,0.00%,"-13,619"
33,00927 群益半導體收益,42.83,+ 0.35,+0.82%,"-13,615"
34,00991A主動復華未來50,20.64,-0.23,-1.10%,"-13,303"
35,1802 台玻,70.40,-0.70,-0.98%,"-12,608"
36,3037 欣興,979.00,-61.00,-5.87%,"-11,310"
37,2609 陽明,51.00,+ 0.30,+0.59%,"-11,075"
38,2633 台灣高鐵,26.40,-0.10,-0.38%,"-9,963"
39,2313 華通,228.50,+ 8.50,+3.86%,"-9,927"
40,0052 富邦科技,64.10,-0.30,-0.47%,"-9,857"
41,2347 聯強,93.00,-0.60,-0.64%,"-9,587"
42,2352 佳世達,31.90,-0.45,-1.39%,"-9,407"
43,0050 元大台灣50,108.80,-0.55,-0.50%,"-9,090"
44,00830 國泰費城半導體,95.75,-4.10,-4.11%,"-8,679"
45,1718 中纖,13.60,+ 1.20,+9.68%,"-8,462"
46,2377 微星,143.00,-2.50,-1.72%,"-8,302"
47,8422 可寧衛*,26.80,-0.20,-0.74%,"-7,955"
48,3189 景碩,830.00,-56.00,-6.32%,"-7,778"
49,1402 遠東新,28.40,+ 0.10,+0.35%,"-7,409"
50,3149 正達,90.50,-3.50,-3.72%,"-7,280"
