Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,3481 群創,51.00,+ 4.60,+9.91%,"589,260","921,649","-332,388"
2,2409 友達,23.00,+ 1.80,+8.49%,"243,592","505,973","-262,381"
3,00988A主動統一全球創新,22.11,+ 0.90,+4.24%,"86,238","267,668","-181,430"
4,00991A主動復華未來50,19.64,+ 0.54,+2.83%,"117,820","285,993","-168,173"
5,009816凱基台灣TOP50,15.20,+ 0.40,+2.70%,"221,442","375,457","-154,014"
6,00981A主動統一台股增長,31.54,+ 0.82,+2.67%,"193,665","309,008","-115,343"
7,1402 遠東新,25.65,+ 0.85,+3.43%,"262,741","353,079","-90,338"
8,00632R元大台灣50反1,10.35,-0.38,-3.54%,"115,114","182,301","-67,186"
9,00631L元大台灣50正2,36.94,+ 2.47,+7.17%,"125,287","189,105","-63,818"
10,2002 中鋼,19.10,+ 0.25,+1.33%,"127,174","185,349","-58,174"
11,2887 台新新光金,23.35,+ 0.35,+1.52%,"356,121","412,521","-56,400"
12,2892 第一金,27.45,+ 0.20,+0.73%,"125,245","177,931","-52,685"
13,2884 玉山金,30.95,+ 0.25,+0.81%,"135,597","182,543","-46,946"
14,9105 泰金寶-DR,8.80,+ 0.29,+3.41%,"103,786","146,198","-42,411"
15,2489 瑞軒,49.50,+ 1.50,+3.13%,"33,027","72,520","-39,493"
16,2880 華南金,30.50,+ 0.90,+3.04%,"185,487","222,559","-37,072"
17,3714 富采,72.80,+ 0.10,+0.14%,"15,649","50,023","-34,373"
18,00984D主動聯博全球非投,10.11,+ 0.04,+0.40%,"32,883","66,718","-33,834"
19,00990A主動元大AI新經濟,20.15,+ 0.92,+4.78%,"74,847","107,591","-32,744"
20,2801 彰銀,20.25,+ 0.20,+1.00%,"56,422","88,603","-32,180"
21,00935 野村臺灣新科技50,61.25,+ 1.30,+2.17%,"45,485","77,662","-32,177"
22,2633 台灣高鐵,24.85,+ 0.05,+0.20%,"114,555","145,449","-30,894"
23,1102 亞泥,34.00,+ 1.60,+4.94%,"105,532","135,195","-29,663"
24,2312 金寶,38.95,+ 1.25,+3.32%,"100,296","125,670","-25,373"
25,00712 復華富時不動產,8.78,+ 0.02,+0.23%,"24,249","49,354","-25,105"
26,9904 寶成,25.45,+ 0.25,+0.99%,"19,621","43,002","-23,381"
27,2313 華通,284.50,+ 25.50,+9.85%,"66,476","88,651","-22,175"
28,00927 群益半導體收益,41.03,+ 0.93,+2.32%,"31,188","51,941","-20,753"
29,00715L期街口布蘭特正2,51.00,-4.75,-8.52%,"10,631","31,072","-20,440"
30,3711 日月光投控,611.00,-16.00,-2.55%,"25,838","45,892","-20,053"
31,00665L富邦恒生國企正2,9.33,+ 0.33,+3.67%,"36,054","55,374","-19,320"
32,00953B群益優選非投等債,9.58,0.00,0.00%,"66,858","83,882","-17,023"
33,00753L中信中國50正2,9.70,+ 0.37,+3.97%,"26,557","43,113","-16,556"
34,2402 毅嘉,69.40,+ 3.30,+4.99%,"8,790","25,141","-16,350"
35,4958 臻鼎-KY,515.00,+ 29.00,+5.97%,"18,199","33,240","-15,041"
36,2812 台中銀,18.45,-0.05,-0.27%,"18,635","33,081","-14,445"
37,2377 微星,131.00,+ 7.50,+6.07%,"23,080","36,867","-13,786"
38,6116 彩晶,17.10,+ 1.55,+9.97%,"175,616","189,395","-13,778"
39,00664R國泰臺灣加權反1,1.67,-0.07,-4.02%,"57,672","71,338","-13,666"
40,009802富邦旗艦50,20.26,+ 0.46,+2.32%,"24,888","38,052","-13,163"
41,2327 國巨*,738.00,-4.00,-0.54%,"41,283","54,394","-13,110"
42,2388 威盛,76.90,+ 2.50,+3.36%,"6,029","18,879","-12,849"
43,8046 南電,848.00,-2.00,-0.24%,"13,517","25,761","-12,244"
44,2845 遠東銀,11.85,-0.05,-0.42%,"15,903","28,012","-12,108"
45,2367 燿華,68.10,+ 2.30,+3.50%,"30,676","42,683","-12,006"
46,2474 可成,203.50,+ 13.00,+6.82%,"35,884","47,866","-11,981"
47,2441 超豐,141.50,+ 0.50,+0.35%,"11,327","22,803","-11,475"
48,3048 益登,72.00,-0.20,-0.28%,"11,904","22,916","-11,011"
49,2890 永豐金,30.00,+ 0.50,+1.69%,"81,205","92,042","-10,837"
50,1513 中興電,166.50,+ 1.00,+0.60%,"9,516","20,281","-10,764"
