Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.17,-0.17,-1.64%,"1,239,566"
2,00981A主動統一台股增長,29.44,-0.45,-1.51%,"594,789"
3,00991A主動復華未來50,17.36,-0.38,-2.14%,"268,117"
4,2409 友達,30.20,-1.00,-3.21%,"226,147"
5,0050 元大台灣50,107.70,-1.45,-1.33%,"214,363"
6,2886 兆豐金,51.70,+ 1.80,+3.61%,"205,068"
7,2609 陽明,59.40,+ 1.40,+2.41%,"201,973"
8,6770 力積電,70.70,-2.80,-3.81%,"188,930"
9,2892 第一金,38.90,+ 0.90,+2.37%,"188,672"
10,1605 華新,37.40,-0.40,-1.06%,"164,666"
11,1216 統一,75.00,-0.60,-0.79%,"163,042"
12,00405A主動富邦台灣龍耀,8.59,-0.18,-2.05%,"151,256"
13,00992A主動群益科技創新,17.87,-0.29,-1.60%,"137,180"
14,2408 南亞科,493.00,-22.00,-4.27%,"137,149"
15,00407A主動凱基台灣,9.55,-0.13,-1.34%,"130,934"
16,2883 凱基金,37.85,+ 0.65,+1.75%,"130,810"
17,009816凱基台灣TOP50,15.88,-0.15,-0.94%,"126,885"
18,2603 長榮,234.50,+ 3.50,+1.52%,"122,019"
19,2618 長榮航,42.35,+ 0.55,+1.32%,"114,997"
20,2002 中鋼,18.90,-0.20,-1.05%,"107,053"
21,00631L元大台灣50正2,35.98,-1.17,-3.15%,"105,492"
22,00400A主動國泰動能高息,14.80,-0.21,-1.40%,"104,993"
23,1402 遠東新,28.65,0.00,0.00%,"103,409"
24,2615 萬海,112.00,+ 1.50,+1.36%,"101,630"
25,2344 華邦電,171.50,-8.00,-4.46%,"100,961"
26,0056 元大高股息,55.30,-0.40,-0.72%,"96,518"
27,2027 大成鋼,46.50,-1.70,-3.53%,"90,008"
28,1301 台塑,64.60,-1.00,-1.52%,"89,957"
29,1326 台化,70.20,-1.10,-1.54%,"84,285"
30,3037 欣興,977.00,-17.00,-1.71%,"81,969"
31,3045 台灣大,121.00,+ 1.00,+0.83%,"80,864"
32,00988A主動統一全球創新,15.96,-0.31,-1.91%,"80,702"
33,2889 國票金,16.75,+ 0.20,+1.21%,"74,974"
34,2845 遠東銀,13.70,+ 0.25,+1.86%,"63,843"
35,2354 鴻準,65.70,+ 0.70,+1.08%,"63,001"
36,009821野村稀土關鍵資源,14.48,-0.45,-3.01%,"62,045"
37,2324 仁寶,37.80,-0.85,-2.20%,"61,787"
38,2301 光寶科,277.00,-14.00,-4.81%,"60,465"
39,0052 富邦科技,62.55,-1.05,-1.65%,"57,547"
40,2356 英業達,62.00,-0.60,-0.96%,"55,526"
41,5876 上海商銀,48.65,+ 0.75,+1.57%,"52,811"
42,00999A主動野村臺灣高息,11.36,-0.14,-1.22%,"52,552"
43,009802富邦旗艦50,19.92,-0.35,-1.73%,"50,611"
44,1102 亞泥,35.30,-0.15,-0.42%,"44,803"
45,2881 富邦金,148.50,0.00,0.00%,"43,917"
46,00900 富邦特選高股息30,19.52,+ 0.06,+0.31%,"42,716"
47,2606 裕民,76.50,-1.90,-2.42%,"42,573"
48,00997A主動群益美國增長,10.88,-0.14,-1.27%,"40,197"
49,1717 長興,70.90,-0.80,-1.12%,"39,399"
50,2890 永豐金,43.70,+ 0.80,+1.86%,"38,699"
