Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00405A主動富邦台灣龍耀,8.91,-0.31,-3.36%,"157,204","989,875","-832,670"
2,009816凱基台灣TOP50,14.53,-0.13,-0.89%,"68,942","312,120","-243,178"
3,0050 元大台灣50,99.85,-0.40,-0.40%,"73,519","308,059","-234,539"
4,00403A主動統一升級50,9.99,-0.05,-0.50%,"371,719","563,373","-191,653"
5,00402A主動安聯美國科技,9.42,-0.05,-0.53%,"46,108","222,855","-176,746"
6,00631L元大台灣50正2,33.23,-0.20,-0.60%,"84,637","237,914","-153,276"
7,00981A主動統一台股增長,29.71,-0.18,-0.60%,"160,474","282,170","-121,695"
8,2409 友達,23.15,+ 0.20,+0.87%,"73,656","178,597","-104,941"
9,00918 大華優利高填息30,30.30,+ 0.20,+0.66%,"25,145","118,435","-93,290"
10,6770 力積電,64.40,0.00,0.00%,"50,533","139,160","-88,627"
11,2303 聯電,125.00,+ 6.50,+5.49%,"175,842","263,824","-87,981"
12,00919 群益台灣精選高息,30.19,-0.05,-0.17%,"57,569","134,085","-76,516"
13,00406A主動中信台灣收益,9.64,-0.05,-0.52%,"14,912","77,810","-62,897"
14,00404A主動聯博動能50,9.55,-0.04,-0.42%,"15,123","69,269","-54,145"
15,00988A主動統一全球創新,19.85,+ 0.03,+0.15%,"36,697","88,052","-51,355"
16,2317 鴻海,258.50,-4.50,-1.71%,"44,494","92,571","-48,076"
17,1301 台塑,43.80,-0.60,-1.35%,"12,590","50,693","-38,103"
18,00712 復華富時不動產,8.77,+ 0.03,+0.34%,"50,274","87,310","-37,036"
19,3231 緯創,152.50,-5.50,-3.48%,"18,007","54,193","-36,186"
20,00990A主動元大AI新經濟,18.32,-0.22,-1.19%,"36,367","70,575","-34,207"
21,0056 元大高股息,49.59,-0.03,-0.06%,"26,227","58,435","-32,208"
22,2330 台積電,"2,250.00",0.00,0.00%,"20,883","50,138","-29,254"
23,2609 陽明,51.10,+ 0.50,+0.99%,"71,140","100,291","-29,151"
24,2324 仁寶,36.15,-0.95,-2.56%,"59,200","87,470","-28,269"
25,2002 中鋼,18.55,-0.15,-0.80%,"44,598","70,651","-26,052"
26,00896 中信綠能及電動車,27.45,-0.13,-0.47%,"8,686","34,324","-25,638"
27,00991A主動復華未來50,18.59,-0.04,-0.21%,"51,390","74,093","-22,702"
28,00916 國泰全球品牌50,27.28,-0.27,-0.98%,"11,687","34,353","-22,666"
29,2344 華邦電,156.50,+ 7.50,+5.03%,"90,842","112,072","-21,230"
30,009819中信數據及電力,10.03,-0.17,-1.67%,"13,659","33,916","-20,257"
31,1326 台化,46.25,+ 0.05,+0.11%,"8,065","26,257","-18,191"
32,2449 京元電子,272.00,0.00,0.00%,"8,694","26,873","-18,179"
33,3706 神達,86.50,+ 0.40,+0.46%,"6,959","24,470","-17,510"
34,00929 復華台灣科技優息,28.50,+ 0.38,+1.35%,"29,721","47,111","-17,389"
35,2408 南亞科,340.00,+ 7.00,+2.10%,"23,252","40,006","-16,753"
36,0052 富邦科技,58.15,-0.10,-0.17%,"15,796","32,324","-16,527"
37,1504 東元,68.40,-1.10,-1.58%,"7,176","23,381","-16,204"
38,00935 野村臺灣新科技50,56.90,-0.20,-0.35%,"8,328","24,268","-15,940"
39,2337 旺宏,140.00,+ 5.00,+3.70%,"15,419","29,038","-13,618"
40,2312 金寶,34.90,+ 0.05,+0.14%,"14,957","28,140","-13,183"
41,1605 華新,34.30,0.00,0.00%,"25,398","38,076","-12,677"
42,1802 台玻,59.30,-0.80,-1.33%,"10,527","22,103","-11,575"
43,1303 南亞,96.90,+ 2.10,+2.22%,"30,478","41,686","-11,208"
44,8105 凌巨,20.45,-0.25,-1.21%,"7,359","17,592","-10,232"
45,6005 群益證,38.30,+ 0.05,+0.13%,"22,927","32,950","-10,022"
46,6176 瑞儀,91.70,+ 2.60,+2.92%,"15,172","25,056","-9,884"
47,009803玉山市值動能50,21.01,-0.09,-0.43%,"5,332","14,933","-9,601"
48,2371 大同,27.90,-0.35,-1.24%,"7,483","16,556","-9,073"
49,00665L富邦恒生國企正2,8.91,-0.13,-1.44%,"12,882","21,572","-8,690"
50,2327 國巨*,842.00,+ 23.00,+2.81%,"39,436","47,847","-8,411"
