Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,11.03,+ 0.28,+2.60%,"1,048,046"
2,2303 聯電,145.50,+ 5.50,+3.93%,"607,831"
3,2890 永豐金,39.80,+ 3.45,+9.49%,"276,857"
4,00878 國泰永續高股息,33.67,+ 0.40,+1.20%,"272,810"
5,00992A主動群益科技創新,18.98,+ 0.33,+1.77%,"234,385"
6,2882 國泰金,115.50,+ 2.00,+1.76%,"229,897"
7,2609 陽明,51.30,-0.30,-0.58%,"220,457"
8,2002 中鋼,19.10,+ 0.35,+1.87%,"216,760"
9,1303 南亞,139.00,+ 12.50,+9.88%,"193,147"
10,2344 華邦電,218.50,+ 19.50,+9.80%,"173,128"
11,2317 鴻海,268.50,-3.50,-1.29%,"157,790"
12,00981A主動統一台股增長,31.50,+ 0.62,+2.01%,"157,728"
13,1301 台塑,51.70,+ 3.75,+7.82%,"154,379"
14,2337 旺宏,169.00,+ 7.50,+4.64%,"151,660"
15,2408 南亞科,459.50,+ 22.50,+5.15%,"147,877"
16,2884 玉山金,35.40,-0.10,-0.28%,"147,229"
17,2834 臺企銀,17.50,-0.15,-0.85%,"143,600"
18,2881 富邦金,138.00,+ 2.50,+1.85%,"137,119"
19,00982A主動群益台灣強棒,24.83,+ 0.69,+2.86%,"134,408"
20,00891 中信關鍵半導體,37.34,+ 0.69,+1.88%,"120,267"
21,2885 元大金,68.00,+ 1.30,+1.95%,"109,107"
22,2027 大成鋼,41.00,-0.70,-1.68%,"104,008"
23,2867 三商壽,8.74,+ 0.12,+1.39%,"99,948"
24,0056 元大高股息,52.80,+ 0.85,+1.64%,"97,772"
25,5880 合庫金,24.75,0.00,0.00%,"95,758"
26,00999A主動野村臺灣高息,11.31,+ 0.12,+1.07%,"94,174"
27,2801 彰銀,22.85,-0.10,-0.44%,"92,009"
28,00400A主動國泰動能高息,15.12,+ 0.25,+1.68%,"81,041"
29,2610 華航,22.00,+ 0.15,+0.69%,"75,431"
30,6770 力積電,74.20,+ 4.00,+5.70%,"74,085"
31,3702 大聯大,112.00,+ 5.00,+4.67%,"73,390"
32,1326 台化,54.20,+ 0.50,+0.93%,"71,474"
33,2449 京元電子,308.50,+ 28.00,+9.98%,"67,766"
34,00940 元大台灣價值高息,12.70,+ 0.17,+1.36%,"67,065"
35,1802 台玻,71.30,+ 2.00,+2.89%,"64,851"
36,1605 華新,39.00,+ 0.30,+0.78%,"59,143"
37,2891 中信金,71.90,+ 0.90,+1.27%,"53,459"
38,2845 遠東銀,12.95,-0.35,-2.63%,"52,398"
39,6005 群益證,39.65,+ 0.20,+0.51%,"49,859"
40,2892 第一金,32.60,+ 0.10,+0.31%,"49,151"
41,00919 群益台灣精選高息,30.81,+ 0.46,+1.52%,"48,109"
42,3036 文曄,222.50,-1.50,-0.67%,"47,831"
43,00900 富邦特選高股息30,19.58,+ 0.11,+0.56%,"44,751"
44,3231 緯創,161.50,-1.00,-0.62%,"43,553"
45,2897 王道銀行,10.50,-0.05,-0.47%,"38,185"
46,00993A主動安聯台灣,14.29,+ 0.30,+2.14%,"35,702"
47,2637 慧洋-KY,77.40,0.00,0.00%,"34,987"
48,8070 長華*,55.00,+ 0.40,+0.73%,"33,492"
49,00983A主動中信ARK創新,11.92,+ 0.04,+0.34%,"31,699"
50,00939 統一台灣高息動能,21.95,+ 0.23,+1.06%,"31,089"
