Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.67,-0.14,-1.43%,"92,914","508,882","-415,967"
2,00953B群益優選非投等債,9.64,+ 0.01,+0.10%,"48,985","163,654","-114,669"
3,00712 復華富時不動產,8.72,-0.01,-0.11%,"25,956","112,801","-86,845"
4,00984D主動聯博全球非投,10.01,0.00,0.00%,"32,659","109,701","-77,042"
5,00632R元大台灣50反1,9.95,+ 0.06,+0.61%,"149,579","203,783","-54,204"
6,009826貝萊德世界股票,10.10,-0.03,-0.30%,"17,558","44,190","-26,631"
7,00673R期元大S＆P原油反1,12.06,-0.33,-2.66%,"11,517","32,990","-21,473"
8,2324 仁寶,40.35,+ 0.65,+1.64%,"34,805","54,478","-19,673"
9,009829大華韓國KOSPI50,10.40,-0.01,-0.10%,"22,625","42,036","-19,410"
10,2002 中鋼,18.95,-0.10,-0.52%,"16,466","35,413","-18,947"
11,2327 國巨*,545.00,-52.00,-8.71%,"26,164","44,823","-18,659"
12,3702 大聯大,99.60,-0.40,-0.40%,"10,320","28,859","-18,538"
13,2889 國票金,15.95,+ 0.05,+0.31%,"42,819","60,249","-17,429"
14,00961 FT臺灣永續高息,13.20,+ 0.03,+0.23%,"12,395","28,798","-16,402"
15,2634 漢翔,66.90,-0.90,-1.33%,"22,242","38,331","-16,089"
16,3231 緯創,178.00,0.00,0.00%,"20,333","35,752","-15,419"
17,00919 群益台灣精選高息,31.96,+ 0.52,+1.65%,"33,240","48,593","-15,352"
18,00985B群益ESG投等債0-5,10.19,+ 0.02,+0.20%,"19,711","33,075","-13,364"
19,6919 康霈*,94.80,-4.80,-4.82%,"52,471","65,471","-12,999"
20,1101 台泥,24.40,+ 0.10,+0.41%,"332,578","345,139","-12,561"
21,9904 寶成,24.85,+ 0.50,+2.05%,"20,361","32,030","-11,668"
22,00918 大華優利高填息30,34.61,+ 0.35,+1.02%,"7,009","18,381","-11,371"
23,6239 力成,277.00,-10.00,-3.48%,"14,296","25,582","-11,285"
24,2426 鼎元,97.80,+ 1.70,+1.77%,"19,214","30,355","-11,141"
25,2615 萬海,114.00,+ 2.50,+2.24%,"14,144","24,089","-9,944"
26,00664R國泰臺灣加權反1,1.61,+ 0.01,+0.63%,"20,696","29,983","-9,287"
27,8039 台虹,327.00,-16.50,-4.80%,"12,962","22,226","-9,264"
28,1709 和益,33.45,-2.70,-7.47%,"11,978","21,124","-9,145"
29,4906 正文,36.20,-0.20,-0.55%,"4,402","13,492","-9,090"
30,3711 日月光投控,584.00,-37.00,-5.96%,"12,948","21,755","-8,807"
31,009805台新美國電力基建,14.93,-0.32,-2.10%,"7,332","15,888","-8,555"
32,00830 國泰費城半導體,81.00,-1.85,-2.23%,"6,802","14,825","-8,023"
33,2610 華航,20.25,-0.10,-0.49%,"38,975","46,575","-7,599"
34,9945 潤泰新,27.80,-0.20,-0.71%,"5,876","12,213","-6,336"
35,6213 聯茂,548.00,-34.00,-5.84%,"8,413","14,452","-6,039"
36,8112 至上,90.80,-0.10,-0.11%,"2,811","8,696","-5,884"
37,3189 景碩,819.00,-80.00,-8.90%,"8,062","13,902","-5,839"
38,2105 正新,30.90,+ 0.35,+1.15%,"5,485","11,066","-5,580"
39,00410A主動永豐科技趨勢,12.22,+ 0.05,+0.41%,"20,571","26,084","-5,512"
40,00927 群益半導體收益,35.90,-0.81,-2.21%,"10,057","14,925","-4,868"
41,00990A主動元大AI新經濟,15.00,-0.37,-2.41%,"13,101","17,830","-4,729"
42,1402 遠東新,28.35,+ 0.25,+0.89%,"11,554","16,263","-4,708"
43,00708L期元大S＆P黃金正2,82.70,-5.45,-6.18%,"6,535","11,177","-4,641"
44,2845 遠東銀,13.50,+ 0.10,+0.75%,"27,963","32,530","-4,567"
45,1216 統一,76.20,+ 0.50,+0.66%,"11,391","15,832","-4,441"
46,3645 達邁,74.50,-2.10,-2.74%,"3,910","8,041","-4,130"
47,009819中信數據及電力,9.78,-0.11,-1.11%,"3,675","7,758","-4,082"
48,4989 榮科,64.70,-3.50,-5.13%,"3,917","7,998","-4,081"
49,2464 盟立,180.00,-10.00,-5.26%,"16,969","20,938","-3,969"
50,8150 南茂,89.10,-1.40,-1.55%,"7,167","10,893","-3,726"
