Rank,Stock,Price,Change,ChangePercent,NetSell
1,2409 友達,30.00,-0.50,-1.64%,"-232,203"
2,2892 第一金,32.40,+ 0.30,+0.93%,"-114,759"
3,2801 彰銀,23.30,-0.05,-0.21%,"-99,861"
4,2886 兆豐金,45.50,-0.50,-1.09%,"-91,389"
5,2890 永豐金,39.70,+ 0.20,+0.51%,"-77,391"
6,3481 群創,66.00,-1.60,-2.37%,"-73,491"
7,2610 華航,22.55,-0.30,-1.31%,"-71,591"
8,00988A主動統一全球創新,21.33,-0.51,-2.34%,"-61,797"
9,2317 鴻海,240.50,+ 1.50,+0.63%,"-47,052"
10,2337 旺宏,142.50,-3.00,-2.06%,"-44,249"
11,3702 大聯大,110.00,+ 2.00,+1.85%,"-39,589"
12,2618 長榮航,43.85,-0.05,-0.11%,"-35,921"
13,6770 力積電,73.40,-1.30,-1.74%,"-33,359"
14,3045 台灣大,116.50,-2.00,-1.69%,"-30,016"
15,2027 大成鋼,41.15,+ 0.50,+1.23%,"-29,636"
16,0050 元大台灣50,108.35,-0.45,-0.41%,"-29,077"
17,00990A主動元大AI新經濟,19.76,-0.62,-3.04%,"-28,527"
18,2412 中華電,141.00,0.00,0.00%,"-27,781"
19,00991A主動復華未來50,20.73,+ 0.09,+0.44%,"-27,776"
20,1802 台玻,68.80,-1.60,-2.27%,"-27,640"
21,3231 緯創,159.00,+ 0.50,+0.32%,"-27,491"
22,1101 台泥,23.65,+ 0.55,+2.38%,"-27,014"
23,2002 中鋼,18.95,+ 0.35,+1.88%,"-25,323"
24,00997A主動群益美國增長,13.63,-0.36,-2.57%,"-23,387"
25,2891 中信金,70.60,+ 0.70,+1.00%,"-22,636"
26,6116 彩晶,18.15,-0.35,-1.89%,"-22,553"
27,00830 國泰費城半導體,92.80,-2.95,-3.08%,"-21,362"
28,00631L元大台灣50正2,38.80,-0.08,-0.21%,"-21,346"
29,4904 遠傳,105.00,+ 2.00,+1.94%,"-19,938"
30,00407A主動凱基台灣,10.02,+ 0.01,+0.10%,"-18,090"
31,2330 台積電,"2,445.00",-20.00,-0.81%,"-17,390"
32,8112 至上,92.90,+ 3.90,+4.38%,"-16,557"
33,3711 日月光投控,682.00,-38.00,-5.28%,"-16,117"
34,2356 英業達,67.60,+ 0.40,+0.60%,"-15,125"
35,3037 欣興,969.00,-10.00,-1.02%,"-15,025"
36,0056 元大高股息,52.85,+ 0.25,+0.48%,"-14,050"
37,9945 潤泰新,26.50,-0.15,-0.56%,"-13,990"
38,2347 聯強,94.80,+ 1.80,+1.94%,"-13,876"
39,2352 佳世達,32.20,+ 0.30,+0.94%,"-13,662"
40,3706 神達,91.00,-2.30,-2.47%,"-13,517"
41,00927 群益半導體收益,42.52,-0.31,-0.72%,"-13,324"
42,0052 富邦科技,63.55,-0.55,-0.86%,"-12,535"
43,1605 華新,36.25,+ 0.70,+1.97%,"-12,084"
44,2313 華通,229.50,+ 1.00,+0.44%,"-11,325"
45,9105 泰金寶-DR,9.30,-0.05,-0.53%,"-8,908"
46,2377 微星,143.00,0.00,0.00%,"-8,894"
47,6271 同欣電,279.00,+ 15.00,+5.68%,"-8,882"
48,2633 台灣高鐵,26.80,+ 0.40,+1.52%,"-8,253"
49,2474 可成,207.00,+ 5.50,+2.73%,"-7,943"
50,00919 群益台灣精選高息,29.53,+ 0.33,+1.13%,"-7,878"
