Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,9.95,-0.11,-1.09%,"496,591","887,443","-390,851"
2,2303 聯電,124.50,+ 1.50,+1.22%,"248,547","428,598","-180,051"
3,00881 國泰台灣科技龍頭,55.00,+ 0.85,+1.57%,"78,459","231,445","-152,985"
4,00878 國泰永續高股息,33.78,+ 0.26,+0.78%,"100,558","248,080","-147,521"
5,009826貝萊德世界股票,10.31,+ 0.02,+0.19%,"89,960","229,173","-139,213"
6,2834 臺企銀,16.45,-0.05,-0.30%,"152,172","266,509","-114,336"
7,00961 FT臺灣永續高息,13.31,+ 0.13,+0.99%,"53,084","153,921","-100,837"
8,2409 友達,25.75,-0.50,-1.90%,"285,586","383,090","-97,503"
9,3481 群創,49.40,-1.00,-1.98%,"310,765","403,821","-93,056"
10,00984D主動聯博全球非投,10.15,+ 0.01,+0.10%,"72,746","142,662","-69,916"
11,2812 台中銀,18.65,0.00,0.00%,"64,352","119,770","-55,418"
12,00891 中信關鍵半導體,36.57,+ 0.64,+1.78%,"45,094","100,478","-55,384"
13,00664R國泰臺灣加權反1,1.61,-0.02,-1.23%,"79,299","132,759","-53,460"
14,2610 華航,20.10,-0.15,-0.74%,"164,103","215,678","-51,575"
15,1718 中纖,11.00,-0.20,-1.79%,"73,339","119,868","-46,528"
16,00953B群益優選非投等債,9.76,0.00,0.00%,"95,298","140,595","-45,297"
17,9904 寶成,23.90,-0.05,-0.21%,"62,684","106,443","-43,759"
18,00923 群益台ESG低碳50,42.99,+ 0.84,+1.99%,"26,342","66,447","-40,105"
19,00929 復華台灣科技優息,29.67,+ 0.14,+0.47%,"69,019","107,604","-38,584"
20,2801 彰銀,23.55,-0.15,-0.63%,"163,406","199,941","-36,535"
21,1314 中石化,7.66,-0.12,-1.54%,"90,779","121,297","-30,517"
22,00712 復華富時不動產,8.90,-0.01,-0.11%,"59,234","86,164","-26,929"
23,6005 群益證,30.60,0.00,0.00%,"28,612","54,831","-26,219"
24,6116 彩晶,13.95,-0.20,-1.41%,"66,469","91,857","-25,388"
25,8150 南茂,92.90,+ 0.70,+0.76%,"66,476","90,533","-24,057"
26,6505 台塑化,69.80,-0.40,-0.57%,"36,325","60,082","-23,756"
27,4958 臻鼎-KY,477.50,+ 6.00,+1.27%,"47,619","70,963","-23,343"
28,2886 兆豐金,45.85,-1.10,-2.34%,"173,273","196,448","-23,175"
29,1102 亞泥,31.70,-0.65,-2.01%,"53,873","77,006","-23,133"
30,1714 和桐,16.70,-0.70,-4.02%,"46,511","69,219","-22,708"
31,1303 南亞,189.00,0.00,0.00%,"151,243","173,811","-22,567"
32,00988A主動統一全球創新,17.66,+ 0.90,+5.37%,"170,104","192,120","-22,015"
33,5880 合庫金,24.20,+ 0.10,+0.41%,"111,333","132,604","-21,271"
34,2892 第一金,33.15,0.00,0.00%,"256,973","278,107","-21,133"
35,2880 華南金,39.10,-2.35,-5.67%,"139,942","160,228","-20,286"
36,1402 遠東新,26.95,-0.60,-2.18%,"95,519","115,480","-19,960"
37,3045 台灣大,108.50,-1.00,-0.91%,"35,266","54,867","-19,601"
38,00676R富邦臺灣加權反1,5.50,-0.07,-1.26%,"34,311","53,813","-19,501"
39,2449 京元電子,253.50,-5.50,-2.12%,"41,045","59,556","-18,511"
40,2492 華新科,316.50,+ 28.50,+9.90%,"44,757","63,098","-18,341"
41,1326 台化,59.50,-0.10,-0.17%,"41,354","59,597","-18,243"
42,3090 日電貿,175.00,+ 4.50,+2.64%,"14,490","31,996","-17,506"
43,00686R群益臺灣加權反1,0.99,-0.01,-1.00%,"48,746","65,309","-16,562"
44,2412 中華電,136.00,0.00,0.00%,"33,818","50,303","-16,485"
45,6239 力成,283.00,+ 1.50,+0.53%,"40,689","56,720","-16,030"
46,1301 台塑,57.50,+ 1.30,+2.31%,"43,225","59,169","-15,943"
47,00673R期元大S＆P原油反1,12.74,+ 0.09,+0.71%,"75,842","91,538","-15,695"
48,8926 台汽電,55.80,-1.00,-1.76%,"9,564","24,363","-14,799"
49,00982A主動群益台灣強棒,23.18,+ 0.36,+1.58%,"115,027","127,616","-12,589"
50,2105 正新,30.70,-1.40,-4.36%,"34,201","46,306","-12,105"
