Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.28,-0.11,-1.17%,"115,985","625,007","-509,022"
2,00919 群益台灣精選高息,32.74,-0.15,-0.46%,"82,935","467,374","-384,439"
3,00712 復華富時不動產,8.29,-0.03,-0.36%,"70,797","358,814","-288,017"
4,00918 大華優利高填息30,35.43,-0.08,-0.23%,"51,147","291,976","-240,829"
5,00685L群益臺灣加權正2,11.55,-0.13,-1.11%,"165,569","393,915","-228,346"
6,00673R期元大S＆P原油反1,9.99,-0.05,-0.50%,"68,505","225,443","-156,937"
7,00631L元大台灣50正2,35.09,-0.31,-0.88%,"104,477","260,209","-155,732"
8,2344 華邦電,159.50,-0.50,-0.31%,"34,414","186,570","-152,155"
9,2409 友達,27.90,-0.80,-2.79%,"188,859","312,971","-124,112"
10,00981A主動統一台股增長,28.86,-0.46,-1.57%,"123,733","244,772","-121,038"
11,00961 FT臺灣永續高息,13.33,-0.07,-0.52%,"29,724","142,417","-112,693"
12,009816凱基台灣TOP50,15.75,-0.07,-0.44%,"84,369","193,202","-108,832"
13,009828中信台日韓PCB,9.26,-0.09,-0.96%,"39,892","142,245","-102,352"
14,0050 元大台灣50,106.25,-0.65,-0.61%,"85,789","187,531","-101,741"
15,00929 復華台灣科技優息,28.46,-0.14,-0.49%,"24,214","124,183","-99,969"
16,00404A主動聯博動能50,9.72,-0.08,-0.82%,"21,495","94,782","-73,287"
17,6770 力積電,66.90,-3.80,-5.37%,"92,048","153,935","-61,887"
18,00896 中信綠能及電動車,27.69,-0.14,-0.50%,"18,119","79,329","-61,209"
19,009803玉山市值動能50,20.56,-0.18,-0.87%,"17,106","65,994","-48,887"
20,009826貝萊德世界股票,9.98,0.00,0.00%,"22,039","63,570","-41,531"
21,2408 南亞科,465.50,-7.50,-1.59%,"15,555","55,551","-39,996"
22,00400A主動國泰動能高息,14.42,-0.30,-2.04%,"30,746","68,977","-38,230"
23,2324 仁寶,36.95,-0.95,-2.51%,"35,884","69,632","-33,747"
24,3231 緯創,182.50,+ 1.50,+0.83%,"67,094","94,662","-27,568"
25,2002 中鋼,18.65,-0.15,-0.80%,"41,632","67,827","-26,195"
26,00999A主動野村臺灣高息,11.18,-0.15,-1.32%,"13,276","39,364","-26,088"
27,00991A主動復華未來50,16.87,-0.27,-1.58%,"52,553","78,000","-25,446"
28,2330 台積電,"2,385.00",+ 5.00,+0.21%,"15,426","39,670","-24,244"
29,1303 南亞,221.50,-12.50,-5.34%,"34,808","58,906","-24,098"
30,009829大華韓國KOSPI50,10.36,-0.15,-1.43%,"31,284","53,211","-21,926"
31,00881 國泰台灣科技龍頭,49.21,-0.33,-0.67%,"29,814","49,983","-20,169"
32,0056 元大高股息,55.00,-0.40,-0.72%,"21,803","40,956","-19,152"
33,3706 神達,77.60,-1.10,-1.40%,"7,671","26,202","-18,531"
34,00962 台新AI優息動能,14.66,-0.09,-0.61%,"8,294","26,408","-18,113"
35,00409A主動復華全球50,9.49,-0.04,-0.42%,"33,914","51,621","-17,707"
36,1101 台泥,23.80,-0.10,-0.42%,"50,528","67,485","-16,956"
37,00935 野村臺灣新科技50,57.40,-0.60,-1.03%,"13,044","26,762","-13,718"
38,9904 寶成,24.25,+ 0.20,+0.83%,"16,268","29,982","-13,713"
39,00992A主動群益科技創新,17.31,-0.31,-1.76%,"29,499","42,969","-13,469"
40,6949 沛爾生醫*-創,51.40,-4.40,-7.89%,"30,461","43,680","-13,218"
41,2027 大成鋼,45.00,-0.75,-1.64%,"23,596","36,272","-12,675"
42,2492 華新科,300.00,-5.50,-1.80%,"13,649","25,913","-12,263"
43,1301 台塑,62.00,-0.90,-1.43%,"28,306","40,265","-11,958"
44,2337 旺宏,114.50,-1.50,-1.29%,"15,067","27,005","-11,938"
45,2308 台達電,"1,670.00",+ 50.00,+3.09%,"13,924","25,731","-11,807"
46,1409 新纖,23.90,-0.45,-1.85%,"35,479","47,155","-11,676"
47,2801 彰銀,28.00,-0.55,-1.93%,"78,168","89,732","-11,564"
48,8112 至上,82.60,-1.00,-1.20%,"6,826","18,086","-11,259"
49,009827玉山未來全球算力,9.94,-0.06,-0.60%,"9,662","20,308","-10,646"
50,00401A主動摩根台灣鑫收,13.76,-0.11,-0.79%,"13,775","24,174","-10,398"
