Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,10.06,-0.10,-0.98%,"58,064","174,650","-116,585"
2,2610 華航,20.25,0.00,0.00%,"33,823","129,926","-96,102"
3,2409 友達,26.25,+ 0.15,+0.57%,"133,794","198,554","-64,759"
4,00881 國泰台灣科技龍頭,54.15,+ 0.65,+1.21%,"18,367","72,168","-53,801"
5,5880 合庫金,24.10,+ 0.10,+0.42%,"26,511","64,294","-37,783"
6,00878 國泰永續高股息,33.52,+ 0.05,+0.15%,"17,323","51,312","-33,988"
7,00961 FT臺灣永續高息,13.18,+ 0.05,+0.38%,"13,439","46,520","-33,080"
8,2892 第一金,33.15,+ 0.45,+1.38%,"78,909","111,305","-32,396"
9,009826貝萊德世界股票,10.29,-0.03,-0.29%,"23,933","52,153","-28,219"
10,00673R期元大S＆P原油反1,12.65,-0.20,-1.56%,"15,777","43,207","-27,430"
11,00984D主動聯博全球非投,10.14,-0.02,-0.20%,"14,894","40,943","-26,048"
12,2834 臺企銀,16.50,+ 0.10,+0.61%,"25,611","49,844","-24,233"
13,00664R國泰臺灣加權反1,1.63,-0.01,-0.61%,"21,001","40,058","-19,056"
14,8150 南茂,92.20,-6.80,-6.87%,"24,671","42,143","-17,471"
15,2884 玉山金,36.75,-0.15,-0.41%,"30,315","47,636","-17,321"
16,4958 臻鼎-KY,471.50,-18.50,-3.78%,"12,963","30,039","-17,075"
17,00891 中信關鍵半導體,35.93,+ 0.47,+1.33%,"9,623","26,393","-16,769"
18,2492 華新科,288.00,-12.50,-4.16%,"13,372","27,927","-14,554"
19,2886 兆豐金,48.70,-0.70,-1.42%,"40,799","53,452","-12,652"
20,6005 群益證,30.60,+ 0.60,+2.00%,"10,446","22,697","-12,250"
21,00923 群益台ESG低碳50,42.15,+ 0.22,+0.52%,"6,007","16,137","-10,130"
22,1303 南亞,189.00,-1.00,-0.53%,"43,277","53,180","-9,903"
23,5388 中磊,82.40,-8.70,-9.55%,"6,487","16,149","-9,662"
24,00982A主動群益台灣強棒,22.82,+ 0.32,+1.42%,"19,525","29,024","-9,499"
25,2618 長榮航,42.15,+ 0.40,+0.96%,"30,877","39,583","-8,705"
26,1314 中石化,7.78,+ 0.08,+1.04%,"37,897","46,524","-8,626"
27,6282 康舒,47.15,-2.70,-5.42%,"6,925","15,351","-8,425"
28,2812 台中銀,18.65,+ 0.15,+0.81%,"13,036","21,380","-8,344"
29,2646 星宇航空,20.55,-0.20,-0.96%,"5,005","13,289","-8,283"
30,3090 日電貿,170.50,-4.00,-2.29%,"4,408","12,335","-7,927"
31,2425 承啟,41.90,-4.05,-8.81%,"5,243","12,634","-7,391"
32,2332 友訊,22.30,-0.30,-1.33%,"13,295","20,684","-7,388"
33,6116 彩晶,14.15,-0.05,-0.35%,"27,923","35,287","-7,363"
34,8033 雷虎,173.00,-16.00,-8.47%,"3,866","11,224","-7,358"
35,3045 台灣大,109.50,0.00,0.00%,"9,986","17,033","-7,046"
36,2412 中華電,136.00,0.00,0.00%,"6,974","13,651","-6,677"
37,8926 台汽電,56.80,+ 1.00,+1.79%,"3,672","10,272","-6,599"
38,00676R富邦臺灣加權反1,5.57,-0.05,-0.89%,"8,561","15,010","-6,449"
39,00953B群益優選非投等債,9.76,-0.01,-0.10%,"16,617","22,809","-6,192"
40,6505 台塑化,70.20,-0.90,-1.27%,"10,368","16,241","-5,872"
41,6239 力成,281.50,-1.00,-0.35%,"11,299","16,981","-5,682"
42,1402 遠東新,27.55,+ 0.25,+0.92%,"30,795","36,475","-5,680"
43,1102 亞泥,32.35,-0.10,-0.31%,"8,260","13,730","-5,469"
44,8039 台虹,227.00,+ 11.00,+5.09%,"9,990","15,361","-5,371"
45,2801 彰銀,23.70,+ 0.60,+2.60%,"22,931","28,221","-5,289"
46,2634 漢翔,61.70,-1.10,-1.75%,"7,249","11,797","-4,547"
47,6226 光鼎,20.30,0.00,0.00%,"3,050","7,448","-4,398"
48,00882 中信中國高股息,14.93,-0.11,-0.73%,"4,342","8,549","-4,206"
49,9904 寶成,23.95,-0.10,-0.42%,"14,828","18,958","-4,129"
50,00686R群益臺灣加權反1,1.00,-0.01,-0.99%,"11,102","15,081","-3,979"
