Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.75,+ 0.47,+5.06%,"-386,818"
2,0050 元大台灣50,102.50,+ 3.90,+3.96%,"-311,940"
3,1303 南亞,195.50,+ 9.00,+4.83%,"-156,112"
4,2887 台新新光金,34.70,+ 0.90,+2.66%,"-116,087"
5,2303 聯電,134.50,+ 4.50,+3.46%,"-89,108"
6,00991A主動復華未來50,16.71,+ 0.98,+6.23%,"-79,322"
7,6770 力積電,65.10,+ 2.10,+3.33%,"-61,807"
8,2409 友達,25.60,+ 0.20,+0.79%,"-57,730"
9,2330 台積電,"2,410.00",+ 90.00,+3.88%,"-48,522"
10,0056 元大高股息,49.55,+ 0.95,+1.95%,"-39,896"
11,00919 群益台灣精選高息,29.00,+ 0.45,+1.58%,"-39,456"
12,00988A主動統一全球創新,17.20,+ 0.64,+3.86%,"-37,475"
13,2408 南亞科,405.00,+ 24.00,+6.30%,"-35,646"
14,00878 國泰永續高股息,32.05,+ 0.69,+2.20%,"-26,809"
15,00981A主動統一台股增長,27.72,+ 1.82,+7.03%,"-25,044"
16,2890 永豐金,40.20,+ 0.50,+1.26%,"-24,783"
17,2344 華邦電,155.50,+ 4.50,+2.98%,"-24,324"
18,00990A主動元大AI新經濟,16.43,+ 0.61,+3.86%,"-22,985"
19,1802 台玻,54.10,+ 0.80,+1.50%,"-20,922"
20,00982A主動群益台灣強棒,22.07,+ 0.99,+4.70%,"-20,710"
21,4958 臻鼎-KY,509.00,+ 30.50,+6.37%,"-20,703"
22,2542 興富發,44.10,+ 0.80,+1.85%,"-20,392"
23,2449 京元電子,279.00,+ 8.50,+3.14%,"-20,243"
24,009816凱基台灣TOP50,14.76,+ 0.62,+4.38%,"-19,239"
25,2337 旺宏,123.00,+ 5.50,+4.68%,"-17,823"
26,00929 復華台灣科技優息,28.27,+ 0.71,+2.58%,"-17,631"
27,2880 華南金,40.80,+ 0.90,+2.26%,"-15,374"
28,2327 國巨*,670.00,+ 40.00,+6.35%,"-14,755"
29,2332 友訊,22.30,+ 1.65,+7.99%,"-14,236"
30,6282 康舒,48.50,+ 1.65,+3.52%,"-13,718"
31,3711 日月光投控,633.00,+ 36.00,+6.03%,"-13,421"
32,00891 中信關鍵半導體,34.24,+ 1.57,+4.81%,"-13,044"
33,3702 大聯大,111.50,+ 5.00,+4.69%,"-11,790"
34,2885 元大金,61.30,+ 0.20,+0.33%,"-11,318"
35,3037 欣興,825.00,+ 75.00,+10.00%,"-10,375"
36,2352 佳世達,30.65,+ 0.80,+2.68%,"-10,319"
37,2406 國碩,32.10,+ 1.85,+6.12%,"-10,306"
38,1409 新纖,24.10,+ 0.40,+1.69%,"-9,554"
39,2363 矽統,57.40,+ 0.70,+1.23%,"-9,318"
40,2484 希華,71.50,-1.20,-1.65%,"-9,166"
41,8046 南電,"1,190.00",+ 85.00,+7.69%,"-8,839"
42,1301 台塑,63.00,+ 2.40,+3.96%,"-8,814"
43,1710 東聯,16.95,+ 1.50,+9.71%,"-8,422"
44,2369 菱生,33.55,-0.20,-0.59%,"-8,226"
45,1717 長興,63.20,+ 1.10,+1.77%,"-8,078"
46,00406A主動中信台灣收益,9.17,+ 0.45,+5.16%,"-8,048"
47,009820元大納斯達克精選,9.84,+ 0.11,+1.13%,"-8,015"
48,00935 野村臺灣新科技50,55.40,+ 3.20,+6.13%,"-7,875"
49,00830 國泰費城半導體,86.10,+ 1.45,+1.71%,"-7,814"
50,00999A主動野村臺灣高息,10.32,+ 0.44,+4.45%,"-7,663"
