Rank,Stock,Price,Change,ChangePercent,NetSell
1,00632R元大台灣50反1,9.73,-0.22,-2.21%,"-55,070"
2,2303 聯電,132.50,+ 3.50,+2.71%,"-46,653"
3,2344 華邦電,176.00,-6.50,-3.56%,"-42,703"
4,2408 南亞科,518.00,-25.00,-4.60%,"-31,094"
5,00685L群益臺灣加權正2,12.31,+ 0.49,+4.15%,"-19,827"
6,3481 群創,49.30,-0.55,-1.10%,"-18,777"
7,6919 康霈*,91.20,-3.60,-3.80%,"-16,783"
8,00919 群益台灣精選高息,32.31,+ 0.35,+1.10%,"-15,590"
9,2449 京元電子,279.00,+ 22.00,+8.56%,"-11,541"
10,3049 精金,13.30,-0.25,-1.85%,"-10,850"
11,1409 新纖,25.65,+ 1.05,+4.27%,"-10,784"
12,2002 中鋼,19.05,+ 0.10,+0.53%,"-10,246"
13,2301 光寶科,300.50,-4.50,-1.48%,"-7,645"
14,2481 強茂,157.00,+ 6.00,+3.97%,"-6,971"
15,1718 中纖,11.15,+ 0.25,+2.29%,"-6,133"
16,2634 漢翔,67.00,+ 0.10,+0.15%,"-5,953"
17,2881 富邦金,145.00,+ 1.00,+0.69%,"-5,884"
18,8039 台虹,319.00,-8.00,-2.45%,"-5,456"
19,2368 金像電,"1,225.00",+ 60.00,+5.15%,"-5,093"
20,6770 力積電,70.80,-2.20,-3.01%,"-4,362"
21,8105 凌巨,15.85,-0.25,-1.55%,"-4,354"
22,2332 友訊,19.85,-0.05,-0.25%,"-4,283"
23,6269 台郡,75.20,+ 0.30,+0.40%,"-4,142"
24,5871 中租-KY,114.00,-3.00,-2.56%,"-3,900"
25,00918 大華優利高填息30,35.29,+ 0.68,+1.96%,"-3,865"
26,6257 矽格,221.50,+ 13.00,+6.24%,"-3,747"
27,3645 達邁,73.50,-1.00,-1.34%,"-3,737"
28,6962 奕力-KY,32.45,+ 0.90,+2.85%,"-3,650"
29,2327 國巨*,568.00,+ 23.00,+4.22%,"-3,444"
30,3231 緯創,182.00,+ 4.00,+2.25%,"-3,362"
31,2542 興富發,47.90,+ 1.25,+2.68%,"-3,284"
32,3006 晶豪科,278.50,-14.00,-4.79%,"-3,244"
33,00410A主動永豐科技趨勢,12.57,+ 0.35,+2.86%,"-3,223"
34,2610 華航,20.35,+ 0.10,+0.49%,"-3,021"
35,2646 星宇航空,20.65,-0.25,-1.20%,"-2,979"
36,3209 全科,46.40,+ 0.55,+1.20%,"-2,979"
37,8112 至上,91.30,+ 0.50,+0.55%,"-2,870"
38,3605 宏致,125.50,-13.50,-9.71%,"-2,702"
39,3026 禾伸堂,731.00,-11.00,-1.48%,"-2,655"
40,009821野村稀土關鍵資源,15.16,-0.11,-0.72%,"-2,630"
41,6239 力成,284.00,+ 7.00,+2.53%,"-2,415"
42,3033 威健,44.25,-0.30,-0.67%,"-2,411"
43,2820 華票,16.55,+ 0.05,+0.30%,"-2,314"
44,3715 定穎投控,132.50,+ 12.00,+9.96%,"-2,168"
45,2426 鼎元,107.50,+ 9.70,+9.92%,"-2,131"
46,6153 嘉聯益,17.95,+ 0.20,+1.13%,"-2,043"
47,2633 台灣高鐵,26.25,+ 0.25,+0.96%,"-2,022"
48,2457 飛宏,22.70,-0.70,-2.99%,"-2,019"
49,1227 佳格,28.45,-0.40,-1.39%,"-1,930"
50,9945 潤泰新,28.05,+ 0.25,+0.90%,"-1,868"
