Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,11.72,-0.36,-2.98%,"428,934","1,917,731","-1,488,797"
2,00991A主動復華未來50,18.44,-0.61,-3.20%,"255,331","761,264","-505,932"
3,00405A主動富邦台灣龍耀,8.29,-0.32,-3.72%,"240,648","589,461","-348,812"
4,00927 群益半導體收益,40.00,-1.03,-2.51%,"92,798","427,557","-334,759"
5,00407A主動凱基台灣,9.03,-0.29,-3.11%,"263,504","586,258","-322,754"
6,009816凱基台灣TOP50,14.97,-0.28,-1.84%,"263,766","543,834","-280,067"
7,00988A主動統一全球創新,18.49,-0.16,-0.86%,"181,079","445,348","-264,268"
8,0056 元大高股息,51.75,-0.65,-1.24%,"128,329","369,391","-241,061"
9,00631L元大台灣50正2,35.88,-0.98,-2.66%,"382,259","619,691","-237,431"
10,00403A主動統一升級50,10.11,-0.27,-2.60%,"741,061","967,094","-226,032"
11,0050 元大台灣50,104.40,-1.60,-1.51%,"187,443","397,638","-210,194"
12,00400A主動國泰動能高息,13.71,-0.39,-2.77%,"157,605","316,553","-158,948"
13,00981A主動統一台股增長,28.40,-0.95,-3.24%,"616,618","766,528","-149,909"
14,00997A主動群益美國增長,11.98,-0.09,-0.75%,"99,371","234,401","-135,030"
15,2409 友達,27.55,-1.70,-5.81%,"594,837","729,687","-134,849"
16,2344 華邦電,164.50,-2.50,-1.50%,"159,660","290,501","-130,840"
17,2337 旺宏,139.50,+ 1.50,+1.09%,"68,188","183,364","-115,175"
18,00961 FT臺灣永續高息,12.61,-0.06,-0.47%,"37,963","152,340","-114,376"
19,6770 力積電,69.20,+ 0.20,+0.29%,"134,101","248,132","-114,031"
20,2317 鴻海,235.50,-1.00,-0.42%,"96,121","203,606","-107,484"
21,00990A主動元大AI新經濟,17.37,-0.23,-1.31%,"118,810","222,012","-103,202"
22,00984A主動安聯台灣高息,15.88,-0.32,-1.98%,"34,827","128,440","-93,613"
23,3481 群創,57.20,-3.80,-6.23%,"381,681","474,648","-92,967"
24,2002 中鋼,18.50,+ 0.10,+0.54%,"86,748","177,752","-91,003"
25,1101 台泥,22.70,-0.15,-0.66%,"83,660","171,002","-87,341"
26,00992A主動群益科技創新,17.01,-0.66,-3.74%,"106,764","188,285","-81,521"
27,00929 復華台灣科技優息,29.50,-0.52,-1.73%,"62,098","142,250","-80,151"
28,1714 和桐,17.05,+ 0.40,+2.40%,"62,814","127,631","-64,817"
29,9904 寶成,24.05,-0.20,-0.82%,"85,837","149,780","-63,943"
30,2412 中華電,133.00,-0.50,-0.37%,"93,259","152,257","-58,998"
31,3231 緯創,142.50,-1.00,-0.70%,"81,993","136,669","-54,676"
32,2303 聯電,151.00,-2.50,-1.63%,"309,928","359,732","-49,804"
33,00984D主動聯博全球非投,10.15,0.00,0.00%,"59,531","102,330","-42,798"
34,1718 中纖,13.90,-0.45,-3.14%,"227,902","266,759","-38,856"
35,2408 南亞科,448.00,+ 25.00,+5.91%,"118,441","155,775","-37,334"
36,009821野村稀土關鍵資源,13.08,-0.26,-1.95%,"38,437","75,542","-37,105"
37,2882 國泰金,96.10,-0.60,-0.62%,"215,531","252,420","-36,889"
38,00919 群益台灣精選高息,29.42,-0.29,-0.98%,"202,126","238,635","-36,508"
39,2353 宏碁,30.75,-1.20,-3.76%,"115,404","150,220","-34,816"
40,00830 國泰費城半導體,89.25,-0.60,-0.67%,"36,288","68,981","-32,692"
41,6005 群益證,34.10,-1.25,-3.54%,"29,687","59,684","-29,996"
42,00892 富邦台灣半導體,42.10,-1.30,-3.00%,"17,542","47,485","-29,943"
43,00406A主動中信台灣收益,9.44,-0.29,-2.98%,"83,614","112,583","-28,969"
44,2834 臺企銀,17.65,-0.10,-0.56%,"138,751","166,736","-27,984"
45,6116 彩晶,15.70,-0.90,-5.42%,"62,114","88,041","-25,926"
46,2330 台積電,"2,420.00",-20.00,-0.82%,"77,010","102,468","-25,457"
47,3037 欣興,874.00,-29.00,-3.21%,"40,487","65,906","-25,419"
48,1605 華新,33.25,-0.65,-1.92%,"37,361","62,772","-25,411"
49,2891 中信金,65.00,-1.50,-2.26%,"238,102","263,192","-25,089"
50,1409 新纖,26.40,+ 0.60,+2.33%,"124,156","147,897","-23,741"
