Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.01,-0.01,-0.10%,"960,066"
2,00981A主動統一台股增長,28.13,-0.20,-0.71%,"283,924"
3,2892 第一金,40.75,+ 0.75,+1.88%,"278,308"
4,2409 友達,30.00,+ 0.60,+2.04%,"250,158"
5,2886 兆豐金,51.90,+ 1.00,+1.96%,"249,157"
6,2609 陽明,62.00,+ 1.80,+2.99%,"241,884"
7,6770 力積電,71.20,+ 1.30,+1.86%,"198,359"
8,1605 華新,37.15,+ 0.40,+1.09%,"137,401"
9,00991A主動復華未來50,16.96,-0.15,-0.88%,"132,048"
10,1216 統一,75.50,+ 1.00,+1.34%,"126,958"
11,00407A主動凱基台灣,9.35,-0.01,-0.11%,"121,165"
12,2603 長榮,242.50,+ 3.50,+1.46%,"113,990"
13,2615 萬海,120.50,+ 5.50,+4.78%,"108,182"
14,2883 凱基金,39.65,+ 0.50,+1.28%,"107,152"
15,2889 國票金,17.30,0.00,0.00%,"96,623"
16,3045 台灣大,124.00,-0.50,-0.40%,"91,756"
17,1301 台塑,64.60,+ 2.20,+3.53%,"84,839"
18,1326 台化,68.60,+ 2.80,+4.26%,"82,959"
19,1402 遠東新,28.10,+ 0.70,+2.55%,"79,912"
20,2845 遠東銀,13.75,+ 0.15,+1.10%,"77,589"
21,00992A主動群益科技創新,17.52,0.00,0.00%,"75,270"
22,2408 南亞科,488.00,-4.50,-0.91%,"74,645"
23,2880 華南金,47.90,+ 0.55,+1.16%,"74,618"
24,3037 欣興,940.00,-21.00,-2.19%,"74,539"
25,00405A主動富邦台灣龍耀,8.43,-0.03,-0.35%,"72,996"
26,2812 台中銀,19.50,+ 0.20,+1.04%,"68,950"
27,2354 鴻準,66.30,+ 1.10,+1.69%,"62,998"
28,2618 長榮航,42.05,+ 0.75,+1.82%,"60,934"
29,2027 大成鋼,47.10,+ 0.55,+1.18%,"60,918"
30,00988A主動統一全球創新,15.97,+ 0.17,+1.08%,"60,905"
31,5880 合庫金,27.55,+ 0.20,+0.73%,"60,422"
32,00400A主動國泰動能高息,14.57,+ 0.05,+0.34%,"56,801"
33,2412 中華電,145.00,+ 1.50,+1.05%,"56,295"
34,5876 上海商銀,49.95,+ 0.20,+0.40%,"53,309"
35,0056 元大高股息,56.30,+ 0.75,+1.35%,"50,078"
36,1102 亞泥,35.30,+ 0.35,+1.00%,"49,417"
37,009821野村稀土關鍵資源,13.95,-0.07,-0.50%,"48,815"
38,009802富邦旗艦50,19.79,0.00,0.00%,"48,283"
39,2002 中鋼,18.70,+ 0.05,+0.27%,"47,547"
40,1314 中石化,8.96,+ 0.81,+9.94%,"45,744"
41,3711 日月光投控,614.00,+ 9.00,+1.49%,"43,735"
42,2881 富邦金,151.50,-1.50,-0.98%,"43,383"
43,2303 聯電,147.50,+ 5.50,+3.87%,"41,615"
44,2344 華邦電,170.00,+ 1.00,+0.59%,"41,599"
45,2897 王道銀行,11.25,+ 0.10,+0.90%,"41,331"
46,00997A主動群益美國增長,10.90,+ 0.09,+0.83%,"39,544"
47,2353 宏碁,32.40,+ 0.40,+1.25%,"39,451"
48,2606 裕民,77.00,+ 1.00,+1.32%,"37,686"
49,2382 廣達,344.00,+ 3.50,+1.03%,"36,839"
50,00900 富邦特選高股息30,19.77,+ 0.14,+0.71%,"34,555"
