Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2313 華通,259.00,+ 23.50,+9.98%,"24,418,174","11,339,806","13,078,367"
2,2376 技嘉,330.50,+ 4.00,+1.23%,"13,298,561","6,661,254","6,637,307"
3,6285 啟碁,286.00,+ 26.00,+10.00%,"10,777,180","5,456,053","5,321,127"
4,2464 盟立,139.00,+ 12.50,+9.88%,"7,490,757","2,734,006","4,756,751"
5,3008 大立光,"3,290.00",-155.00,-4.50%,"14,511,849","10,514,695","3,997,154"
6,3711 日月光投控,510.00,-37.00,-6.76%,"13,555,518","10,366,558","3,188,960"
7,3090 日電貿,148.00,+ 6.00,+4.23%,"5,246,130","2,101,239","3,144,891"
8,2383 台光電,"4,545.00",-70.00,-1.52%,"15,137,126","12,454,482","2,682,644"
9,3481 群創,38.70,+ 2.60,+7.20%,"35,090,047","32,750,209","2,339,838"
10,2359 所羅門,139.00,+ 4.00,+2.96%,"3,507,885","1,392,946","2,114,939"
11,2485 兆赫,73.00,+ 4.70,+6.88%,"4,809,284","2,957,364","1,851,919"
12,0050 元大台灣50,94.90,-0.50,-0.52%,"11,160,721","9,472,541","1,688,179"
13,3048 益登,57.30,+ 1.20,+2.14%,"3,028,442","1,367,754","1,660,688"
14,1727 中華化,87.70,+ 0.30,+0.34%,"3,456,555","1,807,049","1,649,505"
15,2367 燿華,64.30,+ 2.50,+4.05%,"4,479,715","2,911,307","1,568,407"
16,3149 正達,59.00,+ 1.60,+2.79%,"3,095,103","1,617,223","1,477,879"
17,6449 鈺邦,271.00,+ 8.00,+3.04%,"2,766,186","1,506,539","1,259,647"
18,00662 富邦NASDAQ,117.80,-1.00,-0.84%,"1,945,182","727,923","1,217,259"
19,3563 牧德,893.00,+ 18.00,+2.06%,"3,970,255","2,927,050","1,043,204"
20,3673 TPK-KY,68.60,+ 3.90,+6.03%,"2,298,732","1,329,558","969,174"
21,6215 和椿,127.00,-3.50,-2.68%,"2,660,590","1,792,517","868,072"
22,2615 萬海,76.90,+ 2.70,+3.64%,"1,276,720","430,112","846,608"
23,3305 昇貿,137.00,-1.50,-1.08%,"3,696,464","2,870,349","826,114"
24,5871 中租-KY,110.00,+ 4.00,+3.77%,"1,697,387","902,063","795,324"
25,8996 高力,"1,045.00",+ 5.00,+0.48%,"3,029,149","2,274,673","754,476"
26,6451 訊芯-KY,520.00,-57.00,-9.88%,"4,252,489","3,565,189","687,300"
27,3653 健策,"3,270.00",-195.00,-5.63%,"3,433,283","2,781,714","651,568"
28,4540 全球傳動,71.00,+ 0.10,+0.14%,"1,848,372","1,285,365","563,007"
29,2886 兆豐金,39.55,+ 0.15,+0.38%,"1,118,983","578,195","540,787"
30,6719 力智,220.00,+ 20.00,+10.00%,"794,038","292,909","501,128"
31,6715 嘉基,526.00,+ 47.00,+9.81%,"785,201","329,498","455,703"
32,006208富邦台50,219.40,-1.00,-0.45%,"1,624,786","1,179,070","445,715"
33,2484 希華,41.00,+ 3.70,+9.92%,"621,829","194,326","427,502"
34,1582 信錦,106.50,+ 7.10,+7.14%,"1,718,214","1,313,342","404,872"
35,6706 惠特,174.00,+ 15.50,+9.78%,"1,188,803","810,520","378,283"
36,00715L期街口布蘭特正2,69.15,+ 4.95,+7.71%,"738,802","366,251","372,550"
37,2355 敬鵬,57.70,+ 5.20,+9.90%,"1,845,874","1,476,561","369,312"
38,1326 台化,45.25,+ 0.80,+1.80%,"875,320","516,640","358,679"
39,6944 兆聯實業,924.00,+ 27.00,+3.01%,"991,707","668,958","322,748"
40,3702 大聯大,110.50,+ 0.50,+0.45%,"1,275,159","979,736","295,423"
41,3028 增你強,81.20,+ 2.50,+3.18%,"796,039","503,436","292,602"
42,8081 致新,270.00,+ 14.50,+5.68%,"507,884","224,807","283,077"
43,2233 宇隆,324.50,+ 29.50,+10.00%,"510,213","227,830","282,383"
44,3376 新日興,205.50,+ 13.00,+6.75%,"1,227,570","953,286","274,283"
45,2880 華南金,31.85,-0.55,-1.70%,"694,578","438,196","256,381"
46,6166 凌華,113.50,+ 1.50,+1.34%,"914,665","669,856","244,808"
47,00673R期元大S＆P原油反1,11.27,-0.58,-4.89%,"421,457","176,691","244,765"
48,2945 三商家購,40.10,-0.40,-0.99%,"227,777",550,"227,226"
49,4562 穎漢,42.95,+ 3.90,+9.99%,"351,205","138,841","212,363"
50,2478 大毅,91.80,+ 8.30,+9.94%,"1,043,319","832,270","211,048"
