Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2002 中鋼,18.65,-0.15,-0.80%,"301,759"
2,2618 長榮航,41.20,-0.70,-1.67%,"267,861"
3,1301 台塑,62.80,-2.80,-4.27%,"229,691"
4,2883 凱基金,30.00,-0.55,-1.80%,"205,851"
5,2303 聯電,144.00,-16.00,-10.00%,"186,660"
6,00712 復華富時不動產,9.06,+ 0.04,+0.44%,"172,721"
7,2610 華航,20.75,-0.15,-0.72%,"135,905"
8,5880 合庫金,25.35,-0.15,-0.59%,"121,699"
9,2882 國泰金,94.30,-3.00,-3.08%,"116,360"
10,2353 宏碁,29.60,-1.15,-3.74%,"107,958"
11,00918 大華優利高填息30,31.01,-0.76,-2.39%,"103,549"
12,2105 正新,33.60,+ 0.05,+0.15%,"88,870"
13,2881 富邦金,124.50,-0.50,-0.40%,"80,759"
14,2812 台中銀,20.55,+ 0.30,+1.48%,"75,806"
15,2867 三商壽,8.98,+ 0.07,+0.79%,"75,507"
16,2887 台新新光金,35.55,-0.60,-1.66%,"72,304"
17,2834 臺企銀,18.05,-0.10,-0.55%,"72,003"
18,6505 台塑化,81.30,+ 1.30,+1.63%,"66,225"
19,2449 京元電子,286.50,-31.50,-9.91%,"58,642"
20,1314 中石化,8.64,-0.42,-4.64%,"54,110"
21,2603 長榮,198.00,-2.00,-1.00%,"49,509"
22,4938 和碩,82.20,-1.00,-1.20%,"47,144"
23,2006 東和鋼鐵,70.20,-2.20,-3.04%,"42,506"
24,2891 中信金,62.10,-0.90,-1.43%,"41,492"
25,6176 瑞儀,84.50,-4.10,-4.63%,"29,212"
26,8150 南茂,110.50,-12.00,-9.80%,"28,868"
27,2301 光寶科,196.50,-21.50,-9.86%,"25,864"
28,2634 漢翔,61.20,-3.30,-5.12%,"23,973"
29,9907 統一實,15.10,-0.20,-1.31%,"23,801"
30,8033 雷虎,219.00,-24.00,-9.88%,"23,603"
31,6919 康霈*,103.50,-10.00,-8.81%,"23,391"
32,00999A主動野村臺灣高息,9.96,-0.58,-5.50%,"23,349"
33,009805台新美國電力基建,16.02,-0.48,-2.91%,"22,389"
34,2606 裕民,60.80,-2.80,-4.40%,"21,629"
35,1718 中纖,13.65,-1.00,-6.83%,"20,662"
36,2889 國票金,15.70,-0.15,-0.95%,"20,029"
37,00662 富邦NASDAQ,118.85,-3.40,-2.78%,"19,791"
38,00753L中信中國50正2,8.92,-0.79,-8.14%,"19,482"
39,00953B群益優選非投等債,9.77,+ 0.02,+0.21%,"18,297"
40,00900 富邦特選高股息30,18.00,-0.88,-4.66%,"16,920"
41,3005 神基,110.00,-3.50,-3.08%,"16,814"
42,3036 文曄,188.50,-7.50,-3.83%,"16,350"
43,1909 榮成,10.10,-0.30,-2.88%,"16,158"
44,1319 東陽,73.60,-2.00,-2.65%,"16,127"
45,8039 台虹,192.50,-7.00,-3.51%,"15,284"
46,6213 聯茂,319.00,-6.00,-1.85%,"15,235"
47,009824群益美國科技巨頭,9.94,-0.34,-3.31%,"15,149"
48,3045 台灣大,111.00,+ 0.50,+0.45%,"14,856"
49,00983A主動中信ARK創新,11.65,-0.53,-4.35%,"14,632"
50,2324 仁寶,36.00,+ 0.05,+0.14%,"14,609"
